Vg,Id,Is,Ig,Vd,Rt,Drain Current (nA),|IG| (pA),gm
0.86,-1.6343e-10,-1.2998e-10,2.5309e-10,0.05,-305941381.631279,-0.16343,253.09,-8.902499999999995e-10
0.88,-1.7676e-10,-1.2093e-10,2.7309e-10,0.05,-282869427.472279,-0.17676,273.09,-1.4949999999999995e-10
0.9,-1.6941e-10,-1.1061e-10,2.8058e-10,0.05,-295141963.28434,-0.16941,280.58,4.922499999999998e-10
0.92,-1.5707e-10,-8.879e-11,2.6778e-10,0.05,-318329407.270644,-0.15707000000000002,267.78,4.727500000000009e-10
0.94,-1.505e-10,-1.2341e-10,2.9301e-10,0.05,-332225913.621262,-0.1505,293.01,-3.1449999999999597e-10
0.96,-1.6965e-10,-1.3408e-10,2.8116e-10,0.05,-294724432.655467,-0.16965,281.15999999999997,-4.895e-10
0.98,-1.7008e-10,-1.434e-10,2.8619e-10,0.05,-293979303.857008,-0.17008,286.19,-7.537499999999994e-10
1.0,-1.998e-10,-1.1482e-10,2.8461e-10,0.05,-250250250.25025,-0.1998,284.61,2.3049999999999998e-10
1.02,-1.6086e-10,-1.07e-10,3.018e-10,0.05,-310829292.55253,-0.16086,301.79999999999995,1.06725e-09
1.04,-1.5711e-10,-1.0578e-10,2.9426e-10,0.05,-318248361.020941,-0.15711,294.26,2.5900000000000004e-10
1.06,-1.505e-10,-1.2951e-10,2.9457e-10,0.05,-332225913.621262,-0.1505,294.57,-2.1825000000000015e-10
1.08,-1.6584e-10,-1.4289e-10,2.8754e-10,0.05,-301495417.269657,-0.16584,287.54,-8.599999999999999e-10
1.1,-1.849e-10,-1.3272e-10,2.8931e-10,0.05,-270416441.319632,-0.1849,289.31,-1.260000000000006e-10
1.12,-1.7088e-10,-1.2625e-10,2.988e-10,0.05,-292602996.254682,-0.17088,298.8,6.917500000000027e-10
1.14,-1.5723e-10,-1.1084e-10,3.1266e-10,0.05,-318005469.694079,-0.15723,312.65999999999997,7.227500000000035e-10
1.16,-1.4197e-10,-1.4148e-10,3.0697e-10,0.05,-352187081.77784,-0.14197,306.96999999999997,-2.6349999999999935e-10
1.18,-1.6777e-10,-1.4909e-10,3.0057e-10,0.05,-298027060.857126,-0.16777,300.57,-5.142499999999991e-10
1.2,-1.6254e-10,-1.7541e-10,2.9871e-10,0.05,-307616586.686354,-0.16254,298.71,-3.4874999999999924e-10
1.22,-1.8172e-10,-1.4681e-10,3.0634e-10,0.05,-275148580.233326,-0.18172,306.34,4.699999999999953e-11
1.24,-1.6066e-10,-1.4565e-10,3.1922e-10,0.05,-311216233.038715,-0.16066,319.22,6.459999999999988e-10
1.26,-1.5588e-10,-1.2738e-10,3.1848e-10,0.05,-320759558.634847,-0.15588000000000002,318.48,5.449999999999997e-10
1.28,-1.3886e-10,-1.5678e-10,3.1817e-10,0.05,-360074895.57828,-0.13886,318.17,-3.232500000000001e-10
1.3,-1.6881e-10,-1.6839e-10,2.9921e-10,0.05,-296190983.946449,-0.16881000000000002,299.21,-8.229999999999997e-10
1.32,-1.7178e-10,-1.8068e-10,2.9517e-10,0.05,-291069973.221562,-0.17178,295.16999999999996,-1.4424999999999979e-10
1.34,-1.7458e-10,-1.5403e-10,3.1476e-10,0.05,-286401649.673502,-0.17458,314.76,6.572499999999996e-10
1.36,-1.4549e-10,-1.4056e-10,3.3067e-10,0.05,-343666231.356107,-0.14549,330.67,9.904999999999998e-10
1.38,-1.3496e-10,-1.5939e-10,3.2294e-10,0.05,-370480142.264375,-0.13496,322.94,1.605000000000058e-10
1.4,-1.3907e-10,-1.6679e-10,3.1395e-10,0.05,-359531171.352556,-0.13907,313.95,-4.3874999999999954e-10
1.42,-1.5251e-10,-1.9014e-10,3.081e-10,0.05,-327847354.271851,-0.15251,308.1,-6.007500000000004e-10
1.44,-1.631e-10,-1.7065e-10,3.1306e-10,0.05,-306560392.397302,-0.16310000000000002,313.06,2.574999999999996e-10
1.46,-1.4221e-10,-1.731e-10,3.2785e-10,0.05,-351592714.998945,-0.14221,327.85,1.0542500000000002e-09
1.48,-1.2093e-10,-1.7397e-10,3.2571e-10,0.05,-413462333.581411,-0.12093,325.71,3.064999999999997e-10
1.5,-1.2995e-10,-1.9198e-10,3.166e-10,0.05,-384763370.527126,-0.12995,316.6,-5.81e-10
1.52,-1.4417e-10,-2.1206e-10,3.0637e-10,0.05,-346812790.455712,-0.14417,306.37,-6.492499999999992e-10
1.54,-1.5592e-10,-1.8774e-10,3.0676e-10,0.05,-320677270.395074,-0.15592,306.76,5.5749999999999937e-11
1.56,-1.4194e-10,-1.9255e-10,3.2484e-10,0.05,-352261518.95167,-0.14194,324.84,6.504999999999989e-10
1.58,-1.299e-10,-1.7107e-10,3.2679e-10,0.05,-384911470.361817,-0.12990000000000002,326.79,8.279999999999992e-10
1.6,-1.0882e-10,-2.0652e-10,3.2196e-10,0.05,-459474361.330638,-0.10882,321.96,-9.999999999998931e-13
1.62,-1.2994e-10,-2.0636e-10,3.0275e-10,0.05,-384792981.37602,-0.12994,302.75,-6.66249999999999e-10
1.64,-1.3547e-10,-2.2561e-10,3.2753e-10,0.05,-369085406.363032,-0.13547,327.53000000000003,-4.879999999999996e-10
1.66,-1.4946e-10,-2.0185e-10,3.2729e-10,0.05,-334537668.941523,-0.14945999999999998,327.29,5.017499999999998e-10
1.68,-1.154e-10,-1.8824e-10,3.3212e-10,0.05,-433275563.258232,-0.1154,332.12,1.2212499999999989e-09
1.7,-1.0061e-10,-2.0642e-10,3.2788e-10,0.05,-496968492.197595,-0.10061,327.88,-3.950000000000012e-11
1.72,-1.1698e-10,-2.327e-10,3.1495e-10,0.05,-427423491.195076,-0.11697999999999999,314.95,-4.849999999999999e-10
1.74,-1.2001e-10,-2.4432e-10,2.9843e-10,0.05,-416631947.337722,-0.12001,298.43,-3.047499999999998e-10
1.76,-1.2917e-10,-2.1877e-10,3.2439e-10,0.05,-387086784.857165,-0.12917,324.39,4.627499999999999e-10
1.78,-1.015e-10,-2.1692e-10,3.3949e-10,0.05,-492610837.438424,-0.10149999999999999,339.49,1.085749999999999e-09
1.8,-8.574e-11,-2.2785e-10,3.3623e-10,0.05,-583158385.817588,-0.08574000000000001,336.22999999999996,3.7874999999999975e-10
1.82,-8.635e-11,-2.485e-10,3.3302e-10,0.05,-579038795.599305,-0.08635000000000001,333.02,-5.044999999999992e-10
1.84,-1.0592e-10,-2.7014e-10,3.1608e-10,0.05,-472054380.664653,-0.10592,316.08,-6.332499999999992e-10
1.86,-1.1168e-10,-2.3892e-10,3.2474e-10,0.05,-447707736.389685,-0.11168,324.74,3.762500000000085e-10
1.88,-9.087e-11,-2.5071e-10,3.3422e-10,0.05,-550236601.738748,-0.09087,334.22,6.257500000000077e-10
1.9,-8.665e-11,-2.2554e-10,3.4067e-10,0.05,-577034045.008656,-0.08665,340.67,6.544999999999995e-10
1.92,-6.469e-11,-2.6485e-10,3.4418e-10,0.05,-772916988.715412,-0.06469,344.18,6.150000000000025e-11
1.94,-8.419e-11,-2.7322e-10,3.2554e-10,0.05,-593894761.8482,-0.08419,325.54,-5.562499999999994e-10
1.96,-8.694e-11,-2.9349e-10,3.304e-10,0.05,-575109270.761445,-0.08694,330.40000000000003,-2.845e-10
1.98,-9.557e-11,-2.6402e-10,3.443e-10,0.05,-523176729.09909,-0.09557,344.3,6.919999999999993e-10
2.0,-5.926e-11,-2.5348e-10,3.5209e-10,0.05,-843739453.256834,-0.05926,352.09000000000003,1.2424999999999992e-09
2.02,-4.587e-11,-2.6752e-10,3.5226e-10,0.05,-1090037061.26008,-0.04587,352.26,6.169999999999994e-10
2.04,-3.458e-11,-2.9076e-10,3.3882e-10,0.05,-1445922498.55408,-0.03458,338.82000000000005,-1.47e-10
2.06,-5.175e-11,-3.1465e-10,3.3547e-10,0.05,-966183574.879227,-0.051750000000000004,335.46999999999997,-7.879999999999993e-10
2.08,-6.61e-11,-3.0067e-10,3.3391e-10,0.05,-756429652.04236,-0.06609999999999999,333.90999999999997,1.1950000000000005e-10
2.1,-4.697e-11,-3.004e-10,3.4779e-10,0.05,-1064509261.23057,-0.04697,347.79,7.424999999999995e-10
2.12,-3.64e-11,-2.8625e-10,3.5189e-10,0.05,-1373626373.62637,-0.0364,351.89,6.799999999999993e-10
2.14,-1.977e-11,-3.3086e-10,3.4463e-10,0.05,-2529084471.42135,-0.01977,344.63,-7.975000000000006e-11
2.16,-3.959e-11,-3.2946e-10,3.3255e-10,0.05,-1262945188.17883,-0.03959,332.55,-4.2699999999999966e-10
2.18,-3.685e-11,-3.5827e-10,3.2609e-10,0.05,-1356852103.12076,-0.03685,326.09000000000003,-5.019999999999995e-10
2.2,-5.967e-11,-3.3118e-10,3.3993e-10,0.05,-837942014.412603,-0.05967,339.93,5.519999999999995e-10
2.22,-1.477e-11,-3.1943e-10,3.6132e-10,0.05,-3385240352.065,-0.014770000000000002,361.32,1.4649999999999988e-09
2.24,-1.07e-12,-3.2473e-10,3.4706e-10,0.05,-46728971962.6168,-0.00107,347.06,7.745000000000099e-10
2.26,1.621e-11,-3.5086e-10,3.4676e-10,0.05,3084515731.03023,0.016210000000000002,346.76,-7.699999999997988e-11
2.28,-4.15e-12,-3.597e-10,3.4792e-10,0.05,-12048192771.0843,-0.00415,347.92,-6.864999999999994e-10
2.3,-1.125e-11,-3.5983e-10,3.4624e-10,0.05,-4444444444.44444,-0.01125,346.24,3.607499999999997e-10
2.32,1.028e-11,-3.6018e-10,3.5747e-10,0.05,4863813229.57198,0.010280000000000001,357.47,8.747499999999993e-10
2.34,2.374e-11,-3.3928e-10,3.7556e-10,0.05,2106149957.877,0.02374,375.56,1.094499999999999e-09
2.36,5.406e-11,-3.916e-10,3.6306e-10,0.05,924898261.191269,0.05406,363.06,-4.974999999999996e-11
2.38,2.175e-11,-3.9649e-10,3.4683e-10,0.05,2298850574.71264,0.02175,346.83,-5.097499999999996e-10
2.4,3.367e-11,-4.2519e-10,3.4329e-10,0.05,1485001485.00148,0.03367,343.29,-1.1174999999999985e-10
2.42,1.728e-11,-3.9983e-10,3.5053e-10,0.05,2893518518.51852,0.01728,350.53,4.169999999999997e-10
2.44,5.035e-11,-4.0147e-10,3.7067e-10,0.05,993048659.38431,0.05035,370.67,9.997499999999992e-10
2.46,5.727e-11,-4.0624e-10,3.527e-10,0.05,873057447.180024,0.05727,352.7,6.467499999999994e-10
2.48,7.622e-11,-4.3405e-10,3.4981e-10,0.05,655995801.62687,0.07622,349.81,-3.375000000000001e-11
2.5,5.592e-11,-4.5834e-10,3.4432e-10,0.05,894134477.825465,0.05592,344.32,-5.934999999999994e-10
2.52,5.248e-11,-4.4321e-10,3.4277e-10,0.05,952743902.439024,0.052480000000000006,342.77,4.769999999999999e-10
2.54,7.5e-11,-4.3808e-10,3.6701e-10,0.05,666666666.666667,0.075,367.01,8.63749999999999e-10
2.56,8.703e-11,-4.2807e-10,3.6882e-10,0.05,574514535.217741,0.08703,368.82000000000005,1.147999999999999e-09
2.58,1.2092e-10,-4.617e-10,3.6409e-10,0.05,413496526.629176,0.12092000000000001,364.09,4.284999999999999e-10
2.6,1.0417e-10,-4.888e-10,3.512e-10,0.05,479984640.491504,0.10417,351.2,-6.779999999999995e-10
2.62,9.38e-11,-4.7642e-10,3.5654e-10,0.05,533049040.511727,0.09380000000000001,356.53999999999996,1.7324999999999958e-10
2.64,1.111e-10,-4.7916e-10,3.6946e-10,0.05,450045004.50045,0.11109999999999999,369.46,9.80249999999999e-10
2.66,1.3301e-10,-4.7069e-10,3.8152e-10,0.05,375911585.595068,0.13301,381.52,1.1252499999999992e-09
2.68,1.5611e-10,-5.1426e-10,3.7392e-10,0.05,320286977.13151,0.15611,373.91999999999996,8.750000000000037e-11
2.7,1.3651e-10,-5.2168e-10,3.4525e-10,0.05,366273533.0745,0.13651,345.25,-3.2749999999999954e-10
2.72,1.4301e-10,-5.5536e-10,3.5861e-10,0.05,349625900.286693,0.14301,358.61,-1.4675000000000014e-10
2.74,1.3064e-10,-5.324e-10,3.5956e-10,0.05,382731169.626454,0.13064,359.56,6.95250000000036e-10
2.76,1.7082e-10,-5.3682e-10,3.8011e-10,0.05,292705772.157827,0.17082,380.11,1.2890000000000285e-09
2.78,1.822e-10,-5.2556e-10,3.6447e-10,0.05,274423710.208562,0.1822,364.46999999999997,9.204999999999982e-10
2.8,2.0764e-10,-5.6879e-10,3.6872e-10,0.05,240801387.015989,0.20764,368.71999999999997,-9.850000000000002e-11
2.82,1.7826e-10,-5.8826e-10,3.5895e-10,0.05,280489173.117918,0.17825999999999997,358.95,-5.224999999999994e-10
2.84,1.8674e-10,-5.8896e-10,3.6681e-10,0.05,267751954.589268,0.18674,366.81,3.5649999999999975e-10
2.86,1.9252e-10,-5.8639e-10,3.6481e-10,0.05,259713276.542697,0.19252,364.81,9.907499999999993e-10
2.88,2.2637e-10,-5.7537e-10,3.9714e-10,0.05,220877324.733843,0.22637,397.14,1.6867499999999985e-09
2.9,2.5999e-10,-6.1242e-10,3.4646e-10,0.05,192315089.041886,0.25999,346.46000000000004,5.449999999999993e-10
2.92,2.4817e-10,-6.2558e-10,3.7229e-10,0.05,201474795.503083,0.24816999999999997,372.29,-2.732499999999988e-10
2.94,2.4906e-10,-6.5673e-10,3.7163e-10,0.05,200754838.1916,0.24906,371.63,-1.63249999999999e-10
2.96,2.4164e-10,-6.4204e-10,3.7213e-10,0.05,206919384.207913,0.24164,372.13,6.03749999999998e-10
2.98,2.7321e-10,-6.524e-10,3.8489e-10,0.05,183009406.683504,0.27320999999999995,384.89,1.1877499999999985e-09
3.0,2.8915e-10,-6.4734e-10,3.9194e-10,0.05,172920629.431091,0.28914999999999996,391.94,1.223999999999999e-09
3.02,3.2217e-10,-6.94e-10,3.8817e-10,0.05,155197566.502157,0.32217,388.17,2.9550000000000007e-10
3.04,3.0097e-10,-7.172e-10,3.7007e-10,0.05,166129514.569558,0.30097,370.07,-5.019999999999985e-10
3.06,3.0209e-10,-7.2727e-10,3.7231e-10,0.05,165513588.665629,0.30208999999999997,372.31,4.499999999999974e-11
3.08,3.0277e-10,-7.2197e-10,3.8565e-10,0.05,165141856.855038,0.30277,385.65000000000003,8.752499999999982e-10
3.1,3.371e-10,-7.1808e-10,3.9219e-10,0.05,148323939.483833,0.3371,392.19,1.6952499999999983e-09
3.12,3.7058e-10,-7.5769e-10,3.87e-10,0.05,134923633.223595,0.37057999999999996,387.0,4.1574999999999993e-10
3.14,3.5373e-10,-7.6378e-10,3.7796e-10,0.05,141350747.745456,0.35373,377.96,-1.4025000000000021e-10
3.16,3.6497e-10,-7.9795e-10,3.7992e-10,0.05,136997561.443406,0.36496999999999996,379.92,4.374999999999998e-11
3.18,3.5548e-10,-7.6994e-10,3.8736e-10,0.05,140654889.163947,0.35548,387.36,1.0654999999999989e-09
3.2,4.0759e-10,-7.7487e-10,3.9961e-10,0.05,122672293.23585,0.40759,399.60999999999996,1.7197499999999996e-09
3.22,4.2427e-10,-7.9134e-10,4.0155e-10,0.05,117849482.640771,0.42427000000000004,401.55,1.05625e-09
3.24,4.4984e-10,-8.2464e-10,3.9365e-10,0.05,111150631.335586,0.44984,393.65,2.1174999999997872e-10
3.26,4.3274e-10,-8.5896e-10,3.8215e-10,0.05,115542820.169155,0.43274,382.15000000000003,-3.2225000000001634e-10
3.28,4.3695e-10,-8.4634e-10,3.8461e-10,0.05,114429568.600526,0.43694999999999995,384.60999999999996,6.86249999999999e-10
3.3,4.6019e-10,-8.6725e-10,4.2209e-10,0.05,108650774.680023,0.46019,422.09,1.1534999999999994e-09
3.32,4.8309e-10,-8.5331e-10,4.0511e-10,0.05,103500382.951417,0.48309,405.11,1.4214999999999989e-09
3.34,5.1705e-10,-9.1264e-10,4.0517e-10,0.05,96702446.5718983,0.51705,405.17,4.199999999999998e-10
3.36,4.9989e-10,-9.2391e-10,3.8541e-10,0.05,100022004.841065,0.49989,385.41,-1.7275000000000067e-10
3.38,5.1014e-10,-9.5638e-10,3.8489e-10,0.05,98012310.3461795,0.5101399999999999,384.89,-8.075000000000057e-11
3.4,4.9666e-10,-9.3663e-10,3.8132e-10,0.05,100672492.248218,0.49666000000000005,381.32,8.067500000000016e-10
3.42,5.4241e-10,-9.3803e-10,4.1033e-10,0.05,92181191.349717,0.54241,410.33000000000004,2.24525e-09
3.44,5.8647e-10,-9.5311e-10,4.073e-10,0.05,85255852.8142957,0.58647,407.29999999999995,1.4892499999999996e-09
3.46,6.0198e-10,-9.9331e-10,4.0826e-10,0.05,83059237.8484335,0.6019800000000001,408.26,-2.474999999999994e-11
3.48,5.8548e-10,-1.01573e-09,3.884e-10,0.05,85400013.6640022,0.58548,388.40000000000003,-4.0674999999999966e-10
3.5,5.8571e-10,-1.00361e-09,4.0203e-10,0.05,85366478.2913046,0.5857100000000001,402.03000000000003,8.589999999999963e-10
3.52,6.1984e-10,-1.02425e-09,4.0973e-10,0.05,80665978.316985,0.61984,409.73,2.7402499999999987e-09
3.54,6.9532e-10,-1.0236e-09,2.9979e-10,0.05,71909336.7082782,0.69532,299.79,1.700249999999999e-09
3.56,6.8785e-10,-1.0611e-09,3.691e-10,0.05,72690266.7732791,0.68785,369.1,-1.4750000000000182e-10
3.58,6.8942e-10,-1.0992e-09,3.694e-10,0.05,72524730.9332482,0.68942,369.4,-5.829999999999993e-10
3.6,6.6453e-10,-1.0918e-09,3.8976e-10,0.05,75241147.878952,0.66453,389.76,3.0874999999999937e-10
3.62,7.0177e-10,-1.0963e-09,4.0695e-10,0.05,71248414.7227724,0.70177,406.95,1.6309999999999998e-09
3.64,7.2977e-10,-1.1379e-09,4.073e-10,0.05,68514737.5200406,0.7297699999999999,407.29999999999995,9.72749999999998e-10
3.66,7.4068e-10,-1.1705e-09,4.1751e-10,0.05,67505535.4539072,0.74068,417.51,1.4125000000000135e-10
3.68,7.3542e-10,-1.2001e-09,3.9735e-10,0.05,67988360.3927008,0.7354200000000001,397.34999999999997,-3.1174999999999947e-10
3.7,7.2821e-10,-1.1723e-09,3.9861e-10,0.05,68661512.4757968,0.72821,398.60999999999996,1.2582499999999974e-09
3.72,7.8575e-10,-1.1816e-09,4.1663e-10,0.05,63633471.2058543,0.78575,416.63,2.1764999999999997e-09
3.74,8.1527e-10,-1.2106e-09,4.0577e-10,0.05,61329375.5442982,0.81527,405.77,1.31025000000001e-09
3.76,8.3816e-10,-1.2333e-09,4.0556e-10,0.05,59654481.2446311,0.83816,405.56,6.897500000000145e-10
3.78,8.4286e-10,-1.2686e-09,3.8565e-10,0.05,59321832.8073464,0.84286,385.65000000000003,-1.795000000000017e-10
3.8,8.3098e-10,-1.2662e-09,3.9961e-10,0.05,60169919.8536668,0.8309799999999999,399.60999999999996,1.0975000000000004e-09
3.82,8.8676e-10,-1.2781e-09,4.1123e-10,0.05,56385042.1760115,0.88676,411.22999999999996,2.142749999999998e-09
3.84,9.1669e-10,-1.3044e-09,4.1188e-10,0.05,54544066.1510434,0.91669,411.88,1.3419999999999964e-09
3.86,9.4044e-10,-1.3372e-09,3.9718e-10,0.05,53166602.8667432,0.9404399999999999,397.18,4.382499999999973e-10
3.88,9.3422e-10,-1.3844e-09,3.9908e-10,0.05,53520584.0166128,0.9342199999999999,399.08,-1.3924999999999577e-10
3.9,9.3487e-10,-1.3706e-09,3.8747e-10,0.05,53483372.0196391,0.9348700000000001,387.47,1.1530000000000005e-09
3.92,9.8034e-10,-1.3856e-09,4.1515e-10,0.05,51002713.3443499,0.98034,415.15000000000003,1.8029999999999964e-09
3.94,1.00699e-09,-1.4096e-09,4.1308e-10,0.05,49652926.0469319,1.00699,413.08,1.5537499999999983e-09
3.96,1.04249e-09,-1.4383e-09,4.0829e-10,0.05,47962090.7634606,1.04249,408.29,8.779999999999997e-10
3.98,1.04211e-09,-1.4852e-09,3.9456e-10,0.05,47979579.8907985,1.04211,394.56,-9.174999999999816e-11
4.0,1.03882e-09,-1.4757e-09,4.0454e-10,0.05,48131533.8557209,1.0388199999999999,404.53999999999996,1.201250000000042e-09
4.02,1.09016e-09,-1.4918e-09,4.2321e-10,0.05,45864827.1813312,1.09016,423.21,2.0800000000000226e-09
4.04,1.12202e-09,-1.5391e-09,4.3275e-10,0.05,44562485.5171922,1.12202,432.75,1.4969999999999935e-09
4.06,1.15004e-09,-1.5612e-09,4.1217e-10,0.05,43476748.6348301,1.1500400000000002,412.16999999999996,3.2169999999999156e-09
4.08,1.2507e-09,-1.58e-09,3.0038e-10,0.05,39977612.5369793,1.2507000000000001,300.38,7.814999999998108e-10
4.1,1.1813e-09,-1.5998e-09,3.8683e-10,0.05,42326250.7407094,1.1813,386.83,-6.500000000001282e-10
4.12,1.2247e-09,-1.6177e-09,4.0791e-10,0.05,40826324.8142402,1.2247,407.90999999999997,2.1949999999999975e-09
4.14,1.2691e-09,-1.6701e-09,4.0259e-10,0.05,39397998.5816721,1.2691000000000001,402.59,1.1700000000000495e-09
4.16,1.2715e-09,-1.7084e-09,3.9388e-10,0.05,39323633.5037358,1.2715,393.88,4.475000000000111e-10
4.18,1.287e-09,-1.7214e-09,4.1366e-10,0.05,38850038.8500388,1.287,413.65999999999997,1.2399999999999767e-09
4.2,1.3211e-09,-1.7397e-09,4.1591e-10,0.05,37847248.5050337,1.3211,415.91,1.9000000000000104e-09
4.22,1.363e-09,-1.7607e-09,4.1858e-10,0.05,36683785.7666911,1.363,418.58000000000004,2.122499999999998e-09
4.24,1.406e-09,-1.8113e-09,4.136e-10,0.05,35561877.6671408,1.406,413.6,1.197499999999955e-09
4.26,1.4109e-09,-1.8603e-09,3.9512e-10,0.05,35438372.669927,1.4109,395.11999999999995,2.749999999999942e-10
4.28,1.417e-09,-1.8705e-09,4.1646e-10,0.05,35285815.1023289,1.417,416.46,1.9200000000000728e-09
4.3,1.4877e-09,-1.888e-09,4.2023e-10,0.05,33608926.5308866,1.4877,420.23,3.2650000000000097e-09
4.32,1.5476e-09,-1.9468e-09,3.9382e-10,0.05,32308089.9457224,1.5475999999999999,393.82,1.3324999999999294e-09
4.34,1.541e-09,-1.9938e-09,4.0719e-10,0.05,32446463.3354964,1.541,407.19,3.4249999999997147e-10
