Vg,Id,Is,Ig,Vd,Rt,Drain Current (nA),|IG| (pA),gm
1.16,5.76e-12,-1.6551e-10,1.5739e-10,0.05,8680555555.55556,0.0057599999999999995,157.39000000000001,-2.384999999999998e-10
1.18,-8.84e-12,-1.5964e-10,1.1535e-10,0.05,-5656108597.28507,-0.00884,115.35,-2.4649999999999977e-10
1.2,-4.1e-12,-1.6817e-10,1.4007e-10,0.05,-12195121951.2195,-0.0040999999999999995,140.07,1.1500000000000012e-11
1.22,-8.38e-12,-1.5097e-10,1.5821e-10,0.05,-5966587112.17184,-0.00838,158.20999999999998,3.394999999999997e-10
1.24,9.48e-12,-1.5774e-10,2.125e-10,0.05,5274261603.37553,0.00948,212.5,3.337499999999997e-10
1.26,4.97e-12,-1.5271e-10,1.6785e-10,0.05,10060362173.0382,0.0049700000000000005,167.85,3.299999999999994e-11
1.28,1.08e-11,-1.6865e-10,1.4309e-10,0.05,4629629629.62963,0.010799999999999999,143.09,-2.2224999999999983e-10
1.3,-3.92e-12,-1.7088e-10,1.0495e-10,0.05,-12755102040.8163,-0.00392,104.95,-3.7749999999999963e-10
1.32,-4.3e-12,-1.6781e-10,1.5628e-10,0.05,-11627906976.7442,-0.0043,156.28,4.899999999999996e-11
1.34,-1.96e-12,-1.6334e-10,1.8891e-10,0.05,-25510204081.6327,-0.00196,188.91,2.8499999999999974e-10
1.36,7.1e-12,-1.5651e-10,1.8963e-10,0.05,7042253521.12676,0.0071,189.63,3.315000000000002e-10
1.38,1.13e-11,-1.7552e-10,1.5943e-10,0.05,4424778761.06195,0.011300000000000001,159.43,-2.447499999999961e-10
1.4,-2.69e-12,-1.6886e-10,1.161e-10,0.05,-18587360594.7955,-0.00269,116.10000000000001,-2.1724999999999984e-10
1.42,2.61e-12,-1.7832e-10,1.4671e-10,0.05,19157088122.6054,0.00261,146.71,-3.5249999999999956e-11
1.44,-4.1e-12,-1.6004e-10,1.6687e-10,0.05,-12195121951.2195,-0.0040999999999999995,166.86999999999998,3.1274999999999967e-10
1.46,1.512e-11,-1.648e-10,2.1477e-10,0.05,3306878306.87831,0.015119999999999998,214.77,3.9174999999999966e-10
1.48,1.157e-11,-1.6202e-10,1.6587e-10,0.05,4321521175.45376,0.01157,165.87,7.024999999999999e-11
1.5,1.793e-11,-1.7583e-10,1.4283e-10,0.05,2788622420.52426,0.017929999999999998,142.83,-2.1074999999999982e-10
1.52,3.14e-12,-1.7948e-10,1.0562e-10,0.05,15923566878.9809,0.00314,105.62,-3.222499999999997e-10
1.54,5.04e-12,-1.7515e-10,1.5665e-10,0.05,9920634920.63492,0.00504,156.65,7.349999999999993e-11
1.56,6.08e-12,-1.706e-10,1.8835e-10,0.05,8223684210.52632,0.00608,188.35,2.9574999999999973e-10
1.58,1.687e-11,-1.6478e-10,1.8967e-10,0.05,2963841138.115,0.01687,189.67000000000002,3.5749999999999975e-10
1.6,2.038e-11,-1.8302e-10,1.606e-10,0.05,2453385672.22767,0.020380000000000002,160.6,-2.6449999999999976e-10
1.62,6.29e-12,-1.7838e-10,1.1849e-10,0.05,7949125596.18442,0.0062900000000000005,118.49,-2.38249999999996e-10
1.64,1.085e-11,-1.8546e-10,1.3865e-10,0.05,4608294930.87558,0.01085,138.65,-5.074999999999715e-11
1.66,4.26e-12,-1.7169e-10,1.7262e-10,0.05,11737089201.8779,0.00426,172.62,2.9274999999999974e-10
1.68,2.256e-11,-1.7058e-10,2.1373e-10,0.05,2216312056.73759,0.02256,213.73,4.857499999999996e-10
1.7,2.369e-11,-1.7546e-10,1.6463e-10,0.05,2110595187.84297,0.023690000000000003,164.63,2.8499999999999953e-11
1.72,2.37e-11,-1.8515e-10,1.3369e-10,0.05,2109704641.35021,0.0237,133.69,-2.2199999999999985e-10
1.74,1.481e-11,-1.9131e-10,1.1982e-10,0.05,3376097231.60027,0.014809999999999999,119.82000000000001,-3.107499999999997e-10
1.76,1.127e-11,-1.7572e-10,1.5625e-10,0.05,4436557231.58829,0.01127,156.25,2.9349999999999987e-10
1.78,2.655e-11,-1.8206e-10,1.9755e-10,0.05,1883239171.37476,0.02655,197.55,3.3124999999999966e-10
1.8,2.452e-11,-1.7468e-10,1.7676e-10,0.05,2039151712.88744,0.02452,176.76,1.2449999999999983e-10
1.82,3.153e-11,-1.9604e-10,1.5728e-10,0.05,1585791309.86362,0.03153,157.28,-3.184999999999997e-10
1.84,1.178e-11,-1.9158e-10,1.0664e-10,0.05,4244482173.17487,0.01178,106.64,-2.574999999999998e-10
1.86,2.123e-11,-1.9917e-10,1.5173e-10,0.05,2355157795.5723,0.021230000000000002,151.73,1.0424999999999641e-10
1.88,1.595e-11,-1.8444e-10,1.7518e-10,0.05,3134796238.24451,0.01595,175.18,3.409999999999947e-10
1.9,3.487e-11,-1.8437e-10,2.1198e-10,0.05,1433897332.95096,0.03487,211.98,4.732499999999996e-10
1.92,3.488e-11,-1.9107e-10,1.6411e-10,0.05,1433486238.53211,0.03488,164.10999999999999,-5.5249999999999887e-11
1.94,3.266e-11,-1.9708e-10,1.3234e-10,0.05,1530924678.50582,0.03266,132.34,-1.8349999999999983e-10
1.96,2.754e-11,-2.0482e-10,1.2881e-10,0.05,1815541031.22731,0.02754,128.81,-2.2899999999999983e-10
1.98,2.35e-11,-1.8988e-10,1.5833e-10,0.05,2127659574.46809,0.0235,158.33,3.229999999999998e-10
2.0,4.046e-11,-1.9549e-10,2.0257e-10,0.05,1235788433.02027,0.04046,202.57,3.502499999999997e-10
2.02,3.751e-11,-1.8935e-10,1.7505e-10,0.05,1332977872.56732,0.03751,175.05,1.7074999999999964e-10
2.04,4.729e-11,-2.1134e-10,1.577e-10,0.05,1057305984.35187,0.04729,157.70000000000002,-2.4424999999999975e-10
2.06,2.774e-11,-2.0725e-10,1.0709e-10,0.05,1802451333.81399,0.02774,107.09,-3.8249999999999966e-10
2.08,3.199e-11,-1.9712e-10,1.5843e-10,0.05,1562988433.88559,0.03199,158.42999999999998,4.4374999999999973e-10
2.1,4.549e-11,-2.0252e-10,1.9918e-10,0.05,1099142668.7184,0.04549,199.18,3.279999999999999e-10
2.12,4.511e-11,-1.9792e-10,1.7982e-10,0.05,1108401684.77056,0.04511,179.82,1.672499999999998e-10
2.14,5.218e-11,-2.2054e-10,1.5837e-10,0.05,958221540.820238,0.052180000000000004,158.37,-2.312499999999999e-10
2.16,3.586e-11,-2.1484e-10,1.1027e-10,0.05,1394311210.26213,0.035859999999999996,110.27,-1.5424999999999996e-10
2.18,4.601e-11,-2.2422e-10,1.5493e-10,0.05,1086720278.20039,0.046009999999999995,154.93,5.025000000000001e-11
2.2,3.787e-11,-2.0755e-10,1.7277e-10,0.05,1320306311.06417,0.03787,172.76999999999998,3.7174999999999967e-10
2.22,6.088e-11,-2.0966e-10,2.1464e-10,0.05,821287779.237845,0.060880000000000004,214.64,5.279999999999994e-10
2.24,5.899e-11,-2.1216e-10,1.6758e-10,0.05,847601288.353958,0.058989999999999994,167.58,2.3250000000002996e-11
2.26,6.181e-11,-2.259e-10,1.3689e-10,0.05,808930593.755056,0.061810000000000004,136.89000000000001,-1.2574999999999535e-10
2.28,5.396e-11,-2.3111e-10,1.2455e-10,0.05,926612305.411416,0.05396,124.55,-2.8374999999999977e-10
2.3,5.046e-11,-2.1886e-10,1.6069e-10,0.05,990883868.410622,0.05046,160.69,3.027499999999996e-10
2.32,6.607e-11,-2.2422e-10,2.0035e-10,0.05,756773119.418798,0.06607,200.35000000000002,3.3299999999999957e-10
2.34,6.378e-11,-2.1737e-10,1.7156e-10,0.05,783944810.285356,0.06378,171.56,2.1924999999999963e-10
2.36,7.484e-11,-2.3793e-10,1.4964e-10,0.05,668091929.449492,0.07484,149.64000000000001,-1.4299999999999982e-10
2.38,5.806e-11,-2.3996e-10,1.0719e-10,0.05,861178091.629349,0.05806,107.19,-3.6224999999999945e-10
2.4,6.035e-11,-2.4089e-10,1.5779e-10,0.05,828500414.250207,0.06035,157.79,2.2325000000000003e-10
2.42,6.699e-11,-2.3297e-10,1.8977e-10,0.05,746380056.724884,0.06699000000000001,189.77,4.0874999999999965e-10
2.44,7.67e-11,-2.2967e-10,1.9735e-10,0.05,651890482.398957,0.0767,197.35,4.199999999999996e-10
2.46,8.379e-11,-2.5216e-10,1.5906e-10,0.05,596729920.038191,0.08379,159.06,-2.4599999999999977e-10
2.48,6.686e-11,-2.4923e-10,1.0938e-10,0.05,747831289.261143,0.06686,109.38,-1.6299999999999995e-10
2.5,7.727e-11,-2.5812e-10,1.5498e-10,0.05,647081661.705707,0.07726999999999999,154.98,1.5824999999999974e-10
2.52,7.319e-11,-2.4189e-10,1.7828e-10,0.05,683153436.261784,0.07318999999999999,178.28,3.869999999999996e-10
2.54,9.275e-11,-2.4418e-10,2.1419e-10,0.05,539083557.951483,0.09275,214.19000000000003,5.692499999999997e-10
2.56,9.596e-11,-2.5197e-10,1.6489e-10,0.05,521050437.682368,0.09596,164.89000000000001,3.699999999999977e-11
2.58,9.423e-11,-2.6184e-10,1.3549e-10,0.05,530616576.461849,0.09423,135.48999999999998,-1.4624999999999999e-10
2.6,9.011e-11,-2.7068e-10,1.2776e-10,0.05,554877372.100766,0.09011,127.76,-2.0349999999999956e-10
2.62,8.609e-11,-2.5531e-10,1.597e-10,0.05,580787547.914973,0.08609,159.7,4.967499999999996e-10
2.64,1.0998e-10,-2.6252e-10,2.1263e-10,0.05,454628114.202582,0.10998000000000001,212.63,4.3599999999999974e-10
2.66,1.0353e-10,-2.5559e-10,1.7045e-10,0.05,482951801.410219,0.10353,170.45,7.949999999999998e-11
2.68,1.1316e-10,-2.792e-10,1.5124e-10,0.05,441852244.609403,0.11316,151.24,-1.0600000000000025e-10
2.7,9.929e-11,-2.8256e-10,1.1118e-10,0.05,503575385.23517,0.09929,111.17999999999999,-2.7799999999999966e-10
2.72,1.0204e-10,-2.821e-10,1.5715e-10,0.05,490003920.03136,0.10204,157.15,2.2499999999999995e-10
2.74,1.0829e-10,-2.7675e-10,1.89e-10,0.05,461723150.798781,0.10829,189.0,5.087500000000094e-10
2.76,1.2239e-10,-2.7472e-10,1.9968e-10,0.05,408530108.669009,0.12239,199.68,5.502500000000093e-10
2.78,1.303e-10,-2.9555e-10,1.6721e-10,0.05,383729854.182655,0.1303,167.21,-1.3574999999999966e-10
2.8,1.1696e-10,-2.9307e-10,1.251e-10,0.05,427496580.02736,0.11696000000000001,125.10000000000001,-1.3125000000000035e-10
2.82,1.2505e-10,-3.0538e-10,1.4217e-10,0.05,399840063.97441,0.12505,142.17000000000002,1.0174999999999957e-10
2.84,1.2103e-10,-2.8749e-10,1.6629e-10,0.05,413120713.872594,0.12103,166.29,5.2375e-10
2.86,1.46e-10,-2.979e-10,2.1403e-10,0.05,342465753.424658,0.14600000000000002,214.03,4.707499999999994e-10
2.88,1.3986e-10,-2.9453e-10,1.7238e-10,0.05,357500357.500357,0.13985999999999998,172.38,1.0849999999999978e-10
2.9,1.5034e-10,-3.1522e-10,1.484e-10,0.05,332579486.497273,0.15034,148.4,-1.1799999999999939e-10
2.92,1.3514e-10,-3.1997e-10,1.0827e-10,0.05,369986680.479503,0.13514,108.27000000000001,-2.234999999999999e-10
2.94,1.414e-10,-3.2146e-10,1.5716e-10,0.05,353606789.250354,0.1414,157.16,2.8299999999999954e-10
2.96,1.4646e-10,-3.1601e-10,1.8961e-10,0.05,341390140.652738,0.14646,189.61,4.969999999999998e-10
2.98,1.6128e-10,-3.1441e-10,1.9955e-10,0.05,310019841.269841,0.16128,199.55,5.484999999999999e-10
3.0,1.684e-10,-3.3543e-10,1.6406e-10,0.05,296912114.014252,0.1684,164.06,-1.3174999999999967e-10
3.02,1.5601e-10,-3.3477e-10,1.2172e-10,0.05,320492276.136145,0.15601,121.72,-4.400000000000026e-11
3.04,1.6664e-10,-3.4739e-10,1.4358e-10,0.05,300048007.681229,0.16664,143.58,1.6674999999999966e-10
3.06,1.6268e-10,-3.3048e-10,1.6477e-10,0.05,307351856.405213,0.16268,164.76999999999998,5.857499999999991e-10
3.08,1.9007e-10,-3.4095e-10,2.1294e-10,0.05,263060977.534593,0.19007,212.94,5.774999999999997e-10
3.1,1.8578e-10,-3.3857e-10,1.711e-10,0.05,269135536.65626,0.18578,171.10000000000002,1.4424999999999979e-10
3.12,1.9584e-10,-3.613e-10,1.4821e-10,0.05,255310457.51634,0.19584,148.21,-3.150000000000015e-11
3.14,1.8452e-10,-3.6677e-10,1.0897e-10,0.05,270973336.223716,0.18452,108.97,-2.2274999999999946e-10
3.16,1.8693e-10,-3.6663e-10,1.572e-10,0.05,267479805.274702,0.18692999999999999,157.20000000000002,3.084999999999999e-10
3.18,1.9686e-10,-3.6462e-10,1.8872e-10,0.05,253987605.404856,0.19686,188.72,5.26e-10
3.2,2.0797e-10,-3.6073e-10,1.8979e-10,0.05,240419291.243929,0.20797000000000002,189.79,5.347499999999992e-10
3.22,2.1825e-10,-3.8792e-10,1.6095e-10,0.05,229095074.455899,0.21825,160.95,-8.875000000000055e-11
3.24,2.0442e-10,-3.8444e-10,1.1863e-10,0.05,244594462.381372,0.20442,118.63000000000001,4.500000000015856e-12
3.26,2.1843e-10,-3.996e-10,1.4623e-10,0.05,228906285.766607,0.21842999999999999,146.23,2.6825000000001135e-10
3.28,2.1515e-10,-3.8342e-10,1.6424e-10,0.05,232396002.788752,0.21515,164.23999999999998,5.877499999999998e-10
3.3,2.4194e-10,-3.9259e-10,2.1291e-10,0.05,206662808.960899,0.24194,212.91,6.687499999999998e-10
3.32,2.419e-10,-3.9227e-10,1.6674e-10,0.05,206696982.22406,0.2419,166.74,2.3774999999999993e-10
3.34,2.5145e-10,-4.1427e-10,1.4418e-10,0.05,198846689.202625,0.25145,144.18,-7.249999999999949e-12
3.36,2.4161e-10,-4.2308e-10,1.104e-10,0.05,206945076.776623,0.24161000000000002,110.4,-1.3575000000000007e-10
3.38,2.4602e-10,-4.23e-10,1.552e-10,0.05,203235509.308186,0.24602,155.2,3.839999999999995e-10
3.4,2.5697e-10,-4.2204e-10,1.9017e-10,0.05,194575242.246177,0.25697,190.17,5.579999999999991e-10
3.42,2.6834e-10,-4.21e-10,1.9433e-10,0.05,186330774.390698,0.26833999999999997,194.32999999999998,5.81999999999999e-10
3.44,2.8025e-10,-4.4784e-10,1.613e-10,0.05,178412132.024978,0.28025,161.3,-1.6999999999999424e-11
3.46,2.6766e-10,-4.449e-10,1.1863e-10,0.05,186804154.524397,0.26766,118.63000000000001,3.625000000000057e-11
3.48,2.817e-10,-4.6198e-10,1.4024e-10,0.05,177493787.71743,0.2817,140.24,3.462499999999997e-10
3.5,2.8151e-10,-4.4547e-10,1.6392e-10,0.05,177613583.886896,0.28151,163.92,7.04e-10
3.52,3.0986e-10,-4.5505e-10,2.0838e-10,0.05,161363196.282192,0.30986,208.38,6.852500000000003e-10
3.54,3.0892e-10,-4.5654e-10,1.6495e-10,0.05,161854201.735077,0.30892000000000003,164.95000000000002,2.3299999999999785e-10
3.56,3.1918e-10,-4.7979e-10,1.4286e-10,0.05,156651419.261858,0.31917999999999996,142.86,2.499999999986291e-13
3.58,3.0893e-10,-4.8992e-10,1.0832e-10,0.05,161848962.54815,0.30893,108.32,-5.5249999999999783e-11
3.6,3.1697e-10,-4.926e-10,1.5233e-10,0.05,157743635.044326,0.31697,152.33,4.5450000000000086e-10
3.62,3.2711e-10,-4.9173e-10,1.8164e-10,0.05,152853780.073981,0.32711,181.64000000000001,6.549999999999999e-10
3.64,3.4317e-10,-4.9075e-10,1.9261e-10,0.05,145700381.735,0.34317000000000003,192.60999999999999,6.672499999999989e-10
3.66,3.538e-10,-5.1736e-10,1.5896e-10,0.05,141322781.232335,0.3538,158.96,5.750000000001557e-12
3.68,3.434e-10,-5.1897e-10,1.2031e-10,0.05,145602795.573675,0.34340000000000004,120.31,7.274999999999977e-11
3.7,3.5671e-10,-5.3498e-10,1.3913e-10,0.05,140169885.901713,0.35671,139.13,3.694999999999988e-10
3.72,3.5818e-10,-5.2702e-10,1.7905e-10,0.05,139594617.23156,0.35818,179.04999999999998,6.267499999999993e-10
3.74,3.8178e-10,-5.2921e-10,1.981e-10,0.05,130965477.500131,0.38178,198.1,8.482500000000023e-10
3.76,3.9211e-10,-5.4997e-10,1.5763e-10,0.05,127515238.070949,0.39211,157.63,1.797500000000086e-10
3.78,3.8897e-10,-5.5742e-10,1.2302e-10,0.05,128544617.836851,0.38897,123.02000000000001,1.469999999999996e-10
3.8,3.9799e-10,-5.7289e-10,1.3208e-10,0.05,125631297.268776,0.39799,132.07999999999998,2.7575e-10
3.82,4e-10,-5.5779e-10,1.5459e-10,0.05,125000000.0,0.4,154.59,7.652499999999992e-10
3.84,4.286e-10,-5.7524e-10,2.0219e-10,0.05,116658889.407373,0.4286,202.19,6.887499999999985e-10
3.86,4.2755e-10,-5.7405e-10,1.6532e-10,0.05,116945386.504502,0.42755,165.32,3.970000000000002e-10
3.88,4.4448e-10,-6.0194e-10,1.4354e-10,0.05,112491000.719942,0.44448,143.54,1.3500000000000088e-10
3.9,4.3295e-10,-6.1142e-10,1.0332e-10,0.05,115486776.764061,0.43295,103.32,-2.0500000000000084e-11
3.92,4.4366e-10,-6.217e-10,1.5003e-10,0.05,112698913.582473,0.44366,150.03,4.859999999999985e-10
3.94,4.5239e-10,-6.1675e-10,1.789e-10,0.05,110524105.307368,0.45238999999999996,178.9,6.927499999999997e-10
3.96,4.7137e-10,-6.1719e-10,1.6345e-10,0.05,106073784.924794,0.47137,163.45,9.120000000000002e-10
3.98,4.8887e-10,-6.4744e-10,1.4205e-10,0.05,102276678.871684,0.48886999999999997,142.04999999999998,2.4225000000000007e-10
4.0,4.8106e-10,-6.5819e-10,9.878e-11,0.05,103937138.818443,0.48106,98.77999999999999,6.125000000001155e-11
4.02,4.9132e-10,-6.6634e-10,1.4877e-10,0.05,101766669.380445,0.49132000000000003,148.76999999999998,5.819999999999965e-10
4.04,5.0434e-10,-6.6561e-10,1.7974e-10,0.05,99139469.4055597,0.50434,179.73999999999998,8.422500000000071e-10
4.06,5.2501e-10,-6.6704e-10,1.9218e-10,0.05,95236281.2136912,0.52501,192.18,8.402500000000065e-10
4.08,5.3795e-10,-6.9493e-10,1.5479e-10,0.05,92945441.0261177,0.53795,154.79,1.8874999999997745e-10
4.1,5.3256e-10,-7.0082e-10,1.1723e-10,0.05,93886134.8955986,0.5325599999999999,117.22999999999999,2.747499999999757e-10
4.12,5.4894e-10,-7.2121e-10,1.3436e-10,0.05,91084635.8436259,0.54894,134.35999999999999,4.847499999999872e-10
4.14,5.5195e-10,-7.0856e-10,1.5368e-10,0.05,90587915.5720627,0.55195,153.68,8.267499999999713e-10
4.16,5.8201e-10,-7.2503e-10,2.0269e-10,0.05,85909176.8182677,0.58201,202.69,8.6499999999997e-10
4.18,5.8655e-10,-7.2849e-10,1.6062e-10,0.05,85244224.7037763,0.58655,160.62,5.359999999999841e-10
4.2,6.0345e-10,-7.5837e-10,1.3783e-10,0.05,82856906.1231254,0.60345,137.83,3.02999999999973e-10
4.22,5.9867e-10,-7.7443e-10,1.0235e-10,0.05,83518465.9328177,0.5986699999999999,102.35,1.787499999999843e-10
4.24,6.106e-10,-7.8198e-10,1.4828e-10,0.05,81886668.8503112,0.6106,148.28,2.3774999999998504e-10
4.26,6.0818e-10,-7.7608e-10,8.568e-11,0.05,82212502.8774376,0.6081799999999999,85.67999999999999,5.96499999999965e-10
4.28,6.3446e-10,-7.9527e-10,1.4462e-10,0.05,78807174.6051761,0.63446,144.61999999999998,1.319249999999997e-09
4.3,6.6095e-10,-7.859e-10,1.6728e-10,0.05,75648687.495272,0.6609499999999999,167.28,6.37500000000028e-10
4.32,6.5996e-10,-7.858e-10,1.3482e-10,0.05,75762167.4040851,0.65996,134.82,4.6075000000001953e-10
4.34,6.7938e-10,-8.1696e-10,9.662e-11,0.05,73596514.4690747,0.67938,96.62,6.982500000000142e-10
4.36,6.8789e-10,-8.3386e-10,6.943e-11,0.05,72686039.9191731,0.68789,69.42999999999999,1.0157500000000268e-09
4.38,7.2001e-10,-8.5233e-10,1.1e-10,0.05,69443479.9516673,0.7200099999999999,110.0,9.787500000000279e-10
