Vg,Id,Is,Ig,Vd,Rt,Drain Current (nA),|IG| (pA),gm
0.38,-5.204e-11,-2.937e-11,1.312e-11,0.05,-960799385.088394,-0.05204,13.120000000000001,-3.3699999999999977e-10
0.4,-4.443e-11,-3.786e-11,5.688e-11,0.05,-1125365743.86676,-0.044430000000000004,56.88,-1.242500000000013e-10
0.42,-5.701e-11,-1.957e-11,8.092e-11,0.05,-877039115.944571,-0.05701,80.92,1.2049999999999808e-10
0.44,-3.961e-11,-2.072e-11,1.289e-10,0.05,-1262307498.10654,-0.03961,128.89999999999998,3.239999999999997e-10
0.46,-4.405e-11,-2.101e-11,8.481e-11,0.05,-1135073779.79569,-0.04405,84.81,-1.2749999999999982e-10
0.48,-4.471e-11,-3.434e-11,5.867e-11,0.05,-1118318049.65332,-0.04471,58.67,-4.082499999999993e-10
0.5,-6.038e-11,-3.967e-11,3.933e-11,0.05,-828088771.116264,-0.06038,39.33,-5.424999999999997e-10
0.52,-6.641e-11,-2.702e-11,8.078e-11,0.05,-752898659.840385,-0.06641000000000001,80.78,7.150000000000001e-11
0.54,-5.752e-11,-2.834e-11,1.2035e-10,0.05,-869262865.090403,-0.05752,120.35000000000001,2.2274999999999988e-10
0.56,-5.75e-11,-2.304e-11,1.1039e-10,0.05,-869565217.391304,-0.0575,110.39,6.900000000000028e-11
0.58,-5.476e-11,-4.323e-11,9.365e-11,0.05,-913075237.399562,-0.05476,93.64999999999999,-4.182499999999974e-10
0.6,-7.423e-11,-3.569e-11,4.761e-11,0.05,-673582109.659167,-0.07423,47.61,-3.377499999999996e-10
0.62,-6.827e-11,-4.57e-11,8.482e-11,0.05,-732386113.959279,-0.06827,84.82,-1.1874999999999962e-10
0.64,-7.898e-11,-2.776e-11,1.0773e-10,0.05,-633071663.712332,-0.07898,107.73,1.5399999999999967e-10
0.66,-6.211e-11,-2.908e-11,1.572e-10,0.05,-805023345.677025,-0.062110000000000005,157.20000000000002,3.3224999999999955e-10
0.68,-6.569e-11,-3.406e-11,1.0921e-10,0.05,-761150860.100472,-0.06569,109.21000000000001,-2.0275000000000077e-10
0.7,-7.022e-11,-4.065e-11,7.945e-11,0.05,-712047849.615494,-0.07022,79.44999999999999,-3.5149999999999987e-10
0.72,-7.975e-11,-4.8e-11,7.232e-11,0.05,-626959247.648903,-0.07975,72.32000000000001,-4.0599999999999984e-10
0.74,-8.646e-11,-2.975e-11,1.1001e-10,0.05,-578302105.019662,-0.08646000000000001,110.01,1.6674999999999966e-10
0.76,-7.308e-11,-3.801e-11,1.5693e-10,0.05,-684181718.664477,-0.07307999999999999,156.93,2.187500000000003e-10
0.78,-7.771e-11,-2.873e-11,1.3166e-10,0.05,-643417835.542401,-0.07771,131.66,2.7749999999999827e-11
0.8,-7.197e-11,-5.029e-11,1.1354e-10,0.05,-694733916.909823,-0.07196999999999999,113.54,-3.675000000000048e-10
0.82,-9.241e-11,-4.714e-11,6.804e-11,0.05,-541066984.092631,-0.09240999999999999,68.04,-4.1100000000000385e-10
0.84,-8.841e-11,-5.144e-11,1.1825e-10,0.05,-565546883.83667,-0.08840999999999999,118.25,-1.4149999999999998e-10
0.86,-9.807e-11,-3.686e-11,1.3993e-10,0.05,-509839910.268176,-0.09807,139.93,2.1024999999999977e-10
0.88,-8e-11,-3.598e-11,1.764e-10,0.05,-625000000.0,-0.08,176.4,4.1949999999999964e-10
0.9,-8.129e-11,-4.206e-11,1.3369e-10,0.05,-615081805.880182,-0.08129,133.69,-9.450000000000004e-11
0.92,-8.378e-11,-4.969e-11,1.0393e-10,0.05,-596801145.8582,-0.08378,103.92999999999999,-3.287500000000022e-10
0.94,-9.444e-11,-5.643e-11,9.527e-11,0.05,-529436679.373147,-0.09444,95.27,-4.1625000000000133e-10
0.96,-1.0043e-10,-3.924e-11,1.304e-10,0.05,-497859205.416708,-0.10042999999999999,130.4,2.187499999999999e-10
0.98,-8.569e-11,-4.541e-11,1.7627e-10,0.05,-583498657.953087,-0.08569,176.27,2.474999999999998e-10
1.0,-9.053e-11,-3.87e-11,1.5237e-10,0.05,-552303103.943444,-0.09053,152.37,5.824999999999988e-11
1.02,-8.336e-11,-5.977e-11,1.3504e-10,0.05,-599808061.420345,-0.08336,135.04,-3.7799999999999973e-10
1.04,-1.0565e-10,-5.37e-11,8.75e-11,0.05,-473260766.682442,-0.10565000000000001,87.5,-3.232499999999997e-10
1.06,-9.629e-11,-6.185e-11,1.3176e-10,0.05,-519264721.154845,-0.09629,131.76,-1.4250000000000028e-11
1.08,-1.0622e-10,-4.45e-11,1.5341e-10,0.05,-470721144.793824,-0.10622,153.41,2.342499999999997e-10
1.1,-8.692e-11,-4.462e-11,1.9746e-10,0.05,-575241601.472618,-0.08692,197.46,4.0274999999999967e-10
1.12,-9.011e-11,-4.723e-11,1.488e-10,0.05,-554877372.100766,-0.09011,148.79999999999998,-4.349999999999887e-11
1.14,-8.866e-11,-5.898e-11,1.1992e-10,0.05,-563952176.855403,-0.08865999999999999,119.92000000000002,-2.244999999999973e-10
1.16,-9.909e-11,-6.491e-11,1.0754e-10,0.05,-504591785.245736,-0.09909,107.53999999999999,-3.7474999999999977e-10
1.18,-1.0365e-10,-4.987e-11,1.4465e-10,0.05,-482392667.631452,-0.10364999999999999,144.65,1.5724999999999964e-10
1.2,-9.28e-11,-5.379e-11,1.8441e-10,0.05,-538793103.448276,-0.09280000000000001,184.41000000000003,2.7824999999999994e-10
1.22,-9.252e-11,-4.699e-11,1.6737e-10,0.05,-540423692.174665,-0.09251999999999999,167.37,1.5650000000000003e-10
1.24,-8.654e-11,-6.985e-11,1.502e-10,0.05,-577767506.355443,-0.08654,150.20000000000002,-2.5825e-10
1.26,-1.0285e-10,-6.3e-11,1.0043e-10,0.05,-486144871.171609,-0.10285,100.42999999999999,-2.3074999999999985e-10
1.28,-9.577e-11,-7.278e-11,1.4194e-10,0.05,-522084159.966587,-0.09577,141.94,-4.375000000000039e-11
1.3,-1.046e-10,-5.414e-11,1.599e-10,0.05,-478011472.275335,-0.10460000000000001,159.9,2.5025000000000004e-10
1.32,-8.576e-11,-5.565e-11,2.0378e-10,0.05,-583022388.059701,-0.08576,203.78,4.714999999999999e-10
1.34,-8.574e-11,-5.658e-11,1.5739e-10,0.05,-583158385.817588,-0.08574000000000001,157.39000000000001,1.5750000000000075e-11
1.36,-8.513e-11,-6.923e-11,1.2952e-10,0.05,-587337013.978621,-0.08513,129.52,-2.1950000000000405e-10
1.38,-9.452e-11,-7.465e-11,1.1121e-10,0.05,-528988573.846805,-0.09452,111.21,-3.432500000000029e-10
1.4,-9.886e-11,-6.073e-11,1.5033e-10,0.05,-505765729.314182,-0.09885999999999999,150.33,2.1275000000000012e-10
1.42,-8.601e-11,-6.518e-11,1.8665e-10,0.05,-581327752.586908,-0.08600999999999999,186.65,2.982499999999999e-10
1.44,-8.693e-11,-5.927e-11,1.6964e-10,0.05,-575175428.505694,-0.08693000000000001,169.64,1.8599999999999956e-10
1.46,-7.857e-11,-8.106e-11,1.5173e-10,0.05,-636375206.821942,-0.07857,151.73,-2.4924999999999973e-10
1.48,-9.69e-11,-7.474e-11,1.0249e-10,0.05,-515995872.033024,-0.0969,102.49,-2.544999999999999e-10
1.5,-8.875e-11,-8.349e-11,1.4662e-10,0.05,-563380281.690141,-0.08875000000000001,146.62,2.675000000000014e-11
1.52,-9.583e-11,-6.608e-11,1.6345e-10,0.05,-521757278.514035,-0.09583,163.45,3.155e-10
1.54,-7.613e-11,-6.641e-11,2.0709e-10,0.05,-656771312.229082,-0.07613,207.09,4.614999999999993e-10
1.56,-7.737e-11,-6.791e-11,1.5958e-10,0.05,-646245314.721468,-0.07737,159.58,8.099999999999982e-11
1.58,-7.289e-11,-8.169e-11,1.3225e-10,0.05,-685965152.970229,-0.07289000000000001,132.25,-1.8249999999999973e-10
1.6,-8.467e-11,-8.796e-11,1.1059e-10,0.05,-590527931.971182,-0.08467000000000001,110.59,-3.5824999999999946e-10
1.62,-8.722e-11,-7.622e-11,1.4688e-10,0.05,-573263013.070397,-0.08721999999999999,146.88,1.610000000000039e-10
1.64,-7.823e-11,-7.645e-11,1.8398e-10,0.05,-639140994.503387,-0.07823,183.98,3.4500000000000284e-10
1.66,-7.342e-11,-7.145e-11,1.7143e-10,0.05,-681013347.861618,-0.07342,171.43,2.7524999999999964e-10
1.68,-6.722e-11,-9.44e-11,1.5258e-10,0.05,-743826242.189824,-0.06722,152.58,-2.419999999999998e-10
1.7,-8.31e-11,-8.753e-11,1.0557e-10,0.05,-601684717.208183,-0.08310000000000001,105.57000000000001,-2.1199999999999947e-10
1.72,-7.57e-11,-9.743e-11,1.4224e-10,0.05,-660501981.505944,-0.07569999999999999,142.23999999999998,3.5500000000000136e-11
1.74,-8.168e-11,-7.756e-11,1.6099e-10,0.05,-612144955.925563,-0.08168,160.99,3.687499999999996e-10
1.76,-6.095e-11,-8.216e-11,2.0865e-10,0.05,-820344544.708778,-0.06094999999999999,208.65,4.717499999999995e-10
1.78,-6.281e-11,-8.117e-11,1.6149e-10,0.05,-796051584.142653,-0.06281,161.49,8.974999999999982e-11
1.8,-5.736e-11,-9.836e-11,1.3567e-10,0.05,-871687587.168759,-0.05736,135.67000000000002,-1.7724999999999998e-10
1.82,-6.99e-11,-1.0211e-10,1.0756e-10,0.05,-715307582.260372,-0.0699,107.56,-3.627499999999998e-10
1.84,-7.187e-11,-9.421e-11,1.5014e-10,0.05,-695700570.474468,-0.07187,150.14000000000001,1.3775000000000007e-10
1.86,-6.439e-11,-9.225e-11,1.8427e-10,0.05,-776518092.871564,-0.06439,184.27,3.3350000000000097e-10
1.88,-5.853e-11,-8.785e-11,1.8022e-10,0.05,-854262771.22843,-0.058530000000000006,180.22,3.1225000000000127e-10
1.9,-5.19e-11,-1.0969e-10,1.5381e-10,0.05,-963391136.801541,-0.0519,153.81,-2.214999999999997e-10
1.92,-6.739e-11,-1.0317e-10,1.1118e-10,0.05,-741949844.190533,-0.06739,111.17999999999999,-1.7099999999999972e-10
1.94,-5.874e-11,-1.1418e-10,1.385e-10,0.05,-851208716.377256,-0.058739999999999994,138.5,5.250000000000163e-12
1.96,-6.718e-11,-9.217e-11,1.5616e-10,0.05,-744269127.716582,-0.06717999999999999,156.16,3.182499999999996e-10
1.98,-4.601e-11,-1.0101e-10,2.0688e-10,0.05,-1086720278.20039,-0.046009999999999995,206.88,4.774999999999994e-10
2.0,-4.808e-11,-9.638e-11,1.6117e-10,0.05,-1039933444.25957,-0.04808,161.17,1.22e-10
2.02,-4.113e-11,-1.1538e-10,1.4006e-10,0.05,-1215657670.7999,-0.04113,140.06,-1.8599999999999977e-10
2.04,-5.552e-11,-1.1984e-10,1.0752e-10,0.05,-900576368.876081,-0.05552,107.52,-3.1874999999999975e-10
2.06,-5.388e-11,-1.1504e-10,1.5249e-10,0.05,-927988121.752042,-0.05388,152.49,1.3974999999999965e-10
2.08,-4.993e-11,-1.1037e-10,1.8369e-10,0.05,-1001401962.74785,-0.04993,183.69,3.7674999999999955e-10
2.1,-3.881e-11,-1.0605e-10,1.9018e-10,0.05,-1288327750.57975,-0.03881,190.18,4.2824999999999984e-10
2.12,-3.28e-11,-1.2897e-10,1.5751e-10,0.05,-1524390243.90244,-0.032799999999999996,157.51000000000002,-1.7724999999999978e-10
2.14,-4.59e-11,-1.2393e-10,1.1571e-10,0.05,-1089324618.73638,-0.045899999999999996,115.71,-2.079999999999999e-10
2.16,-4.112e-11,-1.3448e-10,1.3925e-10,0.05,-1215953307.393,-0.041120000000000004,139.25,-8.500000000000126e-12
2.18,-4.624e-11,-1.1326e-10,1.5589e-10,0.05,-1081314878.89273,-0.04624,155.89,4.1949999999999964e-10
2.2,-2.434e-11,-1.2295e-10,2.0645e-10,0.05,-2054231717.33772,-0.02434,206.45,4.1724999999999977e-10
2.22,-2.955e-11,-1.1768e-10,1.6419e-10,0.05,-1692047377.32657,-0.029549999999999996,164.19,1.2024999999999997e-10
2.24,-1.953e-11,-1.3974e-10,1.4533e-10,0.05,-2560163850.48643,-0.01953,145.33,-1.4500000000001584e-10
2.26,-3.535e-11,-1.4164e-10,1.043e-10,0.05,-1414427157.00141,-0.03535,104.30000000000001,-3.4350000000001344e-10
2.28,-3.327e-11,-1.4174e-10,1.5127e-10,0.05,-1502855425.30809,-0.03327,151.27,1.0824999999999991e-10
2.3,-3.102e-11,-1.3368e-10,1.8272e-10,0.05,-1611863313.99097,-0.03102,182.72,3.7024999999999963e-10
2.32,-1.846e-11,-1.2973e-10,1.9108e-10,0.05,-2708559046.58722,-0.01846,191.08,5.104999999999996e-10
2.34,-1.06e-11,-1.5111e-10,1.6023e-10,0.05,-4716981132.07547,-0.0106,160.23,-1.0974999999999996e-10
2.36,-2.285e-11,-1.4961e-10,1.228e-10,0.05,-2188183807.43983,-0.022850000000000002,122.80000000000001,-1.5549999999999988e-10
2.38,-1.682e-11,-1.584e-10,1.3587e-10,0.05,-2972651605.23187,-0.016819999999999998,135.87,-2.649999999999996e-11
2.4,-2.391e-11,-1.3865e-10,1.5511e-10,0.05,-2091175240.48515,-0.02391,155.10999999999999,3.439999999999997e-10
2.42,-3.06e-12,-1.4975e-10,2.0196e-10,0.05,-16339869281.0458,-0.00306,201.95999999999998,4.767499999999996e-10
2.44,-4.84e-12,-1.4413e-10,1.6877e-10,0.05,-10330578512.3967,-0.0048400000000000006,168.77,1.8349999999999983e-10
2.46,4.28e-12,-1.6732e-10,1.4858e-10,0.05,11682242990.6542,0.00428,148.57999999999998,-1.7024999999999983e-10
2.48,-1.165e-11,-1.6929e-10,1.0458e-10,0.05,-4291845493.56223,-0.01165,104.58,-2.652499999999998e-10
2.5,-6.33e-12,-1.7274e-10,1.5024e-10,0.05,-7898894154.81833,-0.00633,150.23999999999998,1.179999999999999e-10
2.52,-6.93e-12,-1.6155e-10,1.784e-10,0.05,-7215007215.00721,-0.0069299999999999995,178.4,4.717499999999996e-10
2.54,1.254e-11,-1.5905e-10,2.0015e-10,0.05,3987240829.34609,0.012539999999999999,200.15,6.014999999999994e-10
2.56,1.713e-11,-1.7735e-10,1.6069e-10,0.05,2918855808.52306,0.01713,160.69,-4.074999999999999e-11
2.58,1.091e-11,-1.7813e-10,1.2515e-10,0.05,4582951420.71494,0.01091,125.15,-1.992499999999998e-10
2.6,9.16e-12,-1.8918e-10,1.327e-10,0.05,5458515283.84279,0.00916,132.7,-8.74999999999999e-11
2.62,7.41e-12,-1.705e-10,1.6827e-10,0.05,6747638326.5857,0.00741,168.27,4.089999999999996e-10
2.64,2.552e-11,-1.7657e-10,2.0062e-10,0.05,1959247648.90282,0.02552,200.62,5.609999999999995e-10
2.66,2.985e-11,-1.8865e-10,1.6056e-10,0.05,1675041876.0469,0.029849999999999998,160.56,1.17e-10
2.68,3.02e-11,-1.9739e-10,1.3398e-10,0.05,1655629139.07285,0.030200000000000005,133.98000000000002,-1.2224999999999986e-10
2.7,2.496e-11,-2.0666e-10,1.2607e-10,0.05,2003205128.20513,0.02496,126.07000000000001,-1.8699999999999997e-10
2.72,2.272e-11,-1.8925e-10,1.5384e-10,0.05,2200704225.35211,0.02272,153.84,4.064999999999996e-10
2.74,4.122e-11,-2.005e-10,1.9566e-10,0.05,1213003396.40951,0.04122,195.66,5.07999999999996e-10
2.76,4.304e-11,-1.9478e-10,1.7678e-10,0.05,1161710037.17472,0.04304,176.78,2.8374999999999853e-10
2.78,5.257e-11,-2.2242e-10,1.5905e-10,0.05,951112801.978315,0.05257,159.05,-1.7149999999999998e-10
2.8,3.618e-11,-2.173e-10,1.1206e-10,0.05,1381978993.91929,0.03618,112.06,-1.0274999999999988e-10
2.82,4.846e-11,-2.2892e-10,1.4803e-10,0.05,1031778786.62815,0.04846,148.03,1.4325e-10
2.84,4.191e-11,-2.1341e-10,1.6771e-10,0.05,1193032689.09568,0.04191,167.71,4.747499999999994e-10
2.86,6.745e-11,-2.176e-10,2.0918e-10,0.05,741289844.329133,0.06745,209.18,6.704999999999995e-10
2.88,6.873e-11,-2.2354e-10,1.6424e-10,0.05,727484359.08628,0.06873,164.23999999999998,1.7275000000000005e-10
2.9,7.436e-11,-2.3925e-10,1.3595e-10,0.05,672404518.558365,0.07436,135.95000000000002,-6.725000000000016e-11
2.92,6.604e-11,-2.4836e-10,1.1675e-10,0.05,757116898.849182,0.06604,116.75000000000001,-2.429999999999999e-10
2.94,6.464e-11,-2.3619e-10,1.5307e-10,0.05,773514851.485148,0.06463999999999999,153.07,3.262499999999998e-10
2.96,7.909e-11,-2.4242e-10,1.884e-10,0.05,632191174.611202,0.07909,188.39999999999998,5.344999999999998e-10
2.98,8.602e-11,-2.4034e-10,1.8431e-10,0.05,581260172.053011,0.08602,184.31,4.872499999999995e-10
3.0,9.858e-11,-2.6694e-10,1.6074e-10,0.05,507202272.26618,0.09858,160.74,-8.274999999999995e-11
3.02,8.271e-11,-2.6259e-10,1.1334e-10,0.05,604521823.237819,0.08271,113.34,-1.1025000000000011e-10
3.04,9.417e-11,-2.7669e-10,1.4307e-10,0.05,530954656.472337,0.09416999999999999,143.07,1.2049999999999974e-10
3.06,8.753e-11,-2.5764e-10,1.654e-10,0.05,571232720.210214,0.08753,165.4,5.707499999999999e-10
3.08,1.17e-10,-2.6785e-10,2.0898e-10,0.05,427350427.350427,0.117,208.98000000000002,6.989999999999993e-10
3.1,1.1549e-10,-2.6855e-10,1.6602e-10,0.05,432937916.702745,0.11549,166.02,2.679999999999995e-10
3.12,1.2772e-10,-2.9034e-10,1.4318e-10,0.05,391481365.487003,0.12772,143.17999999999998,-1.0999999999999652e-11
3.14,1.1505e-10,-2.9822e-10,1.1067e-10,0.05,434593654.932638,0.11505,110.67,-2.492499999999993e-10
3.16,1.1775e-10,-2.965e-10,1.5169e-10,0.05,424628450.106157,0.11775000000000001,151.69,2.777499999999998e-10
3.18,1.2616e-10,-2.9586e-10,1.8401e-10,0.05,396322130.627774,0.12616,184.01,6.244999999999992e-10
3.2,1.4273e-10,-2.9433e-10,1.884e-10,0.05,350311777.481959,0.14273,188.39999999999998,6.74249999999999e-10
3.22,1.5313e-10,-3.2252e-10,1.5905e-10,0.05,326519950.368968,0.15313,159.05,-2.0500000000000084e-11
3.24,1.4191e-10,-3.1895e-10,1.1897e-10,0.05,352335987.597773,0.14191,118.97,-1.189999999999906e-10
3.26,1.4837e-10,-3.338e-10,1.3738e-10,0.05,336995349.464177,0.14837,137.38,1.7425000000000485e-10
3.28,1.4888e-10,-3.1515e-10,1.5922e-10,0.05,335840945.728103,0.14888,159.22,6.594999999999988e-10
3.3,1.7475e-10,-3.2962e-10,2.0599e-10,0.05,286123032.904149,0.17475,205.99,6.537499999999993e-10
3.32,1.7503e-10,-3.2756e-10,1.684e-10,0.05,285665314.517511,0.17503,168.4,3.4600000000000025e-10
3.34,1.8859e-10,-3.543e-10,1.4466e-10,0.05,265125404.316242,0.18858999999999998,144.66,2.8999999999999796e-11
3.36,1.7619e-10,-3.6102e-10,1.0856e-10,0.05,283784550.769056,0.17618999999999999,108.56,-1.847499999999994e-10
3.38,1.812e-10,-3.6025e-10,1.5365e-10,0.05,275938189.845475,0.1812,153.65,3.0524999999999954e-10
3.4,1.884e-10,-3.6078e-10,1.814e-10,0.05,265392781.316348,0.18839999999999998,181.39999999999998,6.552499999999994e-10
3.42,2.0741e-10,-3.614e-10,1.922e-10,0.05,241068415.216238,0.20741,192.2,7.857500000000001e-10
3.44,2.1983e-10,-3.8846e-10,1.5957e-10,0.05,227448482.918619,0.21983,159.57,1.0499999999999995e-10
3.46,2.1161e-10,-3.8801e-10,1.1988e-10,0.05,236283729.502386,0.21161000000000002,119.88000000000001,1.0250000000000042e-11
3.48,2.2024e-10,-4.0341e-10,1.3486e-10,0.05,227025063.567018,0.22024000000000002,134.85999999999999,1.5924999999999942e-10
3.5,2.1798e-10,-3.8621e-10,1.5608e-10,0.05,229378842.095605,0.21798,156.07999999999998,7.172499999999985e-10
3.52,2.4893e-10,-4.0195e-10,2.0167e-10,0.05,200859679.427952,0.24892999999999998,201.67000000000002,7.189999999999997e-10
3.54,2.4674e-10,-4.0205e-10,1.6699e-10,0.05,202642457.647726,0.24674000000000001,166.99,3.835000000000006e-10
3.56,2.6427e-10,-4.298e-10,1.4624e-10,0.05,189200438.945018,0.26427,146.24,8.274999999999953e-11
3.58,2.5005e-10,-4.3595e-10,1.0362e-10,0.05,199960007.9984,0.25005,103.62,-8.875000000000055e-11
3.6,2.6072e-10,-4.3916e-10,1.5231e-10,0.05,191776618.594661,0.26072,152.31,3.4099999999999955e-10
3.62,2.6369e-10,-4.3828e-10,1.7779e-10,0.05,189616595.244416,0.26369,177.79,6.867500000000003e-10
3.64,2.8819e-10,-4.4064e-10,1.9117e-10,0.05,173496651.514626,0.28819,191.17,9.477499999999993e-10
3.66,3.016e-10,-4.6754e-10,1.5979e-10,0.05,165782493.3687,0.30160000000000003,159.79,2.2674999999999986e-10
3.68,2.9726e-10,-4.7096e-10,1.2316e-10,0.05,168202920.002691,0.29726,123.16,3.0250000000001214e-11
3.7,3.0281e-10,-4.8615e-10,1.2926e-10,0.05,165120042.270731,0.30281,129.26,2.0249999999999966e-10
3.72,3.0536e-10,-4.7143e-10,1.5239e-10,0.05,163741157.977469,0.30536,152.39000000000001,7.832499999999981e-10
3.74,3.3414e-10,-4.8892e-10,1.995e-10,0.05,149637876.339259,0.33414,199.5,7.672499999999932e-10
3.76,3.3605e-10,-4.9073e-10,1.6553e-10,0.05,148787382.829936,0.33605,165.53,5.174999999999962e-10
3.78,3.5484e-10,-5.1814e-10,1.448e-10,0.05,140908578.51426,0.35484,144.8,2.2350000000000031e-10
3.8,3.4499e-10,-5.2747e-10,1.0265e-10,0.05,144931737.151801,0.34499,102.65,-4.649999999999979e-11
3.82,3.5298e-10,-5.3562e-10,1.4471e-10,0.05,141651085.047311,0.35298,144.71,4.2224999999999903e-10
3.84,3.6188e-10,-5.3248e-10,1.748e-10,0.05,138167348.292252,0.36188,174.8,7.587500000000001e-10
3.86,3.8333e-10,-5.3647e-10,1.9405e-10,0.05,130435916.834059,0.38333,194.04999999999998,9.3525e-10
3.88,3.9929e-10,-5.6336e-10,1.5713e-10,0.05,125222269.528413,0.39929000000000003,157.13,4.0749999999999885e-10
3.9,3.9963e-10,-5.6974e-10,1.2359e-10,0.05,125115732.052148,0.39963,123.59,1.382499999999996e-10
3.92,4.0482e-10,-5.8584e-10,1.2506e-10,0.05,123511684.205326,0.40482,125.06,2.302499999999997e-10
3.94,4.0884e-10,-5.7347e-10,1.5146e-10,0.05,122297231.190686,0.40884,151.46,7.764999999999987e-10
3.96,4.3588e-10,-5.9435e-10,1.9372e-10,0.05,114710470.771772,0.43588,193.72,8.264999999999992e-10
3.98,4.419e-10,-5.9352e-10,1.6905e-10,0.05,113147770.988912,0.4419,169.05,6.4775e-10
4.0,4.6179e-10,-6.2808e-10,1.4636e-10,0.05,108274323.826848,0.46179000000000003,146.35999999999999,2.2649999999998717e-10
4.02,4.5096e-10,-6.3364e-10,1.0039e-10,0.05,110874578.676601,0.45096,100.39,4.74999999999728e-11
4.04,4.6369e-10,-6.4898e-10,1.4356e-10,0.05,107830662.727253,0.46369,143.56,4.602499999999925e-10
4.06,4.6937e-10,-6.4179e-10,1.6823e-10,0.05,106525768.58342,0.46937,168.23,9.427499999999722e-10
4.08,5.014e-10,-6.4976e-10,2.0288e-10,0.05,99720781.8109294,0.5014000000000001,202.88,1.1307499999999769e-09
4.1,5.146e-10,-6.7023e-10,1.5882e-10,0.05,97162844.9280995,0.5146,158.82,6.165000000000009e-10
4.12,5.2606e-10,-6.8743e-10,1.2953e-10,0.05,95046192.4495305,0.5260600000000001,129.53,3.052499999999888e-10
4.14,5.2681e-10,-7.0384e-10,1.2458e-10,0.05,94910878.6849149,0.52681,124.58,8.774999999999528e-11
4.16,5.2957e-10,-6.9505e-10,1.4729e-10,0.05,94416224.4840153,0.52957,147.29,9.057500000000328e-10
4.18,5.6304e-10,-7.1711e-10,1.8957e-10,0.05,88803637.3969878,0.56304,189.57,9.542500000000332e-10
4.2,5.6774e-10,-7.1932e-10,1.6747e-10,0.05,88068482.0516434,0.56774,167.47,7.340000000000233e-10
4.22,5.924e-10,-7.5704e-10,1.4925e-10,0.05,84402430.7900068,0.5924,149.25,3.0325000000003946e-10
4.24,5.7987e-10,-7.6262e-10,1.036e-10,0.05,86226223.1189749,0.57987,103.6,2.260000000000379e-10
4.26,6.0144e-10,-7.8138e-10,1.4043e-10,0.05,83133812.1840915,0.6014400000000001,140.43,5.85500000000022e-10
4.28,6.0329e-10,-7.7316e-10,1.6079e-10,0.05,82878880.8035936,0.60329,160.79,1.0015000000000404e-09
4.3,6.415e-10,-7.8811e-10,2.0145e-10,0.05,77942322.6812159,0.6415,201.45000000000002,1.24025000000003e-09
4.32,6.529e-10,-8.0465e-10,1.5518e-10,0.05,76581406.0346148,0.6529,155.18,7.510000000000078e-10
4.34,6.7154e-10,-8.2888e-10,1.3265e-10,0.05,74455728.6237603,0.67154,132.65,4.2450000000002144e-10
4.36,6.6988e-10,-8.4924e-10,1.1357e-10,0.05,74640234.0717741,0.6698799999999999,113.57000000000001,1.6650000000000682e-10
