Vg,Id,Is,Ig,Vd,Rt,Drain Current (nA),|IG| (pA),gm
3.48,2.9516e-10,-4.3592e-10,1.5864e-10,0.05,169399647.648733,0.29516,158.64000000000001,5.069999999999992e-10
3.5,3.1051e-10,-4.4194e-10,1.7476e-10,0.05,161025409.809668,0.31051,174.76,6.622500000000007e-10
3.52,3.2165e-10,-4.5798e-10,1.3508e-10,0.05,155448468.832582,0.32165000000000005,135.07999999999998,3.0250000000000056e-10
3.54,3.2261e-10,-4.6207e-10,1.1116e-10,0.05,154985896.283438,0.32261,111.16,2.659999999999989e-10
3.56,3.3229e-10,-4.72e-10,1.1911e-10,0.05,150470974.149087,0.33229,119.10999999999999,3.5475000000000025e-10
3.58,3.368e-10,-4.6996e-10,1.3812e-10,0.05,148456057.007126,0.3368,138.12,5.6175e-10
3.6,3.5476e-10,-4.8599e-10,1.7307e-10,0.05,140940354.042169,0.35476,173.07,5.244999999999975e-10
3.62,3.5778e-10,-4.9087e-10,1.4022e-10,0.05,139750684.778355,0.35778,140.22,4.0549999999999824e-10
3.64,3.7098e-10,-5.0807e-10,1.332e-10,0.05,134778155.156612,0.37098,133.2,2.9975000000000075e-10
3.66,3.6977e-10,-5.1292e-10,9.2e-11,0.05,135219190.307488,0.36977,92.0,3.245000000000007e-10
3.68,3.8396e-10,-5.2359e-10,1.3698e-10,0.05,130221898.114387,0.38395999999999997,136.98,4.917500000000001e-10
3.7,3.8944e-10,-5.2748e-10,1.5121e-10,0.05,128389482.333607,0.38944,151.20999999999998,6.117499999999988e-10
3.72,4.0843e-10,-5.3586e-10,1.7212e-10,0.05,122419998.53096,0.40843,172.12,7.312499999999987e-10
3.74,4.1869e-10,-5.4748e-10,1.2958e-10,0.05,119420096.013757,0.41868999999999995,129.58,4.405000000000032e-10
3.76,4.2605e-10,-5.5793e-10,1.1148e-10,0.05,117357117.709189,0.42605,111.48,3.68250000000004e-10
3.78,4.3342e-10,-5.6924e-10,1.1089e-10,0.05,115361543.076,0.43341999999999997,110.89,3.442499999999999e-10
3.8,4.3982e-10,-5.7014e-10,1.3593e-10,0.05,113682870.265108,0.43982,135.92999999999998,6.672500000000006e-10
3.82,4.6011e-10,-5.882e-10,1.6545e-10,0.05,108669665.949447,0.46010999999999996,165.45000000000002,6.082499999999998e-10
3.84,4.6415e-10,-5.924e-10,1.363e-10,0.05,107723796.186578,0.46415,136.3,4.897499999999995e-10
3.86,4.797e-10,-6.1158e-10,1.3053e-10,0.05,104231811.548885,0.4797,130.53,3.7274999999999915e-10
3.88,4.7906e-10,-6.1808e-10,8.86e-11,0.05,104371059.992485,0.47906,88.6,3.6599999999999977e-10
3.9,4.9434e-10,-6.303e-10,1.33e-10,0.05,101144960.958045,0.49433999999999995,133.0,5.717499999999998e-10
3.92,5.0193e-10,-6.3587e-10,1.4754e-10,0.05,99615484.2308688,0.5019300000000001,147.54,6.482499999999989e-10
3.94,5.2027e-10,-6.4445e-10,1.72e-10,0.05,96103946.0280239,0.52027,172.0,8.01249999999997e-10
3.96,5.3398e-10,-6.5966e-10,1.2752e-10,0.05,93636465.7852354,0.5339799999999999,127.52,5.587500000000016e-10
3.98,5.4262e-10,-6.7081e-10,1.0973e-10,0.05,92145516.1991818,0.54262,109.73,4.280000000000006e-10
4.0,5.511e-10,-6.8646e-10,1.0207e-10,0.05,90727635.6378153,0.5511,102.07000000000001,4.6150000000000383e-10
4.02,5.6108e-10,-6.8865e-10,1.3311e-10,0.05,89113851.8571327,0.56108,133.10999999999999,7.129999999999896e-10
4.04,5.7962e-10,-7.0508e-10,1.6152e-10,0.05,86263413.9608709,0.57962,161.52,7.424999999999916e-10
4.06,5.9078e-10,-7.1581e-10,1.4058e-10,0.05,84633873.8616744,0.59078,140.57999999999998,6.654999999999936e-10
4.08,6.0624e-10,-7.3612e-10,1.2749e-10,0.05,82475587.226181,0.60624,127.49,4.522499999999834e-10
4.1,6.0887e-10,-7.4268e-10,9.036e-11,0.05,82119335.8188119,0.60887,90.36,5.427499999999835e-10
4.12,6.2795e-10,-7.5804e-10,1.2931e-10,0.05,79624173.8991958,0.62795,129.31,6.959999999999885e-10
4.14,6.3671e-10,-7.6406e-10,1.4036e-10,0.05,78528686.5291891,0.63671,140.35999999999999,7.59999999999985e-10
4.16,6.5835e-10,-7.7652e-10,1.7226e-10,0.05,75947444.368497,0.65835,172.26000000000002,8.544999999999896e-10
4.18,6.7089e-10,-7.914e-10,1.2816e-10,0.05,74527865.9690858,0.6708900000000001,128.16,7.057499999999962e-10
4.2,6.8658e-10,-8.1016e-10,1.1147e-10,0.05,72824725.4507851,0.68658,111.47,6.392499999999903e-10
4.22,6.9646e-10,-8.2686e-10,9.779e-11,0.05,71791631.9673779,0.69646,97.79,5.229999999999975e-10
4.24,7.075e-10,-8.3259e-10,1.3376e-10,0.05,70671378.0918728,0.7075,133.76000000000002,7.60750000000009e-10
4.26,7.2689e-10,-8.5136e-10,1.5651e-10,0.05,68786198.7370854,0.7268899999999999,156.51000000000002,8.902500000000036e-10
4.28,7.4311e-10,-8.6465e-10,1.3921e-10,0.05,67284789.6004629,0.74311,139.21,8.920000000000023e-10
4.3,7.6257e-10,-8.8761e-10,1.2884e-10,0.05,65567751.1572708,0.76257,128.84,6.037500000000162e-10
4.32,7.6726e-10,-8.9791e-10,9.081e-11,0.05,65166957.7457446,0.7672599999999999,90.80999999999999,5.870000000000171e-10
4.34,7.8605e-10,-9.1042e-10,9.839e-11,0.05,63609185.166338,0.78605,98.39,1.0292499999999958e-09
4.36,8.0843e-10,-9.2903e-10,9.052e-11,0.05,61848273.8146778,0.80843,90.52,1.2167500000000033e-09
4.38,8.3472e-10,-9.3469e-10,1.1164e-10,0.05,59900325.8577727,0.83472,111.64,1.1562500000000075e-09
