Vg,Id,Is,Ig,Vd,Rt,Drain Current (nA),|IG| (pA),gm
0.6,-7.1e-13,-9.846e-11,1.1889e-10,0.05,-70422535211.2676,-0.00071,118.88999999999999,-4.4249999999999964e-11
0.62,2.09e-12,-1.1123e-10,1.0983e-10,0.05,23923444976.0766,0.0020900000000000003,109.83,-1.7974999999999984e-10
0.64,-7.9e-12,-1.0823e-10,7.15e-11,0.05,-6329113924.05063,-0.007899999999999999,71.5,-1.1099999999999991e-10
0.66,-2.35e-12,-1.1343e-10,1.1531e-10,0.05,-21276595744.6809,-0.00235,115.31,6.674999999999995e-11
0.68,-5.23e-12,-1.0805e-10,1.2689e-10,0.05,-9560229445.50669,-0.00523,126.88999999999999,1.5500000000000195e-10
0.7,3.85e-12,-1.1213e-10,1.6865e-10,0.05,12987012987.013,0.00385,168.65,2.0200000000000178e-10
0.72,2.85e-12,-1.1439e-10,1.2126e-10,0.05,17543859649.1228,0.00285,121.26,1.5749999999999997e-11
0.74,4.48e-12,-1.208e-10,1.0853e-10,0.05,11160714285.7143,0.0044800000000000005,108.53,-1.1e-11
0.76,2.41e-12,-1.2441e-10,8.884e-11,0.05,20746887966.805,0.00241,88.84,-1.0274999999999992e-10
0.78,3.7e-13,-1.2093e-10,1.2774e-10,0.05,135135135135.135,0.00037,127.74,1.399999999999999e-11
0.8,2.97e-12,-1.2582e-10,1.5282e-10,0.05,16835016835.0168,0.00297,152.82,8.22499999999999e-11
0.82,3.66e-12,-1.2335e-10,1.4676e-10,0.05,13661202185.7924,0.00366,146.76,1.1924999999999977e-10
0.84,7.74e-12,-1.3634e-10,1.2976e-10,0.05,6459948320.41344,0.00774,129.76,-1.252499999999999e-10
0.86,-1.35e-12,-1.3174e-10,9.69e-11,0.05,-37037037037.037,-0.0013499999999999999,96.89999999999999,-1.3674999999999992e-10
0.88,2.27e-12,-1.378e-10,1.2825e-10,0.05,22026431718.0617,0.00227,128.25,2.7249999999999974e-11
0.9,-2.6e-13,-1.2917e-10,1.3905e-10,0.05,-192307692307.692,-0.00026,139.05,1.8549999999999982e-10
0.92,9.69e-12,-1.3436e-10,1.7869e-10,0.05,5159958720.33024,0.009689999999999999,178.69,1.804999999999986e-10
0.94,6.96e-12,-1.3292e-10,1.2968e-10,0.05,7183908045.97701,0.00696,129.68,3.9999999999999035e-11
0.96,1.129e-11,-1.4049e-10,1.1869e-10,0.05,4428697962.79894,0.011290000000000001,118.69000000000001,-3.7249999999999975e-11
0.98,5.47e-12,-1.4372e-10,9.062e-11,0.05,9140767824.49726,0.00547,90.62,-1.4874999999999987e-10
1.0,5.34e-12,-1.3913e-10,1.3838e-10,0.05,9363295880.14981,0.00534,138.38,9.449999999999993e-11
1.02,9.25e-12,-1.4126e-10,1.646e-10,0.05,5405405405.40541,0.00925,164.6,1.4099999999999987e-10
1.04,1.098e-11,-1.39e-10,1.5331e-10,0.05,4553734061.93078,0.01098,153.31,1.0849999999999991e-10
1.06,1.359e-11,-1.4979e-10,1.35e-10,0.05,3679175864.60633,0.01359,135.0,-1.7999999999999987e-10
1.08,3.78e-12,-1.4363e-10,9.93e-11,0.05,13227513227.5132,0.0037799999999999995,99.3,-7.799999999999994e-11
1.1,1.047e-11,-1.5023e-10,1.3478e-10,0.05,4775549188.15664,0.01047,134.78,9.124999999999994e-11
1.12,7.43e-12,-1.4143e-10,1.4252e-10,0.05,6729475100.94213,0.007430000000000001,142.51999999999998,1.527500000000041e-10
1.14,1.658e-11,-1.4444e-10,1.8495e-10,0.05,3015681544.02895,0.016579999999999998,184.95,1.7750000000000388e-10
1.16,1.453e-11,-1.4623e-10,1.337e-10,0.05,3441156228.49277,0.014530000000000001,133.7,-7.24999999999999e-11
1.18,1.368e-11,-1.4922e-10,1.1758e-10,0.05,3654970760.23392,0.01368,117.58,-6.824999999999995e-11
1.2,1.18e-11,-1.5369e-10,1.0473e-10,0.05,4237288135.59322,0.011800000000000001,104.72999999999999,-9.52499999999999e-11
1.22,9.87e-12,-1.4574e-10,1.3833e-10,0.05,5065856129.68592,0.00987,138.33,1.6924999999999985e-10
1.24,1.857e-11,-1.5029e-10,1.665e-10,0.05,2692514808.83145,0.01857,166.5,1.6524999999999987e-10
1.26,1.648e-11,-1.4758e-10,1.4777e-10,0.05,3033980582.52427,0.01648,147.77,6.875e-11
1.28,2.132e-11,-1.5833e-10,1.3589e-10,0.05,2345215759.84991,0.021320000000000002,135.89000000000001,-1.219999999999999e-10
1.3,1.16e-11,-1.5311e-10,9.698e-11,0.05,4310344827.58621,0.011600000000000001,96.98,-9.525000000000001e-11
1.32,1.751e-11,-1.5783e-10,1.3525e-10,0.05,2855511136.49343,0.017509999999999998,135.25,6.574999999999995e-11
1.34,1.423e-11,-1.5113e-10,1.4224e-10,0.05,3513703443.42937,0.014230000000000001,142.23999999999998,1.4349999999999992e-10
1.36,2.325e-11,-1.5257e-10,1.8274e-10,0.05,2150537634.4086,0.02325,182.74,1.92499999999998e-10
1.38,2.193e-11,-1.5342e-10,1.36e-10,0.05,2279981760.14592,0.021929999999999998,136.0,1.9249999999999184e-11
1.4,2.402e-11,-1.5809e-10,1.1623e-10,0.05,2081598667.77685,0.024020000000000003,116.22999999999999,-9.999999999999965e-13
1.42,2.189e-11,-1.6164e-10,9.913e-11,0.05,2284148012.79123,0.02189,99.13,-7.899999999999993e-11
1.44,2.086e-11,-1.5535e-10,1.3858e-10,0.05,2396931927.13327,0.02086,138.58,1.6674999999999986e-10
1.46,2.856e-11,-1.6119e-10,1.6831e-10,0.05,1750700280.11204,0.02856,168.31,1.8849999999999981e-10
1.48,2.84e-11,-1.5768e-10,1.5399e-10,0.05,1760563380.28169,0.0284,153.99,1.1874999999999993e-10
1.5,3.331e-11,-1.6845e-10,1.401e-10,0.05,1501050735.51486,0.03331,140.10000000000002,-1.0224999999999993e-10
1.52,2.431e-11,-1.631e-10,9.91e-11,0.05,2056766762.64912,0.024310000000000002,99.1,-3.249999999999994e-11
1.54,3.201e-11,-1.6853e-10,1.4006e-10,0.05,1562011871.29022,0.032010000000000004,140.06,9.549999999999993e-11
1.56,2.813e-11,-1.6283e-10,1.5193e-10,0.05,1777461784.57163,0.028130000000000002,151.93,1.5999999999999986e-10
1.58,3.841e-11,-1.629e-10,1.8723e-10,0.05,1301744337.41213,0.03841,187.23000000000002,2.4824999999999984e-10
1.6,3.806e-11,-1.6651e-10,1.371e-10,0.05,1313715186.54756,0.038060000000000004,137.1,1.3749999999999875e-11
1.62,3.896e-11,-1.7034e-10,1.1951e-10,0.05,1283367556.46817,0.03896,119.51,-1.4250000000000856e-11
1.64,3.749e-11,-1.7432e-10,1.1106e-10,0.05,1333688983.72899,0.037489999999999996,111.06,-5.1250000000000624e-11
1.66,3.691e-11,-1.678e-10,1.4467e-10,0.05,1354646437.27987,0.03691,144.67000000000002,2.0524999999999989e-10
1.68,4.57e-11,-1.7396e-10,1.7171e-10,0.05,1094091903.71991,0.045700000000000005,171.71,2.0574999999999973e-10
1.7,4.514e-11,-1.7184e-10,1.4434e-10,0.05,1107665042.09127,0.04514,144.34,9.999999999999986e-11
1.72,4.97e-11,-1.8197e-10,1.3834e-10,0.05,1006036217.30382,0.0497,138.34,-6.67499999999998e-11
1.74,4.247e-11,-1.8063e-10,9.557e-11,0.05,1177301624.67624,0.04247,95.57,3.9499999999999915e-11
1.76,5.128e-11,-1.8402e-10,1.3903e-10,0.05,975039001.560062,0.051280000000000006,139.03,1.1274999999999984e-10
1.78,4.698e-11,-1.7843e-10,1.4901e-10,0.05,1064282673.47808,0.04698,149.01000000000002,1.2799999999999997e-10
1.8,5.64e-11,-1.805e-10,1.8082e-10,0.05,886524822.695035,0.0564,180.82,2.8024999999999973e-10
1.82,5.819e-11,-1.8395e-10,1.3544e-10,0.05,859254167.382712,0.05819,135.44,2.824999999999998e-11
1.84,5.753e-11,-1.8748e-10,1.1424e-10,0.05,869111767.773336,0.05753,114.24,4.999999999999466e-13
1.86,5.821e-11,-1.9255e-10,1.0901e-10,0.05,858958941.762584,0.05821,109.00999999999999,-8.500000000000333e-12
1.88,5.719e-11,-1.8617e-10,1.363e-10,0.05,874278720.055954,0.05719,136.3,1.804999999999983e-10
1.9,6.543e-11,-1.9205e-10,1.6776e-10,0.05,764175454.684396,0.06543,167.76,2.0450000000000007e-10
1.92,6.537e-11,-1.9118e-10,1.4128e-10,0.05,764876854.826373,0.06537,141.28,1.159999999999998e-10
1.94,7.007e-11,-2.0215e-10,1.3199e-10,0.05,713572142.143571,0.07007,131.99,-6.250000000000015e-11
1.96,6.287e-11,-1.9957e-10,9.137e-11,0.05,795291872.117067,0.06287,91.37,5.5749999999999937e-11
1.98,7.23e-11,-2.0565e-10,1.3452e-10,0.05,691562932.226833,0.0723,134.51999999999998,1.5499999999999998e-10
2.0,6.907e-11,-2.0077e-10,1.4648e-10,0.05,723903286.520921,0.06907,146.48,1.857499999999999e-10
2.02,7.973e-11,-2.0175e-10,1.7884e-10,0.05,627116518.249091,0.07973000000000001,178.84,3.037499999999997e-10
2.04,8.122e-11,-2.0704e-10,1.3416e-10,0.05,615611918.246737,0.08122,134.16,3.5250000000000266e-11
2.06,8.114e-11,-2.1046e-10,1.1293e-10,0.05,616218880.946512,0.08114,112.93,-5.500000000000033e-12
2.08,8.1e-11,-2.1544e-10,1.0802e-10,0.05,617283950.617284,0.081,108.02000000000001,-2.0000000000000345e-11
2.1,8.034e-11,-2.1034e-10,1.3724e-10,0.05,622354991.28703,0.08034000000000001,137.24,2.3949999999999985e-10
2.12,9.058e-11,-2.1677e-10,1.6792e-10,0.05,551998233.605652,0.09058,167.92,2.6625e-10
2.14,9.099e-11,-2.1706e-10,1.3843e-10,0.05,549510935.267612,0.09099,138.43,1.5724999999999964e-10
2.16,9.687e-11,-2.2734e-10,1.2994e-10,0.05,516155672.550841,0.09687,129.94,-1.999999999999993e-11
2.18,9.019e-11,-2.2634e-10,9.068e-11,0.05,554385186.827808,0.09019,90.68,4.300000000000037e-11
2.2,9.859e-11,-2.3168e-10,1.3594e-10,0.05,507150826.655847,0.09859000000000001,135.94,1.499999999999997e-10
2.22,9.619e-11,-2.2807e-10,1.4602e-10,0.05,519804553.487889,0.09619000000000001,146.02,1.9024999999999983e-10
2.24,1.062e-10,-2.3037e-10,1.7298e-10,0.05,470809792.843691,0.1062,172.98000000000002,3.6575000000000073e-10
2.26,1.1082e-10,-2.3729e-10,1.2845e-10,0.05,451182097.094387,0.11082,128.45000000000002,1.0775000000000348e-10
2.28,1.1051e-10,-2.4066e-10,1.0971e-10,0.05,452447742.285766,0.11051,109.71000000000001,2.42500000000002e-11
2.3,1.1179e-10,-2.4611e-10,1.0614e-10,0.05,447267197.423741,0.11179,106.14,1.1999999999999959e-11
2.32,1.1099e-10,-2.3999e-10,1.3747e-10,0.05,450491035.228399,0.11098999999999999,137.47,2.707500000000001e-10
2.34,1.2262e-10,-2.4636e-10,1.677e-10,0.05,407763823.193606,0.12262,167.7,3.117499999999999e-10
2.36,1.2346e-10,-2.4747e-10,1.4176e-10,0.05,404989470.273773,0.12346,141.76000000000002,1.6674999999999966e-10
2.38,1.2929e-10,-2.6011e-10,1.3051e-10,0.05,386727511.795189,0.12929,130.51,-7.999999999999972e-12
2.4,1.2314e-10,-2.5828e-10,9.094e-11,0.05,406041903.524444,0.12314,90.94,7.799999999999994e-11
2.42,1.3241e-10,-2.6598e-10,1.3431e-10,0.05,377614983.762556,0.13241,134.31,2.5074999999999937e-10
2.44,1.3317e-10,-2.6209e-10,1.4885e-10,0.05,375459938.42457,0.13316999999999998,148.85,2.967499999999994e-10
2.46,1.4428e-10,-2.639e-10,1.7695e-10,0.05,346548378.15359,0.14428,176.95,3.654999999999996e-10
2.48,1.4779e-10,-2.7126e-10,1.3257e-10,0.05,338317883.483321,0.14778999999999998,132.57,1.0300000000000016e-10
2.5,1.484e-10,-2.7556e-10,1.0945e-10,0.05,336927223.719677,0.1484,109.44999999999999,7.799999999999994e-11
2.52,1.5091e-10,-2.8198e-10,1.0414e-10,0.05,331323305.281294,0.15091,104.14,7.925000000000011e-11
2.54,1.5157e-10,-2.7647e-10,1.3445e-10,0.05,329880583.228871,0.15157,134.45000000000002,3.512499999999996e-10
2.56,1.6496e-10,-2.853e-10,1.6821e-10,0.05,303103782.735209,0.16496,168.21,3.3524999999999964e-10
2.58,1.6498e-10,-2.8581e-10,1.3324e-10,0.05,303067038.4289,0.16498000000000002,133.24,1.7375000000000015e-10
2.6,1.7191e-10,-2.9854e-10,1.2944e-10,0.05,290849863.300564,0.17191,129.44,1.524999999999992e-11
2.62,1.6559e-10,-3.0069e-10,8.602e-11,0.05,301950600.881696,0.16559,86.02000000000001,6.974999999999968e-11
2.64,1.747e-10,-3.0573e-10,1.3643e-10,0.05,286204922.724671,0.1747,136.42999999999998,2.8174999999999936e-10
2.66,1.7686e-10,-3.0348e-10,1.4875e-10,0.05,282709487.730408,0.17686,148.75,3.477500000000006e-10
2.68,1.8861e-10,-3.066e-10,1.7294e-10,0.05,265097290.705689,0.18861,172.94,4.5900000000000017e-10
2.7,1.9522e-10,-3.1576e-10,1.3092e-10,0.05,256121299.047229,0.19522,130.92,1.6199999999999923e-10
2.72,1.9509e-10,-3.2046e-10,1.0931e-10,0.05,256291967.809729,0.19508999999999999,109.31,1.0000000000000007e-10
2.74,1.9922e-10,-3.2809e-10,1.1075e-10,0.05,250978817.387812,0.19922,110.75,1.3600000000000036e-10
2.76,2.0053e-10,-3.2236e-10,1.3475e-10,0.05,249339250.98489,0.20053,134.75,3.8699999999999546e-10
2.78,2.147e-10,-3.3246e-10,1.6765e-10,0.05,232883092.687471,0.2147,167.65,3.402499999999995e-10
2.8,2.1414e-10,-3.3325e-10,1.3332e-10,0.05,233492107.966751,0.21414,133.32000000000002,2.170000000000004e-10
2.82,2.2338e-10,-3.4747e-10,1.2538e-10,0.05,223833825.76775,0.22338,125.38000000000001,5.5249999999999783e-11
2.84,2.1635e-10,-3.4903e-10,8.68e-11,0.05,231107002.542177,0.21635000000000001,86.8,1.2625000000000006e-10
2.86,2.2843e-10,-3.5794e-10,1.3103e-10,0.05,218885435.363131,0.22843,131.03,3.5049999999999957e-10
2.88,2.3037e-10,-3.5546e-10,1.4525e-10,0.05,217042149.585449,0.23037,145.25,3.567499999999992e-10
2.9,2.427e-10,-3.5929e-10,1.6784e-10,0.05,206015657.189946,0.2427,167.84,4.680000000000005e-10
2.92,2.4909e-10,-3.7024e-10,1.2775e-10,0.05,200730659.600947,0.24909,127.75,2.1550000000000034e-10
2.94,2.5132e-10,-3.7458e-10,9.945e-11,0.05,198949546.395034,0.25132000000000004,99.45,2.107499999999991e-10
2.96,2.5752e-10,-3.8296e-10,1.0997e-10,0.05,194159676.918298,0.25752,109.97,2.279999999999988e-10
2.98,2.6044e-10,-3.7859e-10,1.3e-10,0.05,191982798.341269,0.26044,130.0,4.460000000000003e-10
3.0,2.7536e-10,-3.8968e-10,1.6713e-10,0.05,181580476.46717,0.27536,167.13,3.5550000000000027e-10
3.02,2.7466e-10,-3.913e-10,1.2993e-10,0.05,182043253.477026,0.27466,129.93,2.579999999999989e-10
3.04,2.8568e-10,-4.0574e-10,1.179e-10,0.05,175021002.520302,0.28568,117.9,1.7624999999999968e-10
3.06,2.8171e-10,-4.0981e-10,7.881e-11,0.05,177487487.132157,0.28171,78.81,1.4249999999999946e-10
3.08,2.9138e-10,-4.1776e-10,1.2721e-10,0.05,171597226.988812,0.29138,127.21,3.890000000000002e-10
3.1,2.9727e-10,-4.19e-10,1.4777e-10,0.05,168197261.748579,0.29727,147.77,4.220000000000004e-10
3.12,3.0826e-10,-4.2299e-10,1.5724e-10,0.05,162200739.635373,0.30826,157.23999999999998,4.612499999999994e-10
3.14,3.1572e-10,-4.3638e-10,1.2323e-10,0.05,158368174.331686,0.31572,123.23,2.4874999999999917e-10
3.16,3.1821e-10,-4.4005e-10,9.494e-11,0.05,157128940.008171,0.31821,94.94,2.8374999999999915e-10
3.18,3.2707e-10,-4.5005e-10,1.0795e-10,0.05,152872473.782371,0.32706999999999997,107.95,2.8025000000000014e-10
3.2,3.2942e-10,-4.4447e-10,1.2338e-10,0.05,151781919.737721,0.32942,123.38,5.322500000000013e-10
3.22,3.4836e-10,-4.5763e-10,1.606e-10,0.05,143529681.938225,0.34836,160.6,4.950000000000005e-10
3.24,3.4922e-10,-4.6101e-10,1.2227e-10,0.05,143176221.293168,0.34922000000000003,122.27000000000001,3.215000000000105e-10
3.26,3.6122e-10,-4.7576e-10,1.1269e-10,0.05,138419799.56813,0.36122000000000004,112.69,2.612500000000084e-10
3.28,3.5967e-10,-4.8335e-10,7.712e-11,0.05,139016320.516029,0.35967,77.12,1.5599999999999987e-10
3.3,3.6746e-10,-4.8937e-10,1.217e-10,0.05,136069232.025254,0.36746,121.7,4.3225000000000045e-10
3.32,3.7696e-10,-4.9356e-10,1.4137e-10,0.05,132640067.911715,0.37696,141.37,5.152499999999986e-10
3.34,3.8807e-10,-4.9754e-10,1.4895e-10,0.05,128842734.558198,0.38806999999999997,148.95,5.442499999999984e-10
3.36,3.9873e-10,-5.1272e-10,1.1945e-10,0.05,125398139.091616,0.39873,119.45000000000002,2.244999999999998e-10
3.38,3.9705e-10,-5.1762e-10,8.827e-11,0.05,125928724.342022,0.39705,88.27,3.0575000000000093e-10
3.4,4.1096e-10,-5.2989e-10,1.1107e-10,0.05,121666342.223087,0.41096,111.07,4.860000000000002e-10
3.42,4.1649e-10,-5.2654e-10,1.2317e-10,0.05,120050901.582271,0.41648999999999997,123.17,6.222499999999992e-10
3.44,4.3585e-10,-5.4002e-10,1.6341e-10,0.05,114718366.410462,0.43585,163.41,5.194999999999985e-10
3.46,4.3727e-10,-5.4414e-10,1.1985e-10,0.05,114345827.520754,0.43727,119.85000000000001,3.132499999999995e-10
3.48,4.4838e-10,-5.5989e-10,1.1195e-10,0.05,111512556.313841,0.44838,111.95,2.6200000000000096e-10
3.5,4.4775e-10,-5.6845e-10,7.238e-11,0.05,111669458.403127,0.44775,72.38,2.525000000000001e-10
3.52,4.5848e-10,-5.7632e-10,1.2229e-10,0.05,109056011.167336,0.45848,122.28999999999999,4.862499999999988e-10
3.54,4.672e-10,-5.8183e-10,1.3961e-10,0.05,107020547.945205,0.4672,139.60999999999999,5.332499999999992e-10
3.56,4.7981e-10,-5.8709e-10,1.5095e-10,0.05,104207915.633272,0.47981,150.95000000000002,6.162500000000006e-10
3.58,4.9185e-10,-6.0387e-10,1.162e-10,0.05,101657009.250788,0.49185,116.2,3.1649999999999823e-10
3.6,4.9247e-10,-6.0958e-10,8.771e-11,0.05,101529027.148862,0.49246999999999996,87.71,4.1824999999999946e-10
3.62,5.0858e-10,-6.2269e-10,1.0472e-10,0.05,98312949.7817453,0.50858,104.72,5.142500000000024e-10
3.64,5.1304e-10,-6.2192e-10,1.2375e-10,0.05,97458287.852799,0.51304,123.75000000000001,5.94999999999998e-10
3.66,5.3238e-10,-6.3436e-10,1.5946e-10,0.05,93917878.2072955,0.53238,159.46,5.817499999999979e-10
3.68,5.3631e-10,-6.4064e-10,1.1854e-10,0.05,93229661.9492458,0.53631,118.54,4.6099999999999996e-10
3.7,5.5082e-10,-6.604e-10,1.1007e-10,0.05,90773755.4918122,0.55082,110.07000000000001,3.597499999999993e-10
3.72,5.507e-10,-6.698e-10,7.465e-11,0.05,90793535.5002724,0.5507,74.64999999999999,2.955000000000009e-10
3.74,5.6264e-10,-6.79e-10,1.2078e-10,0.05,88866770.9370112,0.56264,120.78,5.377500000000059e-10
3.76,5.7221e-10,-6.8408e-10,1.4027e-10,0.05,87380507.1564635,0.57221,140.27,6.207500000000024e-10
3.78,5.8747e-10,-6.9212e-10,1.4194e-10,0.05,85110729.0585051,0.58747,141.94,7.214999999999976e-10
3.8,6.0107e-10,-7.1074e-10,1.1794e-10,0.05,83184986.7735871,0.60107,117.94000000000001,3.107499999999967e-10
3.82,5.999e-10,-7.1724e-10,8.471e-11,0.05,83347224.5374229,0.5999,84.71,4.2950000000000064e-10
3.84,6.1825e-10,-7.3079e-10,1.0833e-10,0.05,80873433.0772341,0.61825,108.33,6.772500000000003e-10
3.86,6.2699e-10,-7.3224e-10,1.2232e-10,0.05,79746088.4543613,0.62699,122.32,7.160000000000012e-10
3.88,6.4689e-10,-7.4704e-10,1.6095e-10,0.05,77292893.691354,0.6468900000000001,160.95,6.37000000000001e-10
3.9,6.5247e-10,-7.5511e-10,1.1949e-10,0.05,76631875.7950557,0.65247,119.49,5.877499999999981e-10
3.92,6.704e-10,-7.7414e-10,1.0718e-10,0.05,74582338.902148,0.6704,107.17999999999999,5.327499999999986e-10
3.94,6.7378e-10,-7.8719e-10,7.77e-11,0.05,74208198.5217727,0.67378,77.7,5.137500000000002e-10
3.96,6.9095e-10,-7.8256e-10,9.614e-11,0.05,72364136.3340328,0.69095,96.14,6.515000000000009e-10
3.98,6.9984e-10,-7.8185e-10,9.915e-11,0.05,71444901.6918153,0.69984,99.15,6.834999999999975e-10
4.0,7.1829e-10,-7.9613e-10,1.3666e-10,0.05,69609767.6425956,0.71829,136.66,5.624999999999992e-10
4.02,7.2234e-10,-8.0559e-10,9.147e-11,0.05,69219481.1307694,0.72234,91.47,5.55749999999985e-10
4.04,7.4052e-10,-8.307e-10,9.195e-11,0.05,67520120.9960568,0.7405200000000001,91.95,7.0024999999999e-10
4.06,7.5035e-10,-8.396e-10,4.438e-11,0.05,66635570.0673019,0.75035,44.38,8.599999999999859e-10
4.08,7.7492e-10,-8.5538e-10,8.523e-11,0.05,64522789.4492335,0.77492,85.23,8.237499999999812e-10
4.1,7.833e-10,-8.6146e-10,1.0056e-10,0.05,63832503.5107877,0.7833,100.56,6.894999999999844e-10
4.12,8.025e-10,-8.7282e-10,1.147e-10,0.05,62305295.9501558,0.8025,114.7,6.849999999999893e-10
4.14,8.107e-10,-8.8795e-10,8.67e-11,0.05,61675095.5963982,0.8107,86.69999999999999,5.932499999999944e-10
4.16,8.2623e-10,-9.0658e-10,5.848e-11,0.05,60515836.9945415,0.82623,58.480000000000004,7.447499999999975e-10
4.18,8.4049e-10,-9.2551e-10,5.507e-11,0.05,59489107.5444086,0.84049,55.07,9.054999999999878e-10
4.2,8.6245e-10,-9.3054e-10,8.483e-11,0.05,57974375.3261059,0.8624499999999999,84.83000000000001,9.094999999999891e-10
4.22,8.7687e-10,-9.4826e-10,1.2854e-10,0.05,57020995.130407,0.87687,128.54,6.21250000000003e-10
4.24,8.873e-10,-9.7573e-10,8.207e-11,0.05,56350726.9243773,0.8873,82.07,6.582500000000086e-10
4.26,9.032e-10,-9.8383e-10,1.073e-10,0.05,55358724.5349867,0.9032,107.3,1.041999999999987e-09
4.28,9.2898e-10,-1.0042e-09,8.616e-11,0.05,53822471.9584921,0.92898,86.16,1.0252499999999846e-09
4.3,9.4421e-10,-1.0313e-09,6.688e-11,0.05,52954321.602186,0.94421,66.88000000000001,8.217499999999954e-10
4.32,9.6185e-10,-1.0558e-09,9.324e-11,0.05,51983157.4569839,0.96185,93.24000000000001,8.20249999999997e-10
4.34,9.7702e-10,-1.0641e-09,1.0868e-10,0.05,51176025.0557819,0.97702,108.68,1.0422499999999907e-09
4.36,1.00354e-09,-1.084e-09,1.4321e-10,0.05,49823624.3697312,1.00354,143.20999999999998,1.089249999999991e-09
4.38,1.02059e-09,-1.1084e-09,9.906e-11,0.05,48991269.7557295,1.02059,99.06,7.735000000000003e-10
4.4,1.03448e-09,-1.13e-09,7.146e-11,0.05,48333462.2225659,1.0344799999999998,71.46000000000001,8.965000000000074e-10
4.42,1.05645e-09,-1.1553e-09,9.91e-11,0.05,47328316.531781,1.0564500000000001,99.1,1.0005000000000062e-09
4.44,1.0745e-09,-1.1651e-09,1.1421e-10,0.05,46533271.2889716,1.0745,114.21,1.137250000000009e-09
