Vg,Id,Is,Ig,Vd,Rt,Drain Current (nA),|IG| (pA),gm
0.32,-3.406e-11,-1.274e-10,1.8207e-10,0.05,-1467997651.20376,-0.03406,182.07,2.1724999999999964e-10
0.34,-4.263e-11,-1.3613e-10,1.7864e-10,0.05,-1172882946.28196,-0.04263,178.64,-5.512500000000007e-10
0.36,-5.611e-11,-1.584e-10,1.7685e-10,0.05,-891106754.5892,-0.05611,176.85,-8.329999999999997e-10
0.38,-7.595e-11,-1.3782e-10,1.8451e-10,0.05,-658327847.267939,-0.07594999999999999,184.51,1.3599999999999994e-10
0.4,-5.067e-11,-1.4457e-10,2.0192e-10,0.05,-986777185.711466,-0.05067,201.92000000000002,6.162499999999982e-10
0.42,-5.13e-11,-1.2534e-10,2.0587e-10,0.05,-974658869.395711,-0.0513,205.87,4.5124999999999893e-10
0.44,-3.262e-11,-1.6045e-10,2.0948e-10,0.05,-1532801961.98651,-0.032619999999999996,209.48000000000002,-2.5025000000000004e-10
0.46,-6.131e-11,-1.6214e-10,2.0015e-10,0.05,-815527646.387213,-0.06131,200.15,-8.859999999999989e-10
0.48,-6.806e-11,-1.8816e-10,2.028e-10,0.05,-734645900.675874,-0.06806,202.79999999999998,-6.022499999999997e-10
0.5,-8.54e-11,-1.5594e-10,2.269e-10,0.05,-585480093.676815,-0.0854,226.9,6.307499999999993e-10
0.52,-4.283e-11,-1.4888e-10,2.4054e-10,0.05,-1167406023.81508,-0.04283,240.54,1.285249999999999e-09
0.54,-3.399e-11,-1.6355e-10,2.2565e-10,0.05,-1471020888.49662,-0.03399,225.64999999999998,8.500000000000002e-11
0.56,-3.943e-11,-1.7017e-10,2.2555e-10,0.05,-1268069997.46386,-0.03943,225.55,-2.935000000000009e-10
0.58,-4.573e-11,-1.9664e-10,2.2496e-10,0.05,-1093374152.63503,-0.04573,224.95999999999998,-7.667499999999986e-10
0.6,-7.01e-11,-1.7836e-10,2.2044e-10,0.05,-713266761.768901,-0.0701,220.44,9.750000000000096e-12
0.62,-4.534e-11,-1.7219e-10,2.5199e-10,0.05,-1102779003.08778,-0.045340000000000005,251.98999999999998,8.977499999999992e-10
0.64,-3.419e-11,-1.5601e-10,2.4563e-10,0.05,-1462415911.08511,-0.03419,245.63,3.812499999999996e-10
0.66,-3.009e-11,-1.9776e-10,2.3877e-10,0.05,-1661681621.80126,-0.030090000000000002,238.76999999999998,-4.602499999999996e-10
0.68,-5.26e-11,-1.9163e-10,2.4376e-10,0.05,-950570342.205323,-0.0526,243.76,-6.107499999999984e-10
0.7,-5.452e-11,-2.1988e-10,2.4178e-10,0.05,-917094644.167278,-0.054520000000000006,241.78000000000003,-7.614999999999974e-10
0.72,-8.306e-11,-1.8957e-10,2.495e-10,0.05,-601974476.282206,-0.08306,249.50000000000003,2.659999999999999e-10
0.74,-4.388e-11,-1.8054e-10,2.6875e-10,0.05,-1139471285.32361,-0.04388,268.75,1.1819999999999986e-09
0.76,-3.578e-11,-1.9047e-10,2.5912e-10,0.05,-1397428731.13471,-0.03578,259.12,-4.304999999999997e-10
0.78,-6.11e-11,-2.0056e-10,2.5383e-10,0.05,-818330605.564648,-0.0611,253.82999999999998,-5.062499999999995e-10
0.8,-5.603e-11,-2.2592e-10,2.5379e-10,0.05,-892379082.634303,-0.056029999999999996,253.79000000000002,-4.977500000000052e-10
0.82,-8.101e-11,-1.9681e-10,2.5199e-10,0.05,-617207752.129367,-0.08101,251.98999999999998,1.1074999999999261e-10
0.84,-5.16e-11,-1.9286e-10,2.7125e-10,0.05,-968992248.062016,-0.0516,271.25,9.524999999999991e-10
0.86,-4.291e-11,-1.8335e-10,2.7064e-10,0.05,-1165229550.22139,-0.04291,270.64,3.529999999999995e-10
0.88,-3.748e-11,-2.1812e-10,2.7364e-10,0.05,-1334044823.90608,-0.03748,273.64,-6.199999999999997e-10
0.9,-6.771e-11,-2.2456e-10,2.588e-10,0.05,-738443361.394181,-0.06771,258.79999999999995,-9.507499999999992e-10
0.92,-7.551e-11,-2.2751e-10,2.6526e-10,0.05,-662163951.794464,-0.07551000000000001,265.26000000000005,-2.4325000000000017e-10
0.94,-7.744e-11,-2.1259e-10,2.7585e-10,0.05,-645661157.024793,-0.07744000000000001,275.84999999999997,5.854999999999976e-10
0.96,-5.209e-11,-2.0407e-10,2.856e-10,0.05,-959877135.726627,-0.05209,285.59999999999997,9.407499999999995e-10
0.98,-3.981e-11,-2.2541e-10,2.7892e-10,0.05,-1255965837.72921,-0.039810000000000005,278.92,-8.775000000000003e-11
1.0,-5.56e-11,-2.2023e-10,2.7149e-10,0.05,-899280575.539568,-0.055600000000000004,271.49,-3.684999999999997e-10
1.02,-5.455e-11,-2.4427e-10,2.5609e-10,0.05,-916590284.142988,-0.05455,256.09,-5.172499999999994e-10
1.04,-7.629e-11,-2.2083e-10,2.6592e-10,0.05,-655393891.728929,-0.07629,265.92,3.462499999999999e-10
1.06,-4.07e-11,-2.1568e-10,2.9406e-10,0.05,-1228501228.50123,-0.0407,294.06,9.147499999999991e-10
1.08,-3.97e-11,-2.0636e-10,2.8181e-10,0.05,-1259445843.82872,-0.0397,281.81,3.8924999999999956e-10
1.1,-2.513e-11,-2.3577e-10,2.7896e-10,0.05,-1989653800.23876,-0.025130000000000003,278.96,-4.032499999999996e-10
1.12,-5.583e-11,-2.451e-10,2.6613e-10,0.05,-895575855.274942,-0.055830000000000005,266.13,-8.557499999999965e-10
1.14,-5.936e-11,-2.4967e-10,2.7359e-10,0.05,-842318059.299191,-0.05936,273.59,-4.174999999999988e-10
1.16,-7.253e-11,-2.3293e-10,2.838e-10,0.05,-689369915.89687,-0.07253,283.8,3.1674999999999976e-10
1.18,-4.669e-11,-2.1924e-10,2.999e-10,0.05,-1070893124.86614,-0.04669,299.90000000000003,1.0464999999999988e-09
1.2,-3.067e-11,-2.3899e-10,2.8851e-10,0.05,-1630257580.69775,-0.030670000000000003,288.51000000000005,-2.7250000000000087e-11
1.22,-4.778e-11,-2.4346e-10,2.7653e-10,0.05,-1046462955.21139,-0.04778,276.53,-6.282499999999994e-10
1.24,-5.58e-11,-2.6469e-10,2.746e-10,0.05,-896057347.670251,-0.055799999999999995,274.6,-4.942499999999994e-10
1.26,-6.755e-11,-2.3863e-10,2.8776e-10,0.05,-740192450.03701,-0.06755,287.76,2.2424999999999972e-10
1.28,-4.683e-11,-2.4929e-10,2.9712e-10,0.05,-1067691650.65129,-0.046830000000000004,297.12,6.749999999999994e-10
1.3,-4.055e-11,-2.2094e-10,2.96e-10,0.05,-1233045622.68804,-0.040549999999999996,296.0,9.157499999999992e-10
1.32,-1.02e-11,-2.5311e-10,2.9821e-10,0.05,-4901960784.31373,-0.010199999999999999,298.21,-2.012499999999999e-10
1.34,-4.86e-11,-2.6732e-10,2.7724e-10,0.05,-1028806584.36214,-0.0486,277.24,-1.037749999999999e-09
1.36,-5.171e-11,-2.7406e-10,2.876e-10,0.05,-966930961.129375,-0.05171,287.6,-2.83500000000003e-10
1.38,-5.994e-11,-2.4946e-10,2.9496e-10,0.05,-834167500.834167,-0.05994,294.96,3.242499999999934e-10
1.4,-3.874e-11,-2.4679e-10,2.9991e-10,0.05,-1290655653.07176,-0.03874,299.91,9.172499999999992e-10
1.42,-2.325e-11,-2.5123e-10,3.0201e-10,0.05,-2150537634.4086,-0.02325,302.01000000000005,3.289999999999996e-10
1.44,-2.558e-11,-2.6748e-10,2.926e-10,0.05,-1954652071.9312,-0.025580000000000002,292.6,-4.4624999999999967e-10
1.46,-4.11e-11,-2.8605e-10,2.795e-10,0.05,-1216545012.16545,-0.0411,279.5,-5.494999999999996e-10
1.48,-4.756e-11,-2.6021e-10,2.9534e-10,0.05,-1051303616.48444,-0.047560000000000005,295.34,3.597499999999997e-10
1.5,-2.671e-11,-2.7133e-10,3.0513e-10,0.05,-1871958068.13927,-0.02671,305.13,5.362499999999997e-10
1.52,-2.611e-11,-2.4959e-10,3.1285e-10,0.05,-1914975105.32363,-0.02611,312.85,8.429999999999994e-10
1.54,7.01e-12,-2.7834e-10,3.1132e-10,0.05,7132667617.68902,0.007010000000000001,311.32,-1.7874999999999982e-10
1.56,-3.326e-11,-2.8878e-10,2.8999e-10,0.05,-1503307276.00722,-0.03326,289.99,-8.787499999999993e-10
1.58,-2.814e-11,-3.0647e-10,2.9761e-10,0.05,-1776830135.03909,-0.02814,297.61,-2.939999999999998e-10
1.6,-4.502e-11,-2.7675e-10,3.0775e-10,0.05,-1110617503.33185,-0.04502,307.75,2.9899999999999974e-10
1.62,-1.618e-11,-2.7649e-10,3.3148e-10,0.05,-3090234857.8492,-0.01618,331.47999999999996,1.0139999999999998e-09
1.64,-4.46e-12,-2.719e-10,3.1783e-10,0.05,-11210762331.8386,-0.0044599999999999996,317.83,5.280000000000031e-10
1.66,4.94e-12,-2.9599e-10,3.0876e-10,0.05,10121457489.8785,0.00494,308.76,-4.1724999999999967e-10
1.68,-2.115e-11,-3.1987e-10,3.0802e-10,0.05,-2364066193.85343,-0.02115,308.02,-7.569999999999994e-10
1.7,-2.534e-11,-2.939e-10,2.8839e-10,0.05,-1973164956.59037,-0.02534,288.39000000000004,3.9724999999999964e-10
1.72,-5.26e-12,-2.886e-10,3.1279e-10,0.05,-9505703422.05323,-0.00526,312.79,8.244999999999993e-10
1.74,7.64e-12,-2.7754e-10,3.0851e-10,0.05,6544502617.80105,0.007640000000000001,308.51,6.619999999999995e-10
1.76,2.122e-11,-3.0105e-10,2.9097e-10,0.05,2356267672.00754,0.02122,290.96999999999997,-1.7874999999999987e-10
1.78,4.9e-13,-3.2498e-10,2.8145e-10,0.05,102040816326.531,0.00049,281.45,-1.088249999999999e-09
1.8,-2.231e-11,-2.9471e-10,3.1006e-10,0.05,-2241147467.50336,-0.02231,310.06,4.757499999999995e-10
1.82,1.952e-11,-2.9677e-10,3.0701e-10,0.05,2561475409.83607,0.01952,307.01,1.1397499999999989e-09
1.84,2.328e-11,-2.8554e-10,2.9522e-10,0.05,2147766323.02406,0.02328,295.21999999999997,-1.4374999999999984e-10
1.86,1.377e-11,-3.3072e-10,3.1497e-10,0.05,3631082062.45461,0.01377,314.97,-4.552500000000018e-10
1.88,5.07e-12,-3.3796e-10,2.8639e-10,0.05,9861932938.85602,0.00507,286.39,-6.027500000000009e-10
1.9,-1.034e-11,-3.0876e-10,2.8752e-10,0.05,-4835589941.97292,-0.01034,287.52,3.8549999999999965e-10
1.92,2.049e-11,-3.1175e-10,3.0566e-10,0.05,2440214738.89702,0.020489999999999998,305.66,9.064999999999992e-10
1.94,2.592e-11,-2.9404e-10,3.3317e-10,0.05,1929012345.67901,0.02592,333.17,8.207499999999995e-10
1.96,5.332e-11,-3.2097e-10,2.8757e-10,0.05,937734433.608402,0.053320000000000006,287.57,-4.0499999999999964e-10
1.98,9.72e-12,-3.4747e-10,2.8753e-10,0.05,5144032921.8107,0.00972,287.53,-1.0959999999999991e-09
2.0,9.48e-12,-3.6169e-10,3.3931e-10,0.05,5274261603.37553,0.00948,339.31,1.3724999999999986e-10
2.02,1.521e-11,-3.31e-10,3.0159e-10,0.05,3287310979.61867,0.015209999999999998,301.59,6.499999999999995e-10
2.04,3.548e-11,-3.174e-10,2.7616e-10,0.05,1409244644.87035,0.035480000000000005,276.16,4.282499999999997e-10
2.06,3.234e-11,-3.512e-10,3.4208e-10,0.05,1546072974.6444,0.03234,342.08000000000004,1.3774999999999986e-10
2.08,4.099e-11,-3.5448e-10,2.9301e-10,0.05,1219809709.68529,0.04099,293.01,-8.774999999999993e-11
2.1,2.883e-11,-3.747e-10,2.8997e-10,0.05,1734304543.8779,0.028829999999999998,289.96999999999997,-7.072499999999994e-10
2.12,1.27e-11,-3.419e-10,2.99e-10,0.05,3937007874.01575,0.012700000000000001,299.0,7.474999999999993e-10
2.14,5.873e-11,-3.4981e-10,3.2441e-10,0.05,851353652.307168,0.05873,324.41,8.094999999999993e-10
2.16,4.508e-11,-3.3677e-10,3.1348e-10,0.05,1109139307.89707,0.04508,313.47999999999996,4.919999999999997e-10
2.18,7.841e-11,-3.6655e-10,3.1488e-10,0.05,637673766.101263,0.07841000000000001,314.88,1.4524999999999968e-10
2.2,5.089e-11,-3.8213e-10,2.8365e-10,0.05,982511298.879937,0.05089,283.65,-9.339999999999993e-10
2.22,4.105e-11,-3.8484e-10,2.9496e-10,0.05,1218026796.58952,0.04105,294.96,-5.009999999999994e-10
2.24,3.085e-11,-3.7966e-10,3.4402e-10,0.05,1620745542.94976,0.030850000000000002,344.02000000000004,7.557500000000358e-10
2.26,7.128e-11,-3.6434e-10,3.2659e-10,0.05,701459034.792368,0.07128,326.59000000000003,1.1965000000000304e-09
2.28,7.871e-11,-3.9357e-10,3.3967e-10,0.05,635243298.183204,0.07871,339.66999999999996,-1.2249999999999994e-10
2.3,6.638e-11,-3.9683e-10,3.0632e-10,0.05,753238927.387767,0.06638,306.32,-2.3199999999999982e-10
2.32,6.943e-11,-4.2247e-10,3.0165e-10,0.05,720149791.156561,0.06943,301.65,-3.4974999999999954e-10
2.34,5.239e-11,-3.8893e-10,3.1698e-10,0.05,954380606.986066,0.05239,316.97999999999996,6.092499999999995e-10
2.36,9.38e-11,-3.8605e-10,3.332e-10,0.05,533049040.511727,0.09380000000000001,333.2,1.5422499999999987e-09
2.38,1.1408e-10,-3.8383e-10,3.0452e-10,0.05,438288920.056101,0.11408,304.52,3.1625e-10
2.4,1.0645e-10,-4.0907e-10,3.2324e-10,0.05,469704086.425552,0.10645,323.24,-7.139999999999994e-10
2.42,8.552e-11,-4.8488e-10,2.8333e-10,0.05,584658559.40131,0.08552,283.33,-8.617499999999994e-10
2.44,7.198e-11,-4.2749e-10,3.1715e-10,0.05,694637399.277577,0.07198,317.15,2.7175e-10
2.46,9.639e-11,-4.2356e-10,3.3665e-10,0.05,518726008.922087,0.09639,336.65000000000003,8.987499999999992e-10
2.48,1.0793e-10,-4.1412e-10,3.3909e-10,0.05,463263226.165107,0.10793,339.09000000000003,8.797499999999992e-10
2.5,1.3158e-10,-4.54e-10,3.2782e-10,0.05,379996960.02432,0.13158,327.82,-6.524999999999996e-11
2.52,1.0532e-10,-4.4277e-10,3.1411e-10,0.05,474743638.435245,0.10532000000000001,314.11,-5.382499999999999e-10
2.54,1.1005e-10,-4.7853e-10,3.2395e-10,0.05,454338936.846888,0.11005,323.95,-4.332499999999999e-10
2.56,8.799e-11,-4.5508e-10,3.2697e-10,0.05,568246391.635413,0.08799,326.97,5.504999999999993e-10
2.58,1.3207e-10,-4.4535e-10,3.491e-10,0.05,378587112.894677,0.13207,349.1,1.3062499999999989e-09
2.6,1.4024e-10,-4.2161e-10,3.0099e-10,0.05,356531660.011409,0.14024,300.99,6.294999999999999e-10
2.62,1.5725e-10,-4.7059e-10,3.0876e-10,0.05,317965023.847377,0.15725,308.76,-2.834999999999997e-10
2.64,1.289e-10,-4.8842e-10,3.2074e-10,0.05,387897595.034911,0.1289,320.74,-8.547499999999989e-10
2.66,1.2306e-10,-4.9007e-10,3.3356e-10,0.05,406305867.05672,0.12306000000000002,333.56,2.63e-10
2.68,1.3942e-10,-4.8556e-10,3.2582e-10,0.05,358628604.217472,0.13942,325.82,8.374999999999992e-10
2.7,1.5656e-10,-4.7247e-10,3.5362e-10,0.05,319366377.107818,0.15656,353.62,1.298749999999999e-09
2.72,1.9137e-10,-5.0905e-10,3.5132e-10,0.05,261273971.886921,0.19137,351.32,-2.7925000000000025e-10
2.74,1.4539e-10,-5.1355e-10,3.2153e-10,0.05,343902606.781759,0.14539,321.53,-7.004999999999713e-10
2.76,1.6335e-10,-5.4491e-10,3.262e-10,0.05,306091215.182124,0.16335000000000002,326.20000000000005,9.125000000001827e-11
2.78,1.4904e-10,-5.1248e-10,3.3777e-10,0.05,335480407.944176,0.14904,337.77000000000004,6.134999999999992e-10
2.8,1.8789e-10,-5.2211e-10,3.4854e-10,0.05,266113151.311938,0.18789,348.54,1.5069999999999982e-09
2.82,2.0932e-10,-4.8985e-10,3.2217e-10,0.05,238868717.752723,0.20932,322.16999999999996,5.954999999999994e-10
2.84,2.1171e-10,-5.4893e-10,3.5181e-10,0.05,236172122.24269,0.21171,351.81,-5.632499999999993e-10
2.86,1.8679e-10,-5.7847e-10,3.2847e-10,0.05,267680282.670379,0.18679,328.47,-7.397499999999992e-10
2.88,1.8212e-10,-5.5032e-10,3.2703e-10,0.05,274544256.534153,0.18211999999999998,327.03000000000003,7.562499999999997e-10
2.9,2.1704e-10,-5.5854e-10,3.4758e-10,0.05,230372281.607077,0.21704,347.58,1.390999999999999e-09
2.92,2.3776e-10,-5.4321e-10,3.4848e-10,0.05,210296096.904441,0.23776000000000003,348.48,1.0357499999999982e-09
2.94,2.5847e-10,-5.7353e-10,3.3979e-10,0.05,193446047.897241,0.25847,339.79,-1.967500000000006e-10
2.96,2.2989e-10,-5.8243e-10,3.2821e-10,0.05,217495323.850537,0.22988999999999998,328.21,-7.669999999999987e-10
2.98,2.2779e-10,-6.2183e-10,3.3688e-10,0.05,219500417.050792,0.22779,336.88,-1.9199999999999934e-10
3.0,2.2221e-10,-5.9739e-10,3.4537e-10,0.05,225012375.680662,0.22221,345.37,8.339999999999994e-10
3.02,2.6115e-10,-5.9692e-10,3.507e-10,0.05,191460846.25694,0.26115000000000005,350.7,1.6809999999999986e-09
3.04,2.8945e-10,-5.9014e-10,3.4337e-10,0.05,172741406.115046,0.28945000000000004,343.37,7.332499999999993e-10
3.06,2.9048e-10,-6.256e-10,3.4247e-10,0.05,172128890.112917,0.29048,342.47,-5.015000000000004e-10
3.08,2.6939e-10,-6.5462e-10,3.2444e-10,0.05,185604513.901778,0.26938999999999996,324.44,-5.317499999999999e-10
3.1,2.6921e-10,-6.444e-10,3.4601e-10,0.05,185728613.350173,0.26921,346.01,6.0325e-10
3.12,2.9352e-10,-6.4681e-10,3.4595e-10,0.05,170346143.363314,0.29352,345.95,9.732499999999993e-10
3.14,3.0814e-10,-6.3064e-10,3.5309e-10,0.05,162263906.016746,0.30813999999999997,353.09000000000003,1.1162499999999993e-09
3.16,3.3817e-10,-6.6622e-10,3.6621e-10,0.05,147854629.328444,0.33816999999999997,366.21000000000004,2.1999999999999965e-10
3.18,3.1694e-10,-6.8062e-10,3.3275e-10,0.05,157758566.29015,0.31694,332.75,-3.279999999999997e-10
3.2,3.2505e-10,-7.0661e-10,3.3483e-10,0.05,153822488.84787,0.32505,334.83000000000004,-1.499999999999997e-10
3.22,3.1094e-10,-6.9531e-10,3.4081e-10,0.05,160802727.214254,0.31094,340.81,7.614999999999999e-10
3.24,3.5551e-10,-6.9141e-10,3.5359e-10,0.05,140643019.886923,0.35551,353.59000000000003,1.385499999999996e-09
3.26,3.6636e-10,-6.8739e-10,3.6345e-10,0.05,136477781.417185,0.36636,363.45000000000005,8.327500000000029e-10
3.28,3.8882e-10,-7.3058e-10,3.511e-10,0.05,128594208.116866,0.38882,351.1,9.999999999994796e-13
3.3,3.664e-10,-7.4383e-10,3.3422e-10,0.05,136462882.09607,0.3664,334.22,6.499999999999099e-12
3.32,3.8908e-10,-7.33e-10,3.226e-10,0.05,128508275.93297,0.38908000000000004,322.6,4.652499999999998e-10
3.34,3.8501e-10,-7.5567e-10,3.6478e-10,0.05,129866756.707618,0.38501,364.78000000000003,3.8400000000000033e-10
3.36,4.0444e-10,-7.3914e-10,3.6721e-10,0.05,123627732.172881,0.40444,367.21000000000004,1.3152499999999975e-09
3.38,4.3762e-10,-7.7657e-10,3.6377e-10,0.05,114254375.942599,0.43762,363.77,1.6099999999999893e-10
3.4,4.1088e-10,-7.9216e-10,3.4236e-10,0.05,121690031.152648,0.41087999999999997,342.36,-4.4224999999999855e-10
3.42,4.1993e-10,-8.3341e-10,3.46e-10,0.05,119067463.62489,0.41993,346.0,2.564999999999997e-10
3.44,4.2114e-10,-7.9976e-10,3.4277e-10,0.05,118725364.486869,0.42114,342.77,1.0957499999999984e-09
3.46,4.6376e-10,-8.0178e-10,3.5601e-10,0.05,107814386.751768,0.46376,356.01,1.6327499999999985e-09
3.48,4.8645e-10,-8.0424e-10,3.64e-10,0.05,102785486.689279,0.48645,364.0,8.295000000000009e-10
3.5,4.9694e-10,-8.3865e-10,3.4683e-10,0.05,100615768.50324,0.49694000000000005,346.83,-1.9300000000000047e-10
3.52,4.7873e-10,-8.6544e-10,3.3554e-10,0.05,104443005.451925,0.47872999999999993,335.54,-4.3250000000001066e-11
3.54,4.9521e-10,-8.6436e-10,3.5156e-10,0.05,100967266.412229,0.49521,351.56,7.9225e-10
3.56,5.1042e-10,-8.721e-10,3.5252e-10,0.05,97958543.9442028,0.51042,352.52,9.132499999999983e-10
3.58,5.3174e-10,-8.5434e-10,3.6676e-10,0.05,94030917.3656298,0.53174,366.76,1.4357499999999985e-09
3.6,5.6785e-10,-8.9469e-10,3.5498e-10,0.05,88051422.0304658,0.56785,354.98,-7.399999999999954e-11
3.62,5.2878e-10,-9.1965e-10,3.4067e-10,0.05,94557282.8019214,0.52878,340.67,-3.1174999999999947e-10
3.64,5.5538e-10,-9.5236e-10,3.5172e-10,0.05,90028448.9898808,0.55538,351.72,4.1225000000000093e-10
3.66,5.4527e-10,-9.2545e-10,3.5152e-10,0.05,91697691.0521393,0.54527,351.52,9.814999999999996e-10
3.68,5.9464e-10,-9.3434e-10,3.6955e-10,0.05,84084488.0936365,0.5946400000000001,369.54999999999995,8.374999999999967e-10
3.7,5.7877e-10,-8.7537e-10,2.6869e-10,0.05,86390103.1497831,0.57877,268.69,7.909999999999986e-10
3.72,6.2628e-10,-9.6145e-10,3.4035e-10,0.05,79836494.8585297,0.6262800000000001,340.35,7.920000000000014e-10
3.74,6.1045e-10,-1.00792e-09,3.4633e-10,0.05,81906790.072897,0.61045,346.33,2.1300000000002646e-10
3.76,6.348e-10,-9.0869e-10,2.6615e-10,0.05,78764965.3434152,0.6348,266.15000000000003,1.0960000000000152e-09
3.78,6.5429e-10,-9.4492e-10,2.5069e-10,0.05,76418713.414541,0.65429,250.69,1.9327500000000012e-09
3.8,7.1211e-10,-9.333e-10,2.705e-10,0.05,70213871.4524442,0.71211,270.5,1.4039999999999972e-09
3.82,7.1045e-10,-1.0245e-09,3.2658e-10,0.05,70377929.4813147,0.7104499999999999,326.58000000000004,-5.580000000000041e-10
3.84,6.8979e-10,-1.0497e-09,3.2341e-10,0.05,72485829.0204265,0.6897899999999999,323.41,-8.449999999999655e-11
3.86,7.0707e-10,-1.0788e-09,3.3324e-10,0.05,70714356.4286421,0.70707,333.23999999999995,3.7850000000000236e-10
3.88,7.0493e-10,-1.0734e-09,3.4992e-10,0.05,70929028.4141688,0.70493,349.92,9.367499999999968e-10
3.9,7.4454e-10,-1.0671e-09,3.6136e-10,0.05,67155559.1371854,0.74454,361.35999999999996,1.5152499999999976e-09
3.92,7.6554e-10,-1.0965e-09,3.1639e-10,0.05,65313373.5663714,0.76554,316.39,4.1800000000000083e-10
3.94,7.6126e-10,-1.1256e-09,3.3249e-10,0.05,65680582.1926806,0.76126,332.49,1.985000000000001e-10
3.96,7.7348e-10,-1.1688e-09,3.5181e-10,0.05,64642912.5510679,0.77348,351.81,5.494999999999977e-10
3.98,7.8324e-10,-1.1422e-09,3.313e-10,0.05,63837393.391553,0.7832399999999999,331.3,9.937499999999986e-10
4.0,8.1323e-10,-1.1514e-09,3.7038e-10,0.05,61483221.2289266,0.81323,370.38,1.464250000000016e-09
4.02,8.4181e-10,-1.2058e-09,3.79e-10,0.05,59395825.6613725,0.8418100000000001,379.0,2.265000000000517e-10
4.04,8.2229e-10,-1.2285e-09,3.7543e-10,0.05,60805798.4409393,0.82229,375.43,5.700000000004809e-11
4.06,8.4409e-10,-1.2569e-09,3.7148e-10,0.05,59235389.5911573,0.84409,371.48,6.370000000000175e-10
4.08,8.4777e-10,-1.2519e-09,3.8865e-10,0.05,58978260.613138,0.8477699999999999,388.65,1.2397500000000459e-09
4.1,8.9368e-10,-1.2451e-09,3.8572e-10,0.05,55948437.9196133,0.8936799999999999,385.71999999999997,1.7905000000000219e-09
4.12,9.1939e-10,-1.2958e-09,3.8957e-10,0.05,54383884.9672065,0.9193899999999999,389.57,4.504999999999616e-10
4.14,9.117e-10,-1.3188e-09,3.8319e-10,0.05,54842601.7330262,0.9117,383.19,7.774999999997897e-11
4.16,9.225e-10,-1.3645e-09,3.7369e-10,0.05,54200542.0054201,0.9225,373.69,4.677499999999977e-10
4.18,9.3041e-10,-1.3413e-09,3.8951e-10,0.05,53739749.142851,0.93041,389.51,1.4034999999999536e-09
4.2,9.7864e-10,-1.3495e-09,3.9618e-10,0.05,51091310.3899289,0.9786400000000001,396.18,2.093499999999985e-09
4.22,1.01415e-09,-1.3875e-09,3.9751e-10,0.05,49302371.4440665,1.01415,397.51,5.030000000000575e-10
4.24,9.9876e-10,-1.4213e-09,3.8219e-10,0.05,50062076.9754496,0.99876,382.19,3.670000000000522e-10
4.26,1.02883e-09,-1.4654e-09,3.8392e-10,0.05,48598893.8891751,1.0288300000000001,383.92,7.552500000000325e-10
4.28,1.02897e-09,-1.4546e-09,3.9298e-10,0.05,48592281.6019903,1.02897,392.98,1.432000000000062e-09
4.3,1.08611e-09,-1.4534e-09,4.0202e-10,0.05,46035852.7221,1.0861100000000001,402.02000000000004,2.2645000000000234e-09
4.32,1.11955e-09,-1.5052e-09,3.9722e-10,0.05,44660801.2147738,1.1195499999999998,397.22,7.257499999999561e-10
4.34,1.11514e-09,-1.5366e-09,3.8736e-10,0.05,44837419.516832,1.11514,387.36,5.037499999999657e-10
