Vg,Id,Is,Ig,Vd,Rt,Drain Current (nA),|IG| (pA),gm
0.82,-9.31e-12,-2.403e-11,3.171e-11,0.05,-5370569280.34372,-0.00931,31.71,2.0649999999999748e-10
0.84,5.41e-12,-2.9e-11,9.446e-11,0.05,9242144177.44917,0.00541,94.46000000000001,1.6024999999999983e-10
0.86,-2.9e-12,-2.512e-11,4.085e-11,0.05,-17241379310.3448,-0.0029000000000000002,40.85,3.324999999999999e-11
0.88,6.74e-12,-3.803e-11,2.417e-11,0.05,7418397626.11276,0.00674,24.169999999999998,-1.5974999999999984e-10
0.9,-9.29e-12,-3.883e-11,-2.597e-11,0.05,-5382131324.00431,-0.00929,25.97,-2.8299999999999975e-10
0.92,-4.58e-12,-3.508e-11,3.689e-11,0.05,-10917030567.6856,-0.00458,36.89,5.599999999999906e-11
0.94,-7.05e-12,-3.303e-11,6.676e-11,0.05,-7092198581.56028,-0.00705,66.75999999999999,1.0599999999999895e-10
0.96,-3.4e-13,-2.913e-11,6.698e-11,0.05,-147058823529.412,-0.00034,66.98,3.3249999999999973e-10
0.98,6.25e-12,-4.191e-11,3.171e-11,0.05,8000000000.0,0.00625,31.71,-1.6074999999999986e-10
1.0,-6.77e-12,-3.775e-11,-7.04e-12,0.05,-7385524372.23043,-0.00677,7.04,-1.9599999999999984e-10
1.02,-1.59e-12,-4.395e-11,2.516e-11,0.05,-31446540880.5031,-0.00159,25.16,-9.999999999999991e-12
1.04,-7.17e-12,-3.439e-11,6.149e-11,0.05,-6973500697.35007,-0.00717,61.49,1.4699999999999985e-10
1.06,4.29e-12,-3.324e-11,8.932e-11,0.05,11655011655.0117,0.0042899999999999995,89.32,3.0924999999999973e-10
1.08,5.2e-12,-4.795e-11,3.086e-11,0.05,9615384615.38461,0.0052,30.859999999999996,-1.4949999999999987e-10
1.1,-1.69e-12,-4.658e-11,2.44e-12,0.05,-29585798816.568,-0.00169,2.44,-3.1074999999999973e-10
1.12,-7.23e-12,-3.367e-11,3.658e-11,0.05,-6915629322.26833,-0.0072299999999999994,36.58,1.8425000000000598e-10
1.14,5.68e-12,-4.079e-11,9.969e-11,0.05,8802816901.40845,0.00568,99.69,2.2875000000000567e-10
1.16,1.92e-12,-3.309e-11,4.349e-11,0.05,26041666666.6667,0.0019199999999999998,43.49,1.2999999999999991e-10
1.18,1.088e-11,-5.042e-11,2.047e-11,0.05,4595588235.29412,0.01088,20.470000000000002,-7.599999999999993e-11
1.2,-1.12e-12,-4.888e-11,-2.499e-11,0.05,-44642857142.8571,-0.0011200000000000001,24.99,-3.612499999999997e-10
1.22,-3.57e-12,-4.548e-11,4.085e-11,0.05,-14005602240.8964,-0.00357,40.85,-5.899999999999995e-11
1.24,-3.48e-12,-4.38e-11,6.983e-11,0.05,-14367816091.954,-0.00348,69.83000000000001,2.3174999999999982e-10
1.26,5.7e-12,-3.817e-11,7.529e-11,0.05,8771929824.5614,0.0057,75.29,3.3624999999999974e-10
1.28,9.97e-12,-5.3e-11,4.054e-11,0.05,5015045135.40622,0.00997,40.540000000000006,-1.9674999999999984e-10
1.3,-2.17e-12,-4.947e-11,-4.97e-12,0.05,-23041474654.3779,-0.00217,4.97,-1.5024999999999987e-10
1.32,3.96e-12,-5.502e-11,3.236e-11,0.05,12626262626.2626,0.00396,32.36,-6.749999999999996e-12
1.34,-2.44e-12,-4.233e-11,5.296e-11,0.05,-20491803278.6885,-0.00244,52.959999999999994,1.9224999999999983e-10
1.36,1.165e-11,-4.396e-11,1.0356e-10,0.05,4291845493.56223,0.01165,103.56,2.7299999999999647e-10
1.38,8.48e-12,-4.323e-11,4.283e-11,0.05,5896226415.09434,0.00848,42.830000000000005,-1.1500000000001718e-11
1.4,1.119e-11,-5.287e-11,1.757e-11,0.05,4468275245.75514,0.01119,17.57,-1.5324999999999986e-10
1.42,2.35e-12,-5.646e-11,-6.73e-12,0.05,21276595744.6809,0.00235,6.7299999999999995,-2.8424999999999977e-10
1.44,-1.8e-13,-4.793e-11,4.024e-11,0.05,-277777777777.778,-0.00017999999999999998,40.24,1.4849999999999985e-10
1.46,8.29e-12,-5.086e-11,8.357e-11,0.05,6031363088.0579,0.008289999999999999,83.57000000000001,2.6199999999999977e-10
1.48,1.03e-11,-4.505e-11,6.727e-11,0.05,4854368932.03883,0.0103,67.27000000000001,1.444999999999999e-10
1.5,1.407e-11,-6.311e-11,4.273e-11,0.05,3553660270.07818,0.01407,42.73,-2.524999999999998e-10
1.52,2e-13,-5.801e-11,-1.548e-11,0.05,250000000000.0,0.0002,15.48,-1.189999999999999e-10
1.54,9.31e-12,-6.368e-11,4.584e-11,0.05,5370569280.34372,0.00931,45.84,8.374999999999993e-11
1.56,3.55e-12,-5.125e-11,5.979e-11,0.05,14084507042.2535,0.00355,59.78999999999999,2.3499999999999976e-10
1.58,1.871e-11,-5.166e-11,1.075e-10,0.05,2672367717.79797,0.01871,107.5,3.042499999999997e-10
1.6,1.572e-11,-5.435e-11,4.726e-11,0.05,3180661577.60814,0.015719999999999998,47.26,-4.274999999999993e-11
1.62,1.7e-11,-6.104e-11,2.153e-11,0.05,2941176470.58823,0.016999999999999998,21.529999999999998,-1.5100000000000305e-10
1.64,9.68e-12,-6.742e-11,3.49e-12,0.05,5165289256.19835,0.009680000000000001,3.4899999999999998,-2.2725000000000263e-10
1.66,7.91e-12,-5.56e-11,5.161e-11,0.05,6321112515.80278,0.00791,51.61,1.9074999999999978e-10
1.68,1.731e-11,-6.12e-11,8.829e-11,0.05,2888503755.05488,0.01731,88.29,2.7024999999999976e-10
1.7,1.872e-11,-5.781e-11,5.936e-11,0.05,2670940170.94017,0.01872,59.36,1.2649999999999987e-10
1.72,2.237e-11,-7.261e-11,4.444e-11,0.05,2235136343.31694,0.02237,44.44,-2.499999999999998e-10
1.74,8.72e-12,-6.729e-11,-1.695e-11,0.05,5733944954.12844,0.00872,16.95,-1.7124999999999985e-10
1.76,1.552e-11,-7.374e-11,4.147e-11,0.05,3221649484.53608,0.015519999999999999,41.47,6.549999999999993e-11
1.78,1.134e-11,-6.219e-11,6.443e-11,0.05,4409171075.83774,0.01134,64.43,1.9749999999999994e-10
1.8,2.342e-11,-6.293e-11,1.0174e-10,0.05,2134927412.46798,0.023420000000000003,101.74000000000001,3.272499999999997e-10
1.82,2.443e-11,-6.823e-11,4.873e-11,0.05,2046663937.78142,0.02443,48.730000000000004,-3.8000000000000076e-11
1.84,2.19e-11,-7.261e-11,2.067e-11,0.05,2283105022.83105,0.0219,20.67,-1.4399999999999992e-10
1.86,1.867e-11,-7.868e-11,1.812e-11,0.05,2678093197.64328,0.01867,18.12,-1.3425000000000023e-10
1.88,1.653e-11,-6.447e-11,4.828e-11,0.05,3024803387.77979,0.01653,48.28,2.8474999999999687e-10
1.9,3.006e-11,-7.298e-11,1.0328e-10,0.05,1663339986.69328,0.030059999999999996,103.28,2.6399999999999976e-10
1.92,2.709e-11,-6.742e-11,5.913e-11,0.05,1845699520.11812,0.02709,59.129999999999995,7.374999999999987e-11
1.94,3.301e-11,-8.443e-11,4.023e-11,0.05,1514692517.41896,0.03301,40.23,-2.099999999999998e-10
1.96,1.869e-11,-8.295e-11,-1.736e-11,0.05,2675227394.32852,0.01869,17.36,-1.8599999999999977e-10
1.98,2.557e-11,-8.68e-11,4.154e-11,0.05,1955416503.71529,0.02557,41.54,8.749999999999996e-11
2.0,2.219e-11,-7.648e-11,6.853e-11,0.05,2253267237.49437,0.02219,68.53,1.9999999999999983e-10
2.02,3.357e-11,-7.659e-11,9.864e-11,0.05,1489425081.91838,0.03357,98.64,3.927499999999997e-10
2.04,3.79e-11,-8.417e-11,4.932e-11,0.05,1319261213.72032,0.0379,49.32,1.1749999999999985e-11
2.06,3.404e-11,-8.58e-11,1.499e-11,0.05,1468860164.51234,0.03404,14.990000000000002,-1.7074999999999985e-10
2.08,3.107e-11,-9.135e-11,2.139e-11,0.05,1609269391.69617,0.031070000000000004,21.39,-1.1199999999999992e-10
2.1,2.956e-11,-7.637e-11,5.255e-11,0.05,1691474966.1705,0.02956,52.550000000000004,3.094999999999998e-10
2.12,4.345e-11,-8.63e-11,1.0421e-10,0.05,1150747986.19102,0.04345,104.21,2.2399999999999995e-10
2.14,3.852e-11,-8.168e-11,5.707e-11,0.05,1298026998.96158,0.03852,57.07,5.5249999999999783e-11
2.16,4.566e-11,-9.841e-11,4.344e-11,0.05,1095050372.31713,0.04566,43.44,-1.3775000000000007e-10
2.18,3.301e-11,-9.829e-11,-8.83e-12,0.05,1514692517.41896,0.03301,8.83,-2.2374999999999977e-10
2.2,3.671e-11,-1.0115e-10,4.917e-11,0.05,1362026695.72324,0.03671,49.17,9.325000000000007e-11
2.22,3.674e-11,-9.332e-11,7.737e-11,0.05,1360914534.56723,0.03674,77.37,3.3349999999999973e-10
2.24,5.005e-11,-9.159e-11,1.0098e-10,0.05,999000999.000999,0.05005,100.97999999999999,3.942499999999982e-10
2.26,5.251e-11,-1.0346e-10,5.316e-11,0.05,952199581.032184,0.05251,53.160000000000004,-1.2199999999999586e-10
2.28,4.517e-11,-1.0291e-10,1.341e-11,0.05,1106929377.90569,0.045169999999999995,13.41,-1.3325000000000013e-10
2.3,4.718e-11,-1.0928e-10,3.247e-11,0.05,1059771089.44468,0.04718,32.47,5.000000000000086e-12
2.32,4.537e-11,-9.502e-11,5.344e-11,0.05,1102049812.65153,0.04537,53.44,3.444999999999998e-10
2.34,6.096e-11,-1.0509e-10,1.1014e-10,0.05,820209973.753281,0.06096,110.14,2.3749999999999985e-10
2.36,5.487e-11,-9.965e-11,6.227e-11,0.05,911244760.342628,0.05487,62.269999999999996,9.549999999999993e-11
2.38,6.478e-11,-1.1479e-10,3.808e-11,0.05,771843161.469589,0.06477999999999999,38.08,-9.349999999999994e-11
2.4,5.113e-11,-1.1745e-10,-5.2e-12,0.05,977899471.934285,0.05113,5.199999999999999,-2.832499999999998e-10
2.42,5.345e-11,-1.1312e-10,5.404e-11,0.05,935453695.042095,0.05345,54.04,1.2799999999999976e-10
2.44,5.625e-11,-1.1231e-10,8.864e-11,0.05,888888888.888889,0.05625,88.64,3.114999999999998e-10
2.46,6.591e-11,-1.0984e-10,8.574e-11,0.05,758610226.065847,0.06591,85.74000000000001,3.8374999999999984e-10
2.48,7.16e-11,-1.2917e-10,5.382e-11,0.05,698324022.346369,0.0716,53.82,-2.0824999999999977e-10
2.5,5.758e-11,-1.2391e-10,4.29e-12,0.05,868357068.426537,0.057580000000000006,4.29,-1.122499999999999e-10
2.52,6.711e-11,-1.3249e-10,4.203e-11,0.05,745045447.772314,0.06711,42.03,1.6749999999999968e-10
2.54,6.428e-11,-1.1709e-10,6.09e-11,0.05,777846919.726198,0.06427999999999999,60.900000000000006,3.407499999999997e-10
2.56,8.074e-11,-1.2565e-10,1.1644e-10,0.05,619271736.437949,0.08073999999999999,116.43999999999998,3.694999999999998e-10
2.58,7.906e-11,-1.2339e-10,6.132e-11,0.05,632431065.013913,0.07905999999999999,61.32,9.824999999999974e-11
2.6,8.467e-11,-1.3788e-10,3.596e-11,0.05,590527931.971182,0.08467000000000001,35.96,-8.99999999999999e-11
2.62,7.546e-11,-1.4293e-10,2.61e-12,0.05,662602703.41903,0.07546,2.61,-2.494999999999996e-10
2.64,7.469e-11,-1.3813e-10,5.374e-11,0.05,669433659.124381,0.07469,53.74,1.6999999999999962e-10
2.66,8.226e-11,-1.3886e-10,9.297e-11,0.05,607828835.399951,0.08226,92.97,3.1949999999999957e-10
2.68,8.747e-11,-1.3523e-10,8.77e-11,0.05,571624556.990968,0.08746999999999999,87.7,2.7250000000000004e-10
2.7,9.316e-11,-1.5537e-10,5.547e-11,0.05,536711034.778875,0.09316,55.47,-1.284999999999997e-10
2.72,8.233e-11,-1.4853e-10,9.49e-12,0.05,607312036.924572,0.08233,9.49,-5.2000000000000234e-11
2.74,9.108e-11,-1.5867e-10,4.922e-11,0.05,548967940.272288,0.09108,49.22,1.0674999999999407e-10
2.76,8.66e-11,-1.4348e-10,6.2e-11,0.05,577367205.542725,0.08660000000000001,62.00000000000001,3.914999999999902e-10
2.78,1.0674e-10,-1.5291e-10,1.1831e-10,0.05,468427955.780401,0.10674,118.31,3.802499999999994e-10
2.8,1.0181e-10,-1.5026e-10,6.319e-11,0.05,491110892.839603,0.10181,63.190000000000005,7.949999999999998e-11
2.82,1.0992e-10,-1.6737e-10,4.057e-11,0.05,454876273.653566,0.10991999999999999,40.57,-2.700000000000001e-11
2.84,1.0073e-10,-1.7123e-10,3.32e-12,0.05,496376451.901122,0.10073,3.32,-1.847499999999998e-10
2.86,1.0253e-10,-1.6967e-10,5.89e-11,0.05,487662147.664098,0.10253,58.9,1.7150000000000008e-10
2.88,1.0759e-10,-1.6725e-10,9.26e-11,0.05,464727205.130588,0.10759,92.6,3.6699999999999966e-10
2.9,1.1721e-10,-1.6545e-10,9.989e-11,0.05,426584762.392287,0.11721,99.89,4.244999999999995e-10
2.92,1.2457e-10,-1.8487e-10,5.844e-11,0.05,401380749.779241,0.12456999999999999,58.43999999999999,-1.1374999999999994e-10
2.94,1.1266e-10,-1.811e-10,1.742e-11,0.05,443813243.387183,0.11266,17.419999999999998,-8.400000000000012e-11
2.96,1.2121e-10,-1.8979e-10,4.076e-11,0.05,412507218.87633,0.12120999999999998,40.760000000000005,1.6074999999999988e-10
2.98,1.1909e-10,-1.7508e-10,6.32e-11,0.05,419850533.210177,0.11909,63.199999999999996,4.297500000000001e-10
3.0,1.384e-10,-1.8675e-10,1.181e-10,0.05,361271676.300578,0.1384,118.10000000000001,3.525000000000002e-10
3.02,1.3319e-10,-1.8471e-10,6.578e-11,0.05,375403558.825738,0.13319,65.78,1.1924999999999998e-10
3.04,1.4317e-10,-2.0271e-10,4.465e-11,0.05,349235174.966823,0.14317000000000002,44.650000000000006,-5.6250000000000504e-11
3.06,1.3094e-10,-2.0543e-10,-5.8e-13,0.05,381854284.405071,0.13094,0.58,-1.6050000000000001e-10
3.08,1.3675e-10,-2.0743e-10,6.077e-11,0.05,365630712.97989,0.13674999999999998,60.77,3.789999999999996e-10
3.1,1.461e-10,-2.0554e-10,9.826e-11,0.05,342231348.391513,0.14609999999999998,98.26,3.732499999999997e-10
3.12,1.5168e-10,-2.0208e-10,9.316e-11,0.05,329641350.21097,0.15168,93.16000000000001,3.454999999999997e-10
3.14,1.5992e-10,-2.2583e-10,6.621e-11,0.05,312656328.164082,0.15992,66.21,-1.2649999999999993e-10
3.16,1.4662e-10,-2.1965e-10,1.108e-11,0.05,341017596.50798,0.14662,11.08,7.500000000000233e-13
3.18,1.5995e-10,-2.3027e-10,5.038e-11,0.05,312597686.777118,0.15995,50.379999999999995,2.4899999999999986e-10
3.2,1.5658e-10,-2.1749e-10,6.612e-11,0.05,319325584.365819,0.15658,66.12,4.1249999999999956e-10
3.22,1.7645e-10,-2.2607e-10,1.226e-10,0.05,283366392.74582,0.17645,122.6,5.024999999999999e-10
3.24,1.7668e-10,-2.2907e-10,6.689e-11,0.05,282997509.621915,0.17668,66.89,1.4150000000000494e-10
3.26,1.8211e-10,-2.4339e-10,3.403e-11,0.05,274559332.271704,0.18211,34.03,-3.649999999999424e-11
3.28,1.7522e-10,-2.487e-10,1.341e-11,0.05,285355553.019062,0.17522,13.41,-1.3474999999999977e-10
3.3,1.7672e-10,-2.4301e-10,6.417e-11,0.05,282933454.051607,0.17672000000000002,64.17,3.060000000000004e-10
3.32,1.8746e-10,-2.4825e-10,9.786e-11,0.05,266723567.694441,0.18746,97.86,4.787499999999994e-10
3.34,1.9587e-10,-2.4756e-10,9.395e-11,0.05,255271353.448716,0.19587,93.95,3.512499999999996e-10
3.36,2.0151e-10,-2.7086e-10,6.098e-11,0.05,248126643.839015,0.20151000000000002,60.980000000000004,-1.584999999999994e-10
3.38,1.8953e-10,-2.6762e-10,6.45e-12,0.05,263810478.552208,0.18953,6.45,-2.499999999999526e-12
3.4,2.0141e-10,-2.7702e-10,5.689e-11,0.05,248249838.637605,0.20141,56.88999999999999,2.214999999999997e-10
3.42,1.9839e-10,-2.6811e-10,7.627e-11,0.05,252028832.098392,0.19839,76.27,4.859999999999985e-10
3.44,2.2085e-10,-2.7176e-10,1.235e-10,0.05,226398007.697532,0.22085,123.49999999999999,6.519999999999998e-10
3.46,2.2447e-10,-2.8237e-10,6.621e-11,0.05,222746914.955228,0.22447,66.21,-4.04999999999996e-11
3.48,2.1923e-10,-2.8936e-10,2.625e-11,0.05,228070975.687634,0.21923,26.25,1.6999999999999424e-11
3.5,2.2515e-10,-3.0061e-10,3.715e-11,0.05,222074172.773706,0.22515,37.150000000000006,1.6100000000000058e-10
3.52,2.2567e-10,-2.8719e-10,6.372e-11,0.05,221562458.457039,0.22567,63.72,5.254999999999995e-10
3.54,2.4617e-10,-3.0351e-10,1.1287e-10,0.05,203111670.796604,0.24617,112.86999999999999,4.874999999999986e-10
3.56,2.4517e-10,-2.9895e-10,7.603e-11,0.05,203940123.179834,0.24517,76.03,2.2524999999999982e-10
3.58,2.5518e-10,-3.2209e-10,5.514e-11,0.05,195940120.699114,0.25518,55.14,-7.624999999999961e-11
3.6,2.4212e-10,-3.2422e-10,6.79e-12,0.05,206509169.007104,0.24211999999999997,6.79,-3.9999999999999035e-11
3.62,2.5358e-10,-3.2935e-10,6.268e-11,0.05,197176433.472671,0.25358,62.68,3.3299999999999957e-10
3.64,2.5544e-10,-3.2451e-10,9.004e-11,0.05,195740682.743501,0.25544,90.03999999999999,4.884999999999981e-10
3.66,2.7312e-10,-3.2756e-10,1.1879e-10,0.05,183069712.94669,0.27312,118.79,6.59999999999999e-10
3.68,2.8184e-10,-3.471e-10,6.618e-11,0.05,177405620.210048,0.28184,66.17999999999999,2.450000000000131e-11
3.7,2.741e-10,-3.4868e-10,2.539e-11,0.05,182415176.942722,0.2741,25.39,2.5000000000011804e-12
3.72,2.8194e-10,-3.6034e-10,3.892e-11,0.05,177342697.027736,0.28194,38.92,2.519999999999987e-10
3.74,2.8418e-10,-3.4837e-10,6.827e-11,0.05,175944823.703287,0.28418,68.27,6.177500000000189e-10
3.76,3.0665e-10,-3.6358e-10,1.2013e-10,0.05,163052339.801076,0.30665000000000003,120.13000000000001,6.775000000000163e-10
3.78,3.1128e-10,-3.7809e-10,6.674e-11,0.05,160627088.152146,0.31128,66.74,-5.525000000000144e-11
3.8,3.0444e-10,-3.7941e-10,3.074e-11,0.05,164235974.247799,0.30444,30.740000000000002,7.399999999999954e-11
3.82,3.1424e-10,-3.9186e-10,4.435e-11,0.05,159114052.953157,0.31424,44.35,2.732500000000005e-10
3.84,3.1537e-10,-3.8002e-10,7.043e-11,0.05,158543932.523702,0.31537000000000004,70.42999999999999,6.359999999999999e-10
3.86,3.3968e-10,-3.944e-10,1.2169e-10,0.05,147197362.223269,0.33968000000000004,121.69,5.712499999999992e-10
3.88,3.3822e-10,-3.95e-10,7.191e-11,0.05,147832771.568801,0.33822,71.91,1.7600000000000105e-10
3.9,3.4672e-10,-4.1317e-10,4.309e-11,0.05,144208583.294878,0.34672000000000003,43.09,1.5699999999999935e-10
3.92,3.445e-10,-4.2586e-10,2.246e-11,0.05,145137880.986938,0.3445,22.46,1.2749999999999568e-11
3.94,3.4723e-10,-4.1631e-10,6.786e-11,0.05,143996774.472252,0.34723,67.86,5.912500000000004e-10
3.96,3.6815e-10,-4.2959e-10,1.1057e-10,0.05,135814206.165965,0.36815000000000003,110.57,6.019999999999977e-10
3.98,3.7131e-10,-4.3248e-10,8.8e-11,0.05,134658371.710969,0.37131,88.0,3.9974999999999834e-10
4.0,3.8414e-10,-4.5842e-10,6.428e-11,0.05,130160878.846254,0.38414,64.28,7.874999999999003e-11
4.02,3.7446e-10,-4.5855e-10,1.44e-11,0.05,133525610.212039,0.37446,14.4,1.5599999999997175e-10
4.04,3.9038e-10,-4.7083e-10,6.144e-11,0.05,128080331.98422,0.39038,61.44,4.319999999999836e-10
4.06,3.9174e-10,-4.6598e-10,8.625e-11,0.05,127635676.724358,0.39174,86.25,6.349999999999739e-10
4.08,4.1578e-10,-4.7171e-10,1.2889e-10,0.05,120255904.564914,0.41578,128.89000000000001,8.004999999999813e-10
4.1,4.2376e-10,-4.8792e-10,6.999e-11,0.05,117991315.839154,0.42375999999999997,69.99,2.552500000000082e-10
4.12,4.2599e-10,-4.9629e-10,3.508e-11,0.05,117373647.268715,0.42599,35.080000000000005,1.4800000000000238e-10
4.14,4.2968e-10,-5.1099e-10,3.451e-11,0.05,116365667.473469,0.42968,34.51,2.1749999999999847e-10
4.16,4.3469e-10,-5.0095e-10,6.624e-11,0.05,115024500.218547,0.43468999999999997,66.24,7.142500000000208e-10
4.18,4.5825e-10,-5.1808e-10,1.2882e-10,0.05,109110747.40862,0.45825,128.82,7.140000000000188e-10
4.2,4.6325e-10,-5.2296e-10,7.497e-11,0.05,107933081.489477,0.46325,74.97,4.230000000000065e-10
4.22,4.7517e-10,-5.4548e-10,5.088e-11,0.05,105225498.242734,0.47517000000000004,50.88,1.6100000000001878e-10
4.24,4.6969e-10,-5.5522e-10,8.49e-12,0.05,106453192.531244,0.46968999999999994,8.49,1.6800000000001845e-10
4.26,4.8189e-10,-5.5866e-10,7.015e-11,0.05,103758119.072817,0.48189,70.14999999999999,5.942500000000005e-10
4.28,4.9346e-10,-5.6632e-10,1.0597e-10,0.05,101325335.38686,0.49345999999999995,105.97,6.685000000000053e-10
4.3,5.0863e-10,-5.6985e-10,1.0902e-10,0.05,98303285.2957946,0.50863,109.02,7.614999999999999e-10
4.32,5.2392e-10,-5.9857e-10,7.06e-11,0.05,95434417.4683158,0.5239199999999999,70.6,2.2974999999997431e-10
4.34,5.1782e-10,-6.0063e-10,2.183e-11,0.05,96558649.7238422,0.51782,21.830000000000002,2.7849999999997334e-10
4.36,5.3506e-10,-6.1811e-10,5.697e-11,0.05,93447463.8358315,0.53506,56.97,4.472499999999827e-10
4.38,5.3571e-10,-6.1061e-10,7.853e-11,0.05,93334080.0059734,0.53571,78.53,8.672499999999627e-10
4.4,5.6975e-10,-6.2679e-10,1.4113e-10,0.05,87757788.5037297,0.56975,141.13,9.992499999999667e-10
4.42,5.7568e-10,-6.3622e-10,7.758e-11,0.05,86853807.6709283,0.57568,77.58,4.66499999999993e-10
4.44,5.8841e-10,-6.5916e-10,5.328e-11,0.05,84974762.4955388,0.58841,53.28,3.389999999999857e-10
4.46,5.8924e-10,-6.7299e-10,2.058e-11,0.05,84855067.5446338,0.58924,20.580000000000002,2.644999999999889e-10
