Vg,Id,Is,Ig,Vd,Rt,Drain Current (nA),|IG| (pA),gm
0.7,-7.34e-12,-1.0127e-10,9.784e-11,0.05,-6811989100.81744,-0.007340000000000001,97.83999999999999,-4.6749999999998986e-11
0.72,-1.199e-11,-9.572e-11,1.0995e-10,0.05,-4170141784.82068,-0.01199,109.95,7.624999999999996e-11
0.74,-4.29e-12,-1.0031e-10,1.3157e-10,0.05,-11655011655.0117,-0.0042899999999999995,131.57,1.5524999999999988e-10
0.76,-5.78e-12,-1.0106e-10,1.1193e-10,0.05,-8650519031.14187,-0.00578,111.92999999999999,-9.500000000000006e-12
0.78,-4.67e-12,-1.0892e-10,1.0754e-10,0.05,-10706638115.6317,-0.00467,107.53999999999999,-5.774999999999993e-11
0.8,-8.09e-12,-1.1229e-10,9.351e-11,0.05,-6180469715.69839,-0.00809,93.50999999999999,-1.0349999999999982e-10
0.82,-8.81e-12,-1.1224e-10,1.1883e-10,0.05,-5675368898.97843,-0.00881,118.83,-5.2500000000000026e-11
0.84,-1.019e-11,-1.1246e-10,1.3033e-10,0.05,-4906771344.45535,-0.010190000000000001,130.33,1.3949999999999988e-10
0.86,-3.23e-12,-1.1148e-10,1.3407e-10,0.05,-15479876160.9907,-0.0032300000000000002,134.07000000000002,1.8299999999999989e-10
0.88,-2.87e-12,-1.1972e-10,1.2327e-10,0.05,-17421602787.4564,-0.00287,123.27000000000001,-1.152499999999999e-10
0.9,-7.84e-12,-1.1998e-10,1.1058e-10,0.05,-6377551020.40816,-0.00784,110.58,-2.9999999999999974e-11
0.92,-4.07e-12,-1.2314e-10,1.2179e-10,0.05,-12285012285.0123,-0.00407,121.79,-2.0000000000001198e-11
0.94,-8.64e-12,-1.1735e-10,1.2596e-10,0.05,-5787037037.03704,-0.00864,125.96,9.749999999999838e-11
0.96,-1.7e-13,-1.2146e-10,1.522e-10,0.05,-294117647058.824,-0.00017,152.2,1.7524999999999986e-10
0.98,-1.63e-12,-1.2098e-10,1.3054e-10,0.05,-30674846625.7669,-0.00163,130.54,-3.749999999999997e-11
1.0,-1.67e-12,-1.2858e-10,1.2398e-10,0.05,-29940119760.479,-0.00167,123.97999999999999,-5.124999999999995e-11
1.02,-3.68e-12,-1.2982e-10,1.094e-10,0.05,-13586956521.7391,-0.0036799999999999997,109.4,-7.849999999999994e-11
1.04,-4.81e-12,-1.3098e-10,1.3115e-10,0.05,-10395010395.0104,-0.00481,131.15,-5.299999999999997e-11
1.06,-5.8e-12,-1.2985e-10,1.4233e-10,0.05,-8620689655.17241,-0.0058000000000000005,142.32999999999998,1.3799999999999989e-10
1.08,7.1e-13,-1.2846e-10,1.3239e-10,0.05,70422535211.2676,0.00071,132.39,1.8024999999999987e-10
1.1,1.41e-12,-1.3387e-10,1.2511e-10,0.05,35460992907.8014,0.00141,125.11,-6.624999999999994e-11
1.12,-1.94e-12,-1.3643e-10,1.1308e-10,0.05,-25773195876.2887,-0.0019399999999999999,113.08,-9.149999999999958e-11
1.14,-2.25e-12,-1.3373e-10,1.3505e-10,0.05,-22222222222.2222,-0.00225,135.04999999999998,1.2249999999999751e-11
1.16,-1.45e-12,-1.3439e-10,1.4845e-10,0.05,-34482758620.6897,-0.0014500000000000001,148.45,1.034999999999999e-10
1.18,1.89e-12,-1.3255e-10,1.4759e-10,0.05,26455026455.0265,0.0018899999999999998,147.59,1.6249999999999985e-10
1.2,5.05e-12,-1.3972e-10,1.404e-10,0.05,9900990099.0099,0.00505,140.4,-1.022499999999999e-10
1.22,-2.2e-12,-1.3842e-10,1.1718e-10,0.05,-22727272727.2727,-0.0021999999999999997,117.18,-6.374999999999993e-11
1.24,2.5e-12,-1.4167e-10,1.3085e-10,0.05,20000000000.0,0.0025,130.85,5.349999999999995e-11
1.26,-6e-14,-1.3476e-10,1.411e-10,0.05,-833333333333.333,-5.9999999999999995e-05,141.10000000000002,1.1174999999999992e-10
1.28,6.97e-12,-1.3818e-10,1.5744e-10,0.05,7173601147.77618,0.0069700000000000005,157.44,1.4724999999999988e-10
1.3,5.83e-12,-1.3637e-10,1.3657e-10,0.05,8576329331.04631,0.00583,136.57,3.749999999999987e-12
1.32,7.12e-12,-1.4206e-10,1.293e-10,0.05,7022471910.11236,0.0071200000000000005,129.3,-9.424999999999993e-11
1.34,2.06e-12,-1.4332e-10,1.1394e-10,0.05,24271844660.1942,0.00206,113.94,-7.249999999999993e-11
1.36,4.22e-12,-1.4382e-10,1.3804e-10,0.05,11848341232.2275,0.00422,138.04,2.174999999999915e-11
1.38,2.93e-12,-1.4094e-10,1.4707e-10,0.05,17064846416.3823,0.00293,147.07,1.329999999999984e-10
1.4,9.54e-12,-1.3923e-10,1.5193e-10,0.05,5241090146.75052,0.00954,151.93,2.0999999999999984e-10
1.42,1.133e-11,-1.4583e-10,1.3572e-10,0.05,4413062665.48985,0.01133,135.72,-7.224999999999993e-11
1.44,6.65e-12,-1.4561e-10,1.2279e-10,0.05,7518796992.4812,0.0066500000000000005,122.78999999999999,-6.974999999999994e-11
1.46,8.54e-12,-1.4764e-10,1.3024e-10,0.05,5854800936.76815,0.00854,130.24,-2.2999999999999998e-11
1.48,5.73e-12,-1.4076e-10,1.3956e-10,0.05,8726003490.4014,0.00573,139.56,1.397499999999999e-10
1.5,1.413e-11,-1.4447e-10,1.5818e-10,0.05,3538570417.55131,0.01413,158.17999999999998,1.7374999999999987e-10
1.52,1.268e-11,-1.4245e-10,1.4149e-10,0.05,3943217665.61514,0.01268,141.48999999999998,1.6749999999999968e-11
1.54,1.48e-11,-1.4968e-10,1.3455e-10,0.05,3378378378.37838,0.0148,134.54999999999998,-6.349999999999994e-11
1.56,1.014e-11,-1.5069e-10,1.1659e-10,0.05,4930966469.42801,0.01014,116.59,-4.3500000000000005e-11
1.58,1.306e-11,-1.5078e-10,1.3209e-10,0.05,3828483920.36753,0.01306,132.09,9.999999999999965e-13
1.6,1.018e-11,-1.4769e-10,1.4614e-10,0.05,4911591355.59921,0.01018,146.14,1.3174999999999988e-10
1.62,1.833e-11,-1.4673e-10,1.5115e-10,0.05,2727768685.21549,0.01833,151.14999999999998,2.3774999999999915e-10
1.64,1.969e-11,-1.5181e-10,1.3339e-10,0.05,2539360081.25952,0.01969,133.39,-4.374999999999905e-11
1.66,1.658e-11,-1.5257e-10,1.1886e-10,0.05,3015681544.02895,0.016579999999999998,118.85999999999999,-6.074999999999987e-11
1.68,1.726e-11,-1.5551e-10,1.2309e-10,0.05,2896871378.91078,0.01726,123.09000000000002,-5.1499999999999926e-11
1.7,1.452e-11,-1.4944e-10,1.3525e-10,0.05,3443526170.7989,0.01452,135.25,1.7224999999999984e-10
1.72,2.415e-11,-1.532e-10,1.5354e-10,0.05,2070393374.7412,0.024149999999999998,153.54,1.924999999999998e-10
1.74,2.222e-11,-1.508e-10,1.352e-10,0.05,2250225022.50225,0.02222,135.20000000000002,4.2499999999999905e-11
1.76,2.585e-11,-1.5902e-10,1.3188e-10,0.05,1934235976.78917,0.02585,131.88,-7.14999999999998e-11
1.78,1.936e-11,-1.5837e-10,1.1483e-10,0.05,2582644628.09917,0.019360000000000002,114.83000000000001,-2.5749999999999937e-11
1.8,2.482e-11,-1.6205e-10,1.3607e-10,0.05,2014504431.90975,0.024820000000000002,136.07,4.8999999999999934e-11
1.82,2.132e-11,-1.5591e-10,1.4638e-10,0.05,2345215759.84991,0.021320000000000002,146.38,1.3599999999999994e-10
1.84,3.026e-11,-1.5716e-10,1.5522e-10,0.05,1652346331.79114,0.030260000000000002,155.22,2.4349999999999973e-10
1.86,3.106e-11,-1.6069e-10,1.3978e-10,0.05,1609787508.04894,0.03106,139.78,-5.000000000004636e-13
1.88,3.024e-11,-1.6501e-10,1.2507e-10,0.05,1653439153.43915,0.030239999999999996,125.07,-1.725000000000043e-11
1.9,3.037e-11,-1.6793e-10,1.2434e-10,0.05,1646361540.9944,0.03037,124.34,-2.5749999999999834e-11
1.92,2.921e-11,-1.6211e-10,1.378e-10,0.05,1711742553.91989,0.029210000000000003,137.8,1.5599999999999977e-10
1.94,3.661e-11,-1.6631e-10,1.5396e-10,0.05,1365747063.64381,0.03661,153.96,1.8849999999999981e-10
1.96,3.675e-11,-1.6496e-10,1.3892e-10,0.05,1360544217.68707,0.036750000000000005,138.92,9.249999999999942e-12
1.98,3.698e-11,-1.7287e-10,1.3334e-10,0.05,1352082206.59816,0.03698,133.34,-9.749999999999992e-11
2.0,3.285e-11,-1.7252e-10,1.1074e-10,0.05,1522070015.2207,0.032850000000000004,110.74,-2.0499999999999878e-11
2.02,3.616e-11,-1.7588e-10,1.287e-10,0.05,1382743362.83186,0.03616,128.70000000000002,4.799999999999994e-11
2.04,3.477e-11,-1.7049e-10,1.4459e-10,0.05,1438021282.71498,0.03477,144.58999999999997,2.049999999999999e-10
2.06,4.436e-11,-1.7211e-10,1.5199e-10,0.05,1127141568.98106,0.044360000000000004,151.99,2.7899999999999976e-10
2.08,4.593e-11,-1.7899e-10,1.3845e-10,0.05,1088613106.90181,0.045930000000000006,138.45,-6.425000000000006e-11
2.1,4.179e-11,-1.7779e-10,1.2569e-10,0.05,1196458482.89064,0.04179,125.69000000000001,3.249999999999963e-12
2.12,4.606e-11,-1.8384e-10,1.257e-10,0.05,1085540599.21841,0.046060000000000004,125.69999999999999,3.650000000000003e-11
2.14,4.325e-11,-1.7849e-10,1.3806e-10,0.05,1156069364.16185,0.04325,138.06,1.6274999999999988e-10
2.16,5.257e-11,-1.8276e-10,1.6003e-10,0.05,951112801.978315,0.05257,160.03,2.532499999999997e-10
2.18,5.338e-11,-1.8204e-10,1.4349e-10,0.05,936680404.645935,0.053380000000000004,143.48999999999998,4.950000000000009e-11
2.2,5.455e-11,-1.9114e-10,1.3603e-10,0.05,916590284.142988,0.05455,136.03,-9.949999999999991e-11
2.22,4.94e-11,-1.9045e-10,1.1819e-10,0.05,1012145748.98785,0.0494,118.19000000000001,4.999999999999879e-12
2.24,5.475e-11,-1.9492e-10,1.3656e-10,0.05,913242009.13242,0.05475,136.56,2.435000000000021e-10
2.26,5.914e-11,-1.8977e-10,1.5132e-10,0.05,845451471.08556,0.059140000000000005,151.32,1.837500000000026e-10
2.28,6.21e-11,-1.8891e-10,1.4553e-10,0.05,805152979.066022,0.062099999999999995,145.53,1.189999999999997e-10
2.3,6.39e-11,-2.0095e-10,1.311e-10,0.05,782472613.458529,0.0639,131.1,-1.2999999999999976e-10
2.32,5.69e-11,-1.993e-10,1.1031e-10,0.05,878734622.144112,0.0569,110.31,6.875e-11
2.34,6.665e-11,-2.0443e-10,1.3925e-10,0.05,750187546.886722,0.06665,139.25,1.2849999999999992e-10
2.36,6.204e-11,-1.9913e-10,1.4234e-10,0.05,805931656.995487,0.06204,142.34,1.7050000000000019e-10
2.38,7.347e-11,-2.0219e-10,1.5906e-10,0.05,680549884.30652,0.07347000000000001,159.06,2.969999999999997e-10
2.4,7.392e-11,-2.0337e-10,1.4521e-10,0.05,676406926.406926,0.07392,145.21,5.099999999999993e-11
2.42,7.551e-11,-2.1154e-10,1.2632e-10,0.05,662163951.794464,0.07551000000000001,126.32000000000001,2.9500000000000157e-11
2.44,7.51e-11,-2.1398e-10,1.2582e-10,0.05,665778961.38482,0.0751,125.82000000000001,-5.2000000000000234e-11
2.46,7.343e-11,-2.1161e-10,1.378e-10,0.05,680920604.657497,0.07343,137.8,1.692499999999996e-10
2.48,8.187e-11,-2.1499e-10,1.5125e-10,0.05,610724319.042384,0.08187,151.25,2.882499999999997e-10
2.5,8.496e-11,-2.147e-10,1.4491e-10,0.05,588512241.054614,0.08496,144.91,1.6324999999999982e-10
2.52,8.84e-11,-2.2386e-10,1.4113e-10,0.05,565610859.728507,0.0884,141.13,-8.249999999999966e-11
2.54,8.166e-11,-2.2393e-10,1.1112e-10,0.05,612294881.214793,0.08166000000000001,111.12,1.4750000000000182e-11
2.56,8.899e-11,-2.2849e-10,1.3208e-10,0.05,561860883.245308,0.08899,132.07999999999998,1.257499999999999e-10
2.58,8.669e-11,-2.2411e-10,1.3832e-10,0.05,576767793.286423,0.08669,138.32,2.419999999999998e-10
2.6,9.867e-11,-2.2618e-10,1.5694e-10,0.05,506739637.17442,0.09867,156.94,3.454999999999997e-10
2.62,1.0051e-10,-2.3087e-10,1.3808e-10,0.05,497462939.011044,0.10051,138.08,4.399999999999985e-11
2.64,1.0043e-10,-2.3634e-10,1.2592e-10,0.05,497859205.416708,0.10042999999999999,125.91999999999999,1.6999999999999838e-11
2.66,1.0119e-10,-2.4174e-10,1.1602e-10,0.05,494119972.329282,0.10119,116.02000000000001,3.8000000000000076e-11
2.68,1.0195e-10,-2.3942e-10,1.37e-10,0.05,490436488.474743,0.10195,137.0,1.614999999999999e-10
2.7,1.0765e-10,-2.428e-10,1.4866e-10,0.05,464468183.929401,0.10765,148.66,3.117499999999999e-10
2.72,1.1442e-10,-2.4209e-10,1.491e-10,0.05,436986540.814543,0.11442000000000001,149.1,2.4550000000000003e-10
2.74,1.1747e-10,-2.5409e-10,1.3849e-10,0.05,425640589.086575,0.11747,138.49,-5.825000000000484e-11
2.76,1.1209e-10,-2.5334e-10,1.2196e-10,0.05,446070122.223213,0.11209,121.96000000000001,9.899999999999232e-11
2.78,1.2143e-10,-2.6122e-10,1.3665e-10,0.05,411759861.648686,0.12142999999999998,136.64999999999998,1.6125000000000045e-10
2.8,1.1854e-10,-2.545e-10,1.4509e-10,0.05,421798549.012991,0.11854,145.09,2.1974999999999978e-10
2.82,1.3022e-10,-2.5988e-10,1.629e-10,0.05,383965596.682537,0.13022,162.9,3.907499999999989e-10
2.84,1.3417e-10,-2.6327e-10,1.424e-10,0.05,372661548.781397,0.13416999999999998,142.4,1.6500000000000015e-10
2.86,1.3682e-10,-2.7212e-10,1.3376e-10,0.05,365443648.589388,0.13682,133.76000000000002,7.65000000000003e-11
2.88,1.3723e-10,-2.7634e-10,1.2036e-10,0.05,364351818.115572,0.13723,120.36000000000001,2.3249999999999894e-11
2.9,1.3775e-10,-2.7621e-10,1.3525e-10,0.05,362976406.533575,0.13774999999999998,135.25,1.1524999999999999e-10
2.92,1.4184e-10,-2.7751e-10,1.4514e-10,0.05,352509870.276368,0.14184,145.14000000000001,3.2375000000000025e-10
2.94,1.507e-10,-2.7963e-10,1.4614e-10,0.05,331785003.31785,0.1507,146.14,3.277499999999998e-10
2.96,1.5495e-10,-2.92e-10,1.3593e-10,0.05,322684737.011939,0.15495,135.92999999999998,3.499999999999833e-12
2.98,1.5084e-10,-2.907e-10,1.2377e-10,0.05,331477061.787324,0.15084,123.77,1.2174999999999992e-10
3.0,1.5982e-10,-2.9865e-10,1.3043e-10,0.05,312851958.45326,0.15982,130.43,1.6649999999999937e-10
3.02,1.575e-10,-2.9228e-10,1.357e-10,0.05,317460317.460317,0.1575,135.70000000000002,2.889999999999993e-10
3.04,1.7138e-10,-3.0063e-10,1.5626e-10,0.05,291749328.976543,0.17138,156.26000000000002,3.7974999999999965e-10
3.06,1.7269e-10,-3.0245e-10,1.4163e-10,0.05,289536163.066767,0.17269,141.63,1.7924999999999977e-10
3.08,1.7855e-10,-3.1431e-10,1.2844e-10,0.05,280033604.032484,0.17855,128.44,5.325e-11
3.1,1.7482e-10,-3.1635e-10,1.1361e-10,0.05,286008465.850589,0.17482,113.61,9.70000000000008e-11
3.12,1.8243e-10,-3.1983e-10,1.3623e-10,0.05,274077728.443787,0.18243,136.23000000000002,2.389999999999997e-10
3.14,1.8438e-10,-3.2203e-10,1.4559e-10,0.05,271179086.668836,0.18438,145.59,2.8449999999999917e-10
3.16,1.9381e-10,-3.2137e-10,1.5503e-10,0.05,257984624.116403,0.19381,155.03,4.1849999999999974e-10
3.18,2.0112e-10,-3.3397e-10,1.34e-10,0.05,248607796.340493,0.20112,134.0,1.5749999999999992e-10
3.2,2.0011e-10,-3.3596e-10,1.2213e-10,0.05,249862575.583429,0.20010999999999998,122.13,1.0700000000000056e-10
3.22,2.054e-10,-3.408e-10,1.282e-10,0.05,243427458.617332,0.2054,128.20000000000002,1.8250000000000015e-10
3.24,2.0741e-10,-3.429e-10,1.4232e-10,0.05,241068415.216238,0.20741,142.32,3.1200000000000885e-10
3.26,2.1788e-10,-3.4471e-10,1.4831e-10,0.05,229484119.698917,0.21788,148.31,3.922500000000064e-10
3.28,2.231e-10,-3.5657e-10,1.3361e-10,0.05,224114746.750336,0.22310000000000002,133.60999999999999,1.2424999999999944e-10
3.3,2.2285e-10,-3.5998e-10,1.1797e-10,0.05,224366165.58223,0.22285000000000002,117.97000000000001,1.5924999999999942e-10
3.32,2.2947e-10,-3.682e-10,1.231e-10,0.05,217893406.545518,0.22947,123.1,2.227500000000003e-10
3.34,2.3176e-10,-3.6313e-10,1.4023e-10,0.05,215740421.125302,0.23176000000000002,140.23,4.305000000000001e-10
3.36,2.4669e-10,-3.7333e-10,1.5663e-10,0.05,202683529.936357,0.24669,156.63,3.3624999999999995e-10
3.38,2.4521e-10,-3.712e-10,1.3671e-10,0.05,203906855.348477,0.24521,136.71,2.0699999999999897e-10
3.4,2.5497e-10,-3.895e-10,1.3533e-10,0.05,196101502.137506,0.25497,135.33,1.757499999999991e-10
3.42,2.5224e-10,-3.9239e-10,1.1164e-10,0.05,198223913.732953,0.25224,111.64,1.4100000000000024e-10
3.44,2.6061e-10,-3.9828e-10,1.3702e-10,0.05,191857564.943786,0.26061,137.02,3.1199999999999975e-10
3.46,2.6472e-10,-4.0005e-10,1.4083e-10,0.05,188878815.35207,0.26472,140.82999999999998,3.8074999999999995e-10
3.48,2.7584e-10,-4.0344e-10,1.5593e-10,0.05,181264501.160093,0.27584,155.93,4.254999999999994e-10
3.5,2.8174e-10,-4.1269e-10,1.3828e-10,0.05,177468588.059913,0.28174,138.28,1.7999999999999896e-10
3.52,2.8304e-10,-4.1633e-10,1.2272e-10,0.05,176653476.540418,0.28304,122.71999999999998,1.7025000000000032e-10
3.54,2.8855e-10,-4.2789e-10,1.0996e-10,0.05,173280194.073817,0.28855000000000003,109.96,2.607500000000012e-10
3.56,2.9347e-10,-4.2245e-10,1.3864e-10,0.05,170375166.115787,0.29347,138.64,4.604999999999994e-10
3.58,3.0697e-10,-4.3525e-10,1.4528e-10,0.05,162882366.355018,0.30696999999999997,145.28,4.079999999999994e-10
3.6,3.0979e-10,-4.3506e-10,1.3995e-10,0.05,161399657.832725,0.30979,139.95,2.9775000000000014e-10
3.62,3.1888e-10,-4.5163e-10,1.3093e-10,0.05,156798795.785248,0.31888,130.93,1.3974999999999965e-10
3.64,3.1538e-10,-4.5503e-10,1.0954e-10,0.05,158538905.447397,0.31538,109.54,1.9874999999999872e-10
3.66,3.2683e-10,-4.6325e-10,1.2569e-10,0.05,152984732.123734,0.32683,125.69000000000001,3.422499999999993e-10
3.68,3.2907e-10,-4.6385e-10,1.422e-10,0.05,151943355.517063,0.32907,142.20000000000002,4.830000000000001e-10
3.7,3.4615e-10,-4.6902e-10,1.5608e-10,0.05,144446049.400549,0.34615,156.07999999999998,5.714999999999995e-10
3.72,3.5193e-10,-4.7989e-10,1.38e-10,0.05,142073707.839627,0.35193,138.0,2.3075000000000026e-10
3.74,3.5538e-10,-4.8879e-10,1.2307e-10,0.05,140694467.893522,0.35538000000000003,123.07,2.2775000000000513e-10
3.76,3.6104e-10,-4.9614e-10,1.2518e-10,0.05,138488810.104144,0.36103999999999997,125.18,3.0850000000000074e-10
3.78,3.6772e-10,-4.9839e-10,1.3289e-10,0.05,135973022.952246,0.36772,132.89,4.6425000000000034e-10
3.8,3.7961e-10,-5.0666e-10,1.4469e-10,0.05,131714127.657333,0.37961,144.69,5.087499999999995e-10
3.82,3.8807e-10,-5.0986e-10,1.4377e-10,0.05,128842734.558198,0.38806999999999997,143.77,3.855000000000004e-10
3.84,3.9503e-10,-5.276e-10,1.2716e-10,0.05,126572665.367187,0.39503,127.16,2.1424999999999975e-10
3.86,3.9664e-10,-5.3207e-10,1.1134e-10,0.05,126058894.715611,0.39664,111.34,3.5675000000000086e-10
3.88,4.093e-10,-5.4314e-10,1.273e-10,0.05,122159784.998778,0.4093,127.29999999999998,4.024999999999998e-10
3.9,4.1274e-10,-5.4221e-10,1.4181e-10,0.05,121141638.80409,0.41274,141.81,4.739999999999982e-10
3.92,4.2826e-10,-5.5166e-10,1.4624e-10,0.05,116751506.094429,0.42826,146.24,6.064999999999995e-10
3.94,4.37e-10,-5.6088e-10,1.3117e-10,0.05,114416475.97254,0.437,131.17,3.4725e-10
3.96,4.4215e-10,-5.733e-10,1.2046e-10,0.05,113083795.092163,0.44215000000000004,120.46,3.617499999999999e-10
3.98,4.5147e-10,-5.8358e-10,1.1607e-10,0.05,110749329.966554,0.45147,116.07000000000001,3.512499999999996e-10
4.0,4.562e-10,-5.8736e-10,1.2297e-10,0.05,109601052.170101,0.4562,122.96999999999998,5.765000000000151e-10
4.02,4.7453e-10,-5.9689e-10,1.5886e-10,0.05,105367416.18022,0.47453,158.86,6.447500000000131e-10
4.04,4.8199e-10,-6.0401e-10,1.2859e-10,0.05,103736592.045478,0.48199000000000003,128.59,4.707500000000044e-10
4.06,4.9336e-10,-6.2177e-10,1.354e-10,0.05,101345873.196043,0.49336,135.4,2.9875000000000954e-10
4.08,4.9394e-10,-6.2928e-10,1.0678e-10,0.05,101226869.660283,0.49393999999999993,106.78,4.825000000000177e-10
4.1,5.1266e-10,-6.4485e-10,1.3169e-10,0.05,97530527.0549682,0.51266,131.69000000000003,5.232500000000193e-10
4.12,5.1487e-10,-6.4332e-10,1.3197e-10,0.05,97111892.3223338,0.51487,131.97,6.075000000000205e-10
4.14,5.3696e-10,-6.5662e-10,1.517e-10,0.05,93116805.7210965,0.53696,151.70000000000002,7.450000000000159e-10
4.16,5.4467e-10,-6.66e-10,1.2506e-10,0.05,91798703.8023023,0.5446700000000001,125.06,4.682500000000032e-10
4.18,5.5569e-10,-6.8249e-10,1.2261e-10,0.05,89978225.2694848,0.55569,122.61,5.055000000000008e-10
4.2,5.6489e-10,-6.9622e-10,1.0989e-10,0.05,88512807.8032891,0.56489,109.89,4.752500000000012e-10
4.22,5.747e-10,-7.012e-10,1.2548e-10,0.05,87001914.0421089,0.5747,125.47999999999999,6.599999999999923e-10
4.24,5.9129e-10,-7.1422e-10,1.4465e-10,0.05,84560875.3741819,0.59129,144.65,8.079999999999997e-10
4.26,6.0702e-10,-7.2272e-10,1.4389e-10,0.05,82369608.9090969,0.60702,143.89000000000001,6.242500000000064e-10
4.28,6.1626e-10,-7.4502e-10,1.2142e-10,0.05,81134586.051342,0.61626,121.42,4.092499999999909e-10
4.3,6.2339e-10,-7.5344e-10,1.1844e-10,0.05,80206612.2331125,0.62339,118.44000000000001,6.667499999999818e-10
4.32,6.4293e-10,-7.7249e-10,1.2298e-10,0.05,77768963.9618621,0.64293,122.98,6.464999999999886e-10
4.34,6.4925e-10,-7.7605e-10,1.2889e-10,0.05,77011936.8502118,0.64925,128.89000000000001,7.852499999999772e-10
4.36,6.7434e-10,-7.9245e-10,1.5673e-10,0.05,74146572.9453985,0.6743399999999999,156.73000000000002,9.369999999999838e-10
4.38,6.8673e-10,-8.034e-10,1.3476e-10,0.05,72808818.6041093,0.68673,134.76000000000002,6.559999999999994e-10
