Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
1.46,-1.4221E-10,-1.731E-10,3.2785E-10,0.05,-351592714.998945,,
1.48,-1.2093E-10,-1.7397E-10,3.2571E-10,0.05,-413462333.581411,,
1.5,-1.2995E-10,-1.9198E-10,3.166E-10,0.05,-384763370.527126,,
1.52,-1.4417E-10,-2.1206E-10,3.0637E-10,0.05,-346812790.455712,,
1.54,-1.5592E-10,-1.8774E-10,3.0676E-10,0.05,-320677270.395074,,
1.56,-1.4194E-10,-1.9255E-10,3.2484E-10,0.05,-352261518.95167,,
1.58,-1.299E-10,-1.7107E-10,3.2679E-10,0.05,-384911470.361817,,
1.6,-1.0882E-10,-2.0652E-10,3.2196E-10,0.05,-459474361.330638,,
1.62,-1.2994E-10,-2.0636E-10,3.0275E-10,0.05,-384792981.37602,,
1.64,-1.3547E-10,-2.2561E-10,3.2753E-10,0.05,-369085406.363032,,
1.66,-1.4946E-10,-2.0185E-10,3.2729E-10,0.05,-334537668.941523,,
1.68,-1.154E-10,-1.8824E-10,3.3212E-10,0.05,-433275563.258232,,
1.7,-1.0061E-10,-2.0642E-10,3.2788E-10,0.05,-496968492.197595,,
1.72,-1.1698E-10,-2.327E-10,3.1495E-10,0.05,-427423491.195076,,
1.74,-1.2001E-10,-2.4432E-10,2.9843E-10,0.05,-416631947.337722,,
1.76,-1.2917E-10,-2.1877E-10,3.2439E-10,0.05,-387086784.857165,,
1.78,-1.015E-10,-2.1692E-10,3.3949E-10,0.05,-492610837.438424,,
1.8,-8.574E-11,-2.2785E-10,3.3623E-10,0.05,-583158385.817588,,
1.82,-8.635E-11,-2.485E-10,3.3302E-10,0.05,-579038795.599305,,
1.84,-1.0592E-10,-2.7014E-10,3.1608E-10,0.05,-472054380.664653,,
1.86,-1.1168E-10,-2.3892E-10,3.2474E-10,0.05,-447707736.389685,,
1.88,-9.087E-11,-2.5071E-10,3.3422E-10,0.05,-550236601.738748,,
1.9,-8.665E-11,-2.2554E-10,3.4067E-10,0.05,-577034045.008656,,
1.92,-6.469E-11,-2.6485E-10,3.4418E-10,0.05,-772916988.715412,,
1.94,-8.419E-11,-2.7322E-10,3.2554E-10,0.05,-593894761.8482,,
1.96,-8.694E-11,-2.9349E-10,3.304E-10,0.05,-575109270.761445,,
1.98,-9.557E-11,-2.6402E-10,3.443E-10,0.05,-523176729.09909,,
2,-5.926E-11,-2.5348E-10,3.5209E-10,0.05,-843739453.256834,,
2.02,-4.587E-11,-2.6752E-10,3.5226E-10,0.05,-1090037061.26008,,
2.04,-3.458E-11,-2.9076E-10,3.3882E-10,0.05,-1445922498.55408,,
2.06,-5.175E-11,-3.1465E-10,3.3547E-10,0.05,-966183574.879227,,
2.08,-6.61E-11,-3.0067E-10,3.3391E-10,0.05,-756429652.04236,,
2.1,-4.697E-11,-3.004E-10,3.4779E-10,0.05,-1064509261.23057,,
2.12,-3.64E-11,-2.8625E-10,3.5189E-10,0.05,-1373626373.62637,,
2.14,-1.977E-11,-3.3086E-10,3.4463E-10,0.05,-2529084471.42135,,
2.16,-3.959E-11,-3.2946E-10,3.3255E-10,0.05,-1262945188.17883,,
2.18,-3.685E-11,-3.5827E-10,3.2609E-10,0.05,-1356852103.12076,,
2.2,-5.967E-11,-3.3118E-10,3.3993E-10,0.05,-837942014.412603,,
2.22,-1.477E-11,-3.1943E-10,3.6132E-10,0.05,-3385240352.065,,
2.24,-1.07E-12,-3.2473E-10,3.4706E-10,0.05,-46728971962.6168,,
2.26,1.621E-11,-3.5086E-10,3.4676E-10,0.05,3084515731.03023,,
2.28,-4.15E-12,-3.597E-10,3.4792E-10,0.05,-12048192771.0843,,
2.3,-1.125E-11,-3.5983E-10,3.4624E-10,0.05,-4444444444.44444,,
2.32,1.028E-11,-3.6018E-10,3.5747E-10,0.05,4863813229.57198,,
2.34,2.374E-11,-3.3928E-10,3.7556E-10,0.05,2106149957.877,,
2.36,5.406E-11,-3.916E-10,3.6306E-10,0.05,924898261.191269,,
2.38,2.175E-11,-3.9649E-10,3.4683E-10,0.05,2298850574.71264,,
2.4,3.367E-11,-4.2519E-10,3.4329E-10,0.05,1485001485.00148,,
2.42,1.728E-11,-3.9983E-10,3.5053E-10,0.05,2893518518.51852,,
2.44,5.035E-11,-4.0147E-10,3.7067E-10,0.05,993048659.38431,,
2.46,5.727E-11,-4.0624E-10,3.527E-10,0.05,873057447.180024,,
2.48,7.622E-11,-4.3405E-10,3.4981E-10,0.05,655995801.62687,,
2.5,5.592E-11,-4.5834E-10,3.4432E-10,0.05,894134477.825465,,
2.52,5.248E-11,-4.4321E-10,3.4277E-10,0.05,952743902.439024,,
2.54,7.5E-11,-4.3808E-10,3.6701E-10,0.05,666666666.666667,,
2.56,8.703E-11,-4.2807E-10,3.6882E-10,0.05,574514535.217741,,
2.58,1.2092E-10,-4.617E-10,3.6409E-10,0.05,413496526.629176,,
2.6,1.0417E-10,-4.888E-10,3.512E-10,0.05,479984640.491504,,
2.62,9.38E-11,-4.7642E-10,3.5654E-10,0.05,533049040.511727,,
2.64,1.111E-10,-4.7916E-10,3.6946E-10,0.05,450045004.50045,,
2.66,1.3301E-10,-4.7069E-10,3.8152E-10,0.05,375911585.595068,,
2.68,1.5611E-10,-5.1426E-10,3.7392E-10,0.05,320286977.13151,,
2.7,1.3651E-10,-5.2168E-10,3.4525E-10,0.05,366273533.0745,,
2.72,1.4301E-10,-5.5536E-10,3.5861E-10,0.05,349625900.286693,,
2.74,1.3064E-10,-5.324E-10,3.5956E-10,0.05,382731169.626454,,
2.76,1.7082E-10,-5.3682E-10,3.8011E-10,0.05,292705772.157827,,
2.78,1.822E-10,-5.2556E-10,3.6447E-10,0.05,274423710.208562,,
2.8,2.0764E-10,-5.6879E-10,3.6872E-10,0.05,240801387.015989,,
2.82,1.7826E-10,-5.8826E-10,3.5895E-10,0.05,280489173.117918,,
2.84,1.8674E-10,-5.8896E-10,3.6681E-10,0.05,267751954.589268,,
2.86,1.9252E-10,-5.8639E-10,3.6481E-10,0.05,259713276.542697,,
2.88,2.2637E-10,-5.7537E-10,3.9714E-10,0.05,220877324.733843,,
2.9,2.5999E-10,-6.1242E-10,3.4646E-10,0.05,192315089.041886,,
2.92,2.4817E-10,-6.2558E-10,3.7229E-10,0.05,201474795.503083,,
2.94,2.4906E-10,-6.5673E-10,3.7163E-10,0.05,200754838.1916,,
2.96,2.4164E-10,-6.4204E-10,3.7213E-10,0.05,206919384.207913,,
2.98,2.7321E-10,-6.524E-10,3.8489E-10,0.05,183009406.683504,,
3,2.8915E-10,-6.4734E-10,3.9194E-10,0.05,172920629.431091,,
3.02,3.2217E-10,-6.94E-10,3.8817E-10,0.05,155197566.502157,,
3.04,3.0097E-10,-7.172E-10,3.7007E-10,0.05,166129514.569558,,
3.06,3.0209E-10,-7.2727E-10,3.7231E-10,0.05,165513588.665629,,
3.08,3.0277E-10,-7.2197E-10,3.8565E-10,0.05,165141856.855038,,
3.1,3.371E-10,-7.1808E-10,3.9219E-10,0.05,148323939.483833,,
3.12,3.7058E-10,-7.5769E-10,3.87E-10,0.05,134923633.223595,,
3.14,3.5373E-10,-7.6378E-10,3.7796E-10,0.05,141350747.745456,,
3.16,3.6497E-10,-7.9795E-10,3.7992E-10,0.05,136997561.443406,,
3.18,3.5548E-10,-7.6994E-10,3.8736E-10,0.05,140654889.163947,,
3.2,4.0759E-10,-7.7487E-10,3.9961E-10,0.05,122672293.23585,,
3.22,4.2427E-10,-7.9134E-10,4.0155E-10,0.05,117849482.640771,,
3.24,4.4984E-10,-8.2464E-10,3.9365E-10,0.05,111150631.335586,,
3.26,4.3274E-10,-8.5896E-10,3.8215E-10,0.05,115542820.169155,,
3.28,4.3695E-10,-8.4634E-10,3.8461E-10,0.05,114429568.600526,,
3.3,4.6019E-10,-8.6725E-10,4.2209E-10,0.05,108650774.680023,,
3.32,4.8309E-10,-8.5331E-10,4.0511E-10,0.05,103500382.951417,,
3.34,5.1705E-10,-9.1264E-10,4.0517E-10,0.05,96702446.5718983,,
3.36,4.9989E-10,-9.2391E-10,3.8541E-10,0.05,100022004.841065,,
3.38,5.1014E-10,-9.5638E-10,3.8489E-10,0.05,98012310.3461795,,
3.4,4.9666E-10,-9.3663E-10,3.8132E-10,0.05,100672492.248218,,
3.42,5.4241E-10,-9.3803E-10,4.1033E-10,0.05,92181191.349717,,
3.44,5.8647E-10,-9.5311E-10,4.073E-10,0.05,85255852.8142957,,
3.46,6.0198E-10,-9.9331E-10,4.0826E-10,0.05,83059237.8484335,,
3.48,5.8548E-10,-1.01573E-09,3.884E-10,0.05,85400013.6640022,,
3.5,5.8571E-10,-1.00361E-09,4.0203E-10,0.05,85366478.2913046,,
3.52,6.1984E-10,-1.02425E-09,4.0973E-10,0.05,80665978.316985,,
3.54,6.9532E-10,-1.0236E-09,2.9979E-10,0.05,71909336.7082782,,
3.56,6.8785E-10,-1.0611E-09,3.691E-10,0.05,72690266.7732791,,
3.58,6.8942E-10,-1.0992E-09,3.694E-10,0.05,72524730.9332482,,
3.6,6.6453E-10,-1.0918E-09,3.8976E-10,0.05,75241147.878952,,
3.62,7.0177E-10,-1.0963E-09,4.0695E-10,0.05,71248414.7227724,,
3.64,7.2977E-10,-1.1379E-09,4.073E-10,0.05,68514737.5200406,,
3.66,7.4068E-10,-1.1705E-09,4.1751E-10,0.05,67505535.4539072,,
3.68,7.3542E-10,-1.2001E-09,3.9735E-10,0.05,67988360.3927008,,
3.7,7.2821E-10,-1.1723E-09,3.9861E-10,0.05,68661512.4757968,,
3.72,7.8575E-10,-1.1816E-09,4.1663E-10,0.05,63633471.2058543,,
3.74,8.1527E-10,-1.2106E-09,4.0577E-10,0.05,61329375.5442982,,
3.76,8.3816E-10,-1.2333E-09,4.0556E-10,0.05,59654481.2446311,,
3.78,8.4286E-10,-1.2686E-09,3.8565E-10,0.05,59321832.8073464,,
3.8,8.3098E-10,-1.2662E-09,3.9961E-10,0.05,60169919.8536668,,
3.82,8.8676E-10,-1.2781E-09,4.1123E-10,0.05,56385042.1760115,,
3.84,9.1669E-10,-1.3044E-09,4.1188E-10,0.05,54544066.1510434,,
3.86,9.4044E-10,-1.3372E-09,3.9718E-10,0.05,53166602.8667432,,
3.88,9.3422E-10,-1.3844E-09,3.9908E-10,0.05,53520584.0166128,,
3.9,9.3487E-10,-1.3706E-09,3.8747E-10,0.05,53483372.0196391,,
3.92,9.8034E-10,-1.3856E-09,4.1515E-10,0.05,51002713.3443499,,
3.94,1.00699E-09,-1.4096E-09,4.1308E-10,0.05,49652926.0469319,,
3.96,1.04249E-09,-1.4383E-09,4.0829E-10,0.05,47962090.7634606,,
3.98,1.04211E-09,-1.4852E-09,3.9456E-10,0.05,47979579.8907985,,
4,1.03882E-09,-1.4757E-09,4.0454E-10,0.05,48131533.8557209,,
4.02,1.09016E-09,-1.4918E-09,4.2321E-10,0.05,45864827.1813312,,
4.04,1.12202E-09,-1.5391E-09,4.3275E-10,0.05,44562485.5171922,,
4.06,1.15004E-09,-1.5612E-09,4.1217E-10,0.05,43476748.6348301,,
4.08,1.2507E-09,-1.58E-09,3.0038E-10,0.05,39977612.5369793,,
4.1,1.1813E-09,-1.5998E-09,3.8683E-10,0.05,42326250.7407094,,
4.12,1.2247E-09,-1.6177E-09,4.0791E-10,0.05,40826324.8142402,,
4.14,1.2691E-09,-1.6701E-09,4.0259E-10,0.05,39397998.5816721,,
4.16,1.2715E-09,-1.7084E-09,3.9388E-10,0.05,39323633.5037358,,
4.18,1.287E-09,-1.7214E-09,4.1366E-10,0.05,38850038.8500388,,
4.2,1.3211E-09,-1.7397E-09,4.1591E-10,0.05,37847248.5050337,,
4.22,1.363E-09,-1.7607E-09,4.1858E-10,0.05,36683785.7666911,,
4.24,1.406E-09,-1.8113E-09,4.136E-10,0.05,35561877.6671408,,
4.26,1.4109E-09,-1.8603E-09,3.9512E-10,0.05,35438372.669927,,
4.28,1.417E-09,-1.8705E-09,4.1646E-10,0.05,35285815.1023289,,
4.3,1.4877E-09,-1.888E-09,4.2023E-10,0.05,33608926.5308866,,
4.32,1.5476E-09,-1.9468E-09,3.9382E-10,0.05,32308089.9457224,,
4.34,1.541E-09,-1.9938E-09,4.0719E-10,0.05,32446463.3354964,,
4.36,1.5613E-09,-2.0051E-09,4.269E-10,0.05,32024594.8888747,,
4.38,1.6077E-09,-2.0439E-09,4.228E-10,0.05,31100329.6634944,,
4.4,1.6495E-09,-2.0651E-09,4.3221E-10,0.05,30312215.8229767,,
4.42,1.7122E-09,-2.1286E-09,4.2272E-10,0.05,29202196.0051396,,
4.44,1.7262E-09,-2.186E-09,4.1755E-10,0.05,28965357.4325107,,
4.46,1.7358E-09,-2.1881E-09,4.2238E-10,0.05,28805161.8850098,,
4.48,1.807E-09,-2.2084E-09,4.2168E-10,0.05,27670171.5550636,,
4.5,1.8836E-09,-2.2865E-09,4.4588E-10,0.05,26544913.9944787,,
4.52,1.887E-09,-2.3301E-09,4.1252E-10,0.05,26497085.3206147,,
4.54,1.9217E-09,-2.3904E-09,4.0756E-10,0.05,26018629.3386064,,
4.56,1.957E-09,-2.4193E-09,4.1442E-10,0.05,25549310.1686254,,
4.58,2.0187E-09,-2.4391E-09,4.2354E-10,0.05,24768415.316788,,
4.6,2.098E-09,-2.5066E-09,4.2933E-10,0.05,23832221.1630124,,
4.62,2.1119E-09,-2.5645E-09,4.3325E-10,0.05,23675363.4168285,,
4.64,2.1541E-09,-2.5843E-09,4.054E-10,0.05,23211550.0673135,,
4.66,2.2292E-09,-2.6352E-09,4.3471E-10,0.05,22429571.1465997,,
4.68,2.2748E-09,-2.6932E-09,4.514E-10,0.05,21979954.2816951,,
4.7,2.3291E-09,-2.7639E-09,4.3018E-10,0.05,21467519.6427805,,
4.72,2.3775E-09,-2.832E-09,4.1272E-10,0.05,21030494.2166141,,
4.74,2.3886E-09,-2.8591E-09,4.3126E-10,0.05,20932763.9621536,,
4.76,2.4627E-09,-2.9151E-09,4.6916E-10,0.05,20302919.5598327,,
4.78,2.5585E-09,-2.9936E-09,4.3854E-10,0.05,19542700.8012507,,
4.8,2.5784E-09,-3.0474E-09,4.3266E-10,0.05,19391870.9277071,,
4.82,2.6306E-09,-3.1015E-09,4.3672E-10,0.05,19007070.6302745,,
4.84,2.6923E-09,-3.1589E-09,4.4499E-10,0.05,18571481.6328047,,
4.86,2.7747E-09,-3.1911E-09,4.397E-10,0.05,18019966.1224637,,
4.88,2.8674E-09,-3.2893E-09,4.4269E-10,0.05,17437399.7349515,,
4.9,2.9049E-09,-3.3695E-09,4.003E-10,0.05,17212296.4645943,,
4.92,2.9372E-09,-3.4087E-09,4.4772E-10,0.05,17023015.1164374,,
4.94,3.0444E-09,-3.4773E-09,4.4806E-10,0.05,16423597.4247799,,
4.96,3.1264E-09,-3.5607E-09,4.1517E-10,0.05,15992835.209826,,
4.98,3.1709E-09,-3.6418E-09,4.4984E-10,0.05,15768393.8314043,,
5,3.2248E-09,-3.7312E-09,4.4251E-10,0.05,15504837.5093029,,
5.02,3.2837E-09,-3.7814E-09,4.5378E-10,0.05,15226725.9493864,,
5.04,3.3942E-09,-3.8334E-09,4.3751E-10,0.05,14731011.7258853,,
5.06,3.4982E-09,-3.939E-09,4.5302E-10,0.05,14293065.0048596,,
5.08,3.547E-09,-4.0192E-09,4.2138E-10,0.05,14096419.5094446,,
5.1,3.5989E-09,-4.0795E-09,4.3766E-10,0.05,13893134.0131707,,
5.12,3.7268E-09,-4.1709E-09,4.4444E-10,0.05,13416335.7303853,,
5.14,3.8017E-09,-4.2356E-09,4.559E-10,0.05,13152010.9424731,,
5.16,3.9045E-09,-4.3432E-09,4.4991E-10,0.05,12805736.9701626,,
5.18,3.9689E-09,-4.4606E-09,4.0907E-10,0.05,12597949.053894,,
5.2,4.0307E-09,-4.5212E-09,4.1741E-10,0.05,12404793.2120972,,
5.22,4.1452E-09,-4.5824E-09,4.4519E-10,0.05,12062144.1667471,,
5.24,4.2582E-09,-4.7045E-09,4.6877E-10,0.05,11742050.6317223,,
5.26,4.3224E-09,-4.8219E-09,4.4552E-10,0.05,11567647.6031834,,
5.28,4.4048E-09,-4.9157E-09,4.6206E-10,0.05,11351253.1783509,,
5.3,4.5214E-09,-4.9872E-09,4.6303E-10,0.05,11058521.6968196,,
5.32,4.6527E-09,-5.0772E-09,4.9108E-10,0.05,10746448.2988372,,
5.34,4.7806E-09,-5.2064E-09,4.592E-10,0.05,10458938.2085931,,
5.36,4.8435E-09,-5.3323E-09,4.3376E-10,0.05,10323113.4510168,,
5.38,4.9292E-09,-5.4195E-09,4.4461E-10,0.05,10143633.8553924,,
5.4,5.0664E-09,-5.5068E-09,4.5716E-10,0.05,9868940.47055108,,
5.42,5.1812E-09,-5.6312E-09,4.601E-10,0.05,9650274.06778353,,
5.44,5.3066E-09,-5.7507E-09,4.1289E-10,0.05,9422228.9224739,,
5.46,5.3765E-09,-5.901E-09,4.6978E-10,0.05,9299730.30782107,,
5.48,5.4718E-09,-5.9849E-09,4.6174E-10,0.05,9137760.88307321,,
5.5,5.64E-09,-6.0782E-09,4.4981E-10,0.05,8865248.22695035,,
5.52,5.782E-09,-6.2287E-09,4.8183E-10,0.05,8647526.8073331,,
5.54,5.8744E-09,-6.3513E-09,4.5754E-10,0.05,8511507.55821871,,
5.56,6.0089E-09,-6.4931E-09,4.653E-10,0.05,8320990.53071278,,
5.58,6.1191E-09,-6.6211E-09,4.7092E-10,0.05,8171136.27821085,,
5.6,6.2598E-09,-6.7271E-09,4.7695E-10,0.05,7987475.6381993,,
5.62,6.4672E-09,-6.906E-09,4.7513E-10,0.05,7731321.12815438,,
5.64,6.5581E-09,-7.0706E-09,4.627E-10,0.05,7624159.43642213,,
5.66,6.6619E-09,-7.1794E-09,4.6139E-10,0.05,7505366.33693091,,
5.68,6.8232E-09,-7.3012E-09,4.9512E-10,0.05,7327939.96951577,,
5.7,6.9845E-09,-7.4457E-09,4.7403E-10,0.05,7158708.56897416,,
5.72,7.1105E-09,-7.5968E-09,4.8717E-10,0.05,7031854.2999789,,
5.74,7.2593E-09,-7.7755E-09,4.7128E-10,0.05,6887716.44648933,,
5.76,7.3912E-09,-7.9061E-09,4.7522E-10,0.05,6764801.38543132,,
5.78,7.6001E-09,-8.0394E-09,4.6538E-10,0.05,6578860.8044631,,
5.8,7.7636E-09,-8.2391E-09,4.9347E-10,0.05,6440311.19583698,,
5.82,7.9012E-09,-8.4045E-09,4.6912E-10,0.05,6328152.685668,,
5.84,8.0223E-09,-8.5767E-09,4.7111E-10,0.05,6232626.55348217,,
5.86,8.2282E-09,-8.7111E-09,4.6964E-10,0.05,6076663.18271311,,
5.88,8.425E-09,-8.8799E-09,4.8068E-10,0.05,5934718.10089021,,
5.9,8.6134E-09,-9.0718E-09,4.726E-10,0.05,5804908.63073815,,
5.92,8.7558E-09,-9.2909E-09,4.652E-10,0.05,5710500.46826104,,
5.94,8.9085E-09,-9.425E-09,4.7236E-10,0.05,5612617.16338329,,
5.96,9.1159E-09,-9.5894E-09,4.9928E-10,0.05,5484921.94956066,,
5.98,9.3429E-09,-9.7979E-09,4.9645E-10,0.05,5351657.40829935,,
6,9.4941E-09,-1.00034E-08,4.6282E-10,0.05,5266428.62409286,,
6.02,9.6866E-09,-1.019E-08,4.8891E-10,0.05,5161769.86765222,,
6.04,9.8565E-09,-1.03747E-08,4.9574E-10,0.05,5072794.60254654,,
6.06,1.0087E-08,-1.05673E-08,4.89E-10,0.05,4956875.18588282,,
6.08,1.02909E-08,-1.07904E-08,4.5709E-10,0.05,4858661.53592008,,
6.1,1.04738E-08,-1.10395E-08,4.75E-10,0.05,4773816.57087208,,
6.12,1.06512E-08,-1.11774E-08,4.7684E-10,0.05,4694306.74477993,,
6.14,1.09355E-08,-1.14085E-08,4.4875E-10,0.05,4572264.64267752,,
6.16,1.11878E-08,-1.16668E-08,4.1153E-10,0.05,4469153.89978369,,
6.18,1.13346E-08,-1.1879E-08,4.4057E-10,0.05,4411271.68140031,,
6.2,1.15796E-08,-1.20886E-08,4.4973E-10,0.05,4317938.44346955,,
6.22,1.18086E-08,-1.2345E-08,4.5895E-10,0.05,4234202.19162306,,
6.24,1.20688E-08,-1.25684E-08,4.3882E-10,0.05,4142913.95996288,,
6.26,1.22208E-08,-1.27894E-08,4.6676E-10,0.05,4091385.17936633,,
6.28,1.24854E-08,-1.30122E-08,4.4813E-10,0.05,4004677.46327711,,
6.3,1.27002E-08,-1.32888E-08,4.6308E-10,0.05,3936945.87486811,,
6.32,1.29538E-08,-1.34894E-08,4.659E-10,0.05,3859871.23469561,,
6.34,1.32292E-08,-1.37296E-08,4.6681E-10,0.05,3779518.03586007,,
6.36,1.3433E-08,-1.3983E-08,4.1016E-10,0.05,3722176.72895109,,
6.38,1.37254E-08,-1.43E-08,4.4909E-10,0.05,3642881.08178997,,
6.4,1.3936E-08,-1.45114E-08,4.6721E-10,0.05,3587830.08036739,,
6.42,1.42366E-08,-1.47486E-08,4.4249E-10,0.05,3512074.51217285,,
6.44,1.44312E-08,-1.4982E-08,4.74E-10,0.05,3464715.33898775,,
6.46,1.475E-08,-1.5301E-08,4.3413E-10,0.05,3389830.50847458,,
6.48,1.50454E-08,-1.5594E-08,4.6431E-10,0.05,3323274.88800564,,
6.5,1.53112E-08,-1.5826E-08,4.6597E-10,0.05,3265583.36381211,,
6.52,1.55554E-08,-1.60912E-08,4.5982E-10,0.05,3214317.85746429,,
