Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
8.32,-5.678E-11,-8.435E-11,1.8887E-10,0.05,-880591757.661148,,
8.34,-5.269E-11,-1.1187E-10,1.64E-10,0.05,-948946669.197191,,
8.36,-6.627E-11,-1.0161E-10,1.2733E-10,0.05,-754489210.804285,,
8.38,-6.185E-11,-1.1384E-10,1.44E-10,0.05,-808407437.348424,,
8.4,-6.916E-11,-8.135E-11,1.611E-10,0.05,-722961249.277039,,
8.42,-5.162E-11,-9.221E-11,2.0259E-10,0.05,-968616815.187912,,
8.44,-5.62E-11,-8.295E-11,1.7351E-10,0.05,-889679715.302491,,
8.46,-5.043E-11,-1.1065E-10,1.5369E-10,0.05,-991473329.36744,,
8.48,-6.634E-11,-1.1082E-10,1.1801E-10,0.05,-753693096.171239,,
8.5,-6.678E-11,-1.0476E-10,1.5359E-10,0.05,-748727163.821504,,
8.52,-6.393E-11,-9.364E-11,1.838E-10,0.05,-782105427.811669,,
8.54,-5.755E-11,-8.417E-11,1.9388E-10,0.05,-868809730.668983,,
8.56,-5.336E-11,-1.1125E-10,1.6616E-10,0.05,-937031484.257871,,
8.58,-6.85E-11,-1.0444E-10,1.2991E-10,0.05,-729927007.29927,,
8.6,-6.34E-11,-1.1634E-10,1.4251E-10,0.05,-788643533.123028,,
8.62,-6.979E-11,-8.351E-11,1.6232E-10,0.05,-716435019.343745,,
8.64,-5.262E-11,-9.392E-11,2.044E-10,0.05,-950209045.990118,,
8.66,-5.741E-11,-8.384E-11,1.7276E-10,0.05,-870928409.684724,,
8.68,-5.32E-11,-1.1131E-10,1.5289E-10,0.05,-939849624.06015,,
8.7,-6.644E-11,-1.1308E-10,1.1855E-10,0.05,-752558699.578567,,
8.72,-6.639E-11,-1.0408E-10,1.5903E-10,0.05,-753125470.703419,,
8.74,-6.348E-11,-9.373E-11,1.8471E-10,0.05,-787649653.434152,,
8.76,-5.64E-11,-8.455E-11,1.9511E-10,0.05,-886524822.695035,,
8.78,-5.457E-11,-1.1151E-10,1.6567E-10,0.05,-916254352.208173,,
8.8,-6.787E-11,-1.0478E-10,1.3329E-10,0.05,-736702519.522617,,
8.82,-6.387E-11,-1.1752E-10,1.4307E-10,0.05,-782840144.042586,,
8.84,-7.054E-11,-8.475E-11,1.6312E-10,0.05,-708817692.089594,,
8.86,-5.354E-11,-9.446E-11,2.0633E-10,0.05,-933881210.310049,,
8.88,-5.906E-11,-8.483E-11,1.765E-10,0.05,-846596681.341009,,
8.9,-5.392E-11,-1.1292E-10,1.5728E-10,0.05,-927299703.264095,,
8.92,-6.904E-11,-1.1341E-10,1.2086E-10,0.05,-724217844.727694,,
8.94,-6.879E-11,-1.1146E-10,1.5625E-10,0.05,-726849832.824538,,
8.96,-6.801E-11,-9.564E-11,1.8502E-10,0.05,-735186002.058521,,
8.98,-5.942E-11,-8.756E-11,1.9886E-10,0.05,-841467519.353753,,
9,-5.561E-11,-1.1488E-10,1.7286E-10,0.05,-899118863.513757,,
9.02,-6.952E-11,-1.0581E-10,1.3669E-10,0.05,-719217491.36939,,
9.04,-6.536E-11,-1.184E-10,1.4369E-10,0.05,-764993880.04896,,
9.06,-7.137E-11,-8.497E-11,1.6431E-10,0.05,-700574471.066274,,
9.08,-5.461E-11,-9.698E-11,2.0769E-10,0.05,-915583226.51529,,
9.1,-6.025E-11,-8.508E-11,1.8272E-10,0.05,-829875518.672199,,
9.12,-5.454E-11,-1.1504E-10,1.6221E-10,0.05,-916758342.500917,,
9.14,-7.071E-11,-1.1405E-10,1.2322E-10,0.05,-707113562.438128,,
9.16,-6.924E-11,-1.1536E-10,1.5913E-10,0.05,-722125938.76372,,
9.18,-7.081E-11,-9.41E-11,1.8522E-10,0.05,-706114955.514758,,
9.2,-6.048E-11,-8.856E-11,2.0528E-10,0.05,-826719576.719577,,
9.22,-5.75E-11,-1.1281E-10,1.7303E-10,0.05,-869565217.391304,,
9.24,-6.868E-11,-1.0863E-10,1.4336E-10,0.05,-728013977.868375,,
9.26,-6.668E-11,-1.2083E-10,1.4772E-10,0.05,-749850029.994001,,
9.28,-7.289E-11,-8.669E-11,1.6654E-10,0.05,-685965152.970229,,
9.3,-5.547E-11,-9.859E-11,2.0968E-10,0.05,-901388137.732107,,
9.32,-6.106E-11,-8.714E-11,1.8316E-10,0.05,-818866688.503112,,
9.34,-5.424E-11,-1.1678E-10,1.6228E-10,0.05,-921828908.554572,,
9.36,-6.93E-11,-1.1595E-10,1.2655E-10,0.05,-721500721.500721,,
9.38,-6.838E-11,-1.1507E-10,1.6381E-10,0.05,-731207955.542556,,
9.4,-7.169E-11,-9.565E-11,1.8763E-10,0.05,-697447342.725624,,
9.42,-5.989E-11,-8.935E-11,2.042E-10,0.05,-834863917.181499,,
9.44,-5.649E-11,-1.1265E-10,1.7719E-10,0.05,-885112409.275978,,
9.46,-6.888E-11,-1.1008E-10,1.4427E-10,0.05,-725900116.144019,,
9.48,-6.822E-11,-1.1933E-10,1.4655E-10,0.05,-732922896.511287,,
9.5,-7.331E-11,-8.812E-11,1.7123E-10,0.05,-682035193.01596,,
9.52,-5.738E-11,-1.0016E-10,2.097E-10,0.05,-871383757.406762,,
9.54,-5.786E-11,-9.03E-11,1.8346E-10,0.05,-864154856.550294,,
9.56,-5.701E-11,-1.1545E-10,1.6119E-10,0.05,-877039115.944571,,
9.58,-7.003E-11,-1.199E-10,1.2806E-10,0.05,-713979722.975868,,
9.6,-6.977E-11,-1.0782E-10,1.6454E-10,0.05,-716640389.852372,,
9.62,-6.744E-11,-1.0037E-10,1.9623E-10,0.05,-741399762.752076,,
9.64,-5.895E-11,-9.286E-11,2.0114E-10,0.05,-848176420.695505,,
9.66,-5.647E-11,-1.2183E-10,1.7618E-10,0.05,-885425889.853019,,
9.68,-7.179E-11,-1.0966E-10,1.3656E-10,0.05,-696475832.28862,,
9.7,-6.551E-11,-1.2327E-10,1.6075E-10,0.05,-763242253.091131,,
9.72,-7.514E-11,-9.625E-11,1.8227E-10,0.05,-665424540.857067,,
9.74,-5.917E-11,-9.472E-11,2.1754E-10,0.05,-845022815.616022,,
9.76,-5.892E-11,-9.852E-11,1.8184E-10,0.05,-848608282.416836,,
9.78,-6.053E-11,-1.1444E-10,1.5413E-10,0.05,-826036676.028416,,
9.8,-6.873E-11,-1.2147E-10,1.3794E-10,0.05,-727484359.08628,,
9.82,-7.33E-11,-9.686E-11,1.6856E-10,0.05,-682128240.109141,,
9.84,-6.379E-11,-1.0246E-10,2.0039E-10,0.05,-783821915.660762,,
9.86,-6.328E-11,-9.123E-11,1.9721E-10,0.05,-790139064.475348,,
9.88,-5.971E-11,-1.2386E-10,1.772E-10,0.05,-837380673.254061,,
9.9,-7.426E-11,-1.1255E-10,1.395E-10,0.05,-673309991.92028,,
9.92,-6.673E-11,-1.2578E-10,1.5995E-10,0.05,-749288176.232579,,
9.94,-7.486E-11,-9.211E-11,1.8013E-10,0.05,-667913438.418381,,
9.96,-5.817E-11,-9.695E-11,2.213E-10,0.05,-859549596.01169,,
9.98,-5.934E-11,-9.633E-11,1.8429E-10,0.05,-842601954.836535,,
10,-6.219E-11,-1.1651E-10,1.6102E-10,0.05,-803987779.385753,,
