Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
1.5,-9.709E-11,-6.875E-11,1.4686E-10,0.05,-514986095.375425,,
1.52,-9.774E-11,-6.139E-11,1.6842E-10,0.05,-511561285.041948,,
1.54,-8.766E-11,-6.784E-11,2.0238E-10,0.05,-570385580.652521,,
1.56,-9.14E-11,-6.594E-11,1.7057E-10,0.05,-547045951.859956,,
1.58,-8.661E-11,-7.596E-11,1.6076E-10,0.05,-577300542.66251,,
1.6,-9.512E-11,-7.354E-11,1.207E-10,0.05,-525651808.24222,,
1.62,-8.836E-11,-7.546E-11,1.6526E-10,0.05,-565866908.103214,,
1.64,-8.991E-11,-7.352E-11,1.7731E-10,0.05,-556111667.222778,,
1.66,-8.235E-11,-7.27E-11,2.065E-10,0.05,-607164541.590771,,
1.68,-7.954E-11,-7.866E-11,1.6177E-10,0.05,-628614533.568016,,
1.7,-8.235E-11,-7.984E-11,1.3973E-10,0.05,-607164541.590771,,
1.72,-8.172E-11,-8.102E-11,1.496E-10,0.05,-611845325.501713,,
1.74,-8.438E-11,-7.646E-11,1.6539E-10,0.05,-592557478.075373,,
1.76,-7.186E-11,-8.373E-11,1.9927E-10,0.05,-695797383.801837,,
1.78,-7.565E-11,-8.116E-11,1.7015E-10,0.05,-660938532.716457,,
1.8,-7.058E-11,-9.159E-11,1.619E-10,0.05,-708415981.864551,,
1.82,-7.668E-11,-8.951E-11,1.233E-10,0.05,-652060511.215441,,
1.84,-7.182E-11,-9.231E-11,1.6388E-10,0.05,-696184906.711223,,
1.86,-7.27E-11,-9.024E-11,1.7829E-10,0.05,-687757909.215956,,
1.88,-6.522E-11,-8.871E-11,2.0273E-10,0.05,-766636001.226618,,
1.9,-6.201E-11,-9.501E-11,1.6443E-10,0.05,-806321561.038542,,
1.92,-6.387E-11,-9.742E-11,1.419E-10,0.05,-782840144.042586,,
1.94,-6.275E-11,-1.0002E-10,1.4458E-10,0.05,-796812749.003984,,
1.96,-6.439E-11,-9.49E-11,1.661E-10,0.05,-776518092.871564,,
1.98,-5.347E-11,-1.021E-10,1.9829E-10,0.05,-935103796.521414,,
2,-5.639E-11,-9.929E-11,1.6792E-10,0.05,-886682035.821954,,
2.02,-5.184E-11,-1.1179E-10,1.6134E-10,0.05,-964506172.839506,,
2.04,-6.015E-11,-1.079E-10,1.2492E-10,0.05,-831255195.344971,,
2.06,-5.234E-11,-1.1167E-10,1.664E-10,0.05,-955292319.449752,,
2.08,-5.405E-11,-1.0946E-10,1.7825E-10,0.05,-925069380.203515,,
2.1,-4.419E-11,-1.0929E-10,2.0575E-10,0.05,-1131477709.88912,,
2.12,-4.142E-11,-1.152E-10,1.6277E-10,0.05,-1207146306.1323,,
2.14,-4.201E-11,-1.1873E-10,1.4314E-10,0.05,-1190192811.23542,,
2.16,-4.239E-11,-1.2165E-10,1.4056E-10,0.05,-1179523472.5171,,
2.18,-4.273E-11,-1.1841E-10,1.6685E-10,0.05,-1170138076.293,,
2.2,-2.985E-11,-1.2138E-10,2.0573E-10,0.05,-1675041876.0469,,
2.22,-3.021E-11,-1.2534E-10,1.6143E-10,0.05,-1655081098.97385,,
2.24,-2.89E-11,-1.3052E-10,1.4792E-10,0.05,-1730103806.22837,,
2.26,-2.996E-11,-1.3428E-10,1.3074E-10,0.05,-1668891855.80774,,
2.28,-3.25E-11,-1.3275E-10,1.6557E-10,0.05,-1538461538.46154,,
2.3,-2.33E-11,-1.3606E-10,1.9019E-10,0.05,-2145922746.78112,,
2.32,-2.194E-11,-1.3417E-10,1.8259E-10,0.05,-2278942570.64722,,
2.34,-1.542E-11,-1.4713E-10,1.6473E-10,0.05,-3242542153.04799,,
2.36,-2.389E-11,-1.4479E-10,1.2989E-10,0.05,-2092925910.42277,,
2.38,-1.555E-11,-1.4974E-10,1.5829E-10,0.05,-3215434083.60129,,
2.4,-1.66E-11,-1.4572E-10,1.7013E-10,0.05,-3012048192.77108,,
