Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
0.84,-8.656E-11,-4.393E-11,1.3067E-10,0.05,-577634011.090573,,
0.86,-8.891E-11,-3.929E-11,1.4847E-10,0.05,-562366437.970982,,
0.88,-8.41E-11,-3.773E-11,1.7102E-10,0.05,-594530321.046373,,
0.9,-8.281E-11,-4.676E-11,1.25E-10,0.05,-603791812.583021,,
0.92,-9.008E-11,-4.617E-11,8.539E-11,0.05,-555062166.9627,,
0.94,-8.574E-11,-4.798E-11,1.3886E-10,0.05,-583158385.817588,,
0.96,-9.063E-11,-4.368E-11,1.5272E-10,0.05,-551693699.65795,,
0.98,-8.311E-11,-4.363E-11,1.821E-10,0.05,-601612321.020334,,
1,-8.375E-11,-4.625E-11,1.355E-10,0.05,-597014925.373134,,
1.02,-8.327E-11,-4.897E-11,1.1532E-10,0.05,-600456346.823586,,
1.04,-8.536E-11,-5.425E-11,1.087E-10,0.05,-585754451.733833,,
1.06,-8.793E-11,-4.537E-11,1.4056E-10,0.05,-568634140.793813,,
1.08,-7.937E-11,-5.211E-11,1.7443E-10,0.05,-629960942.42157,,
1.1,-8.243E-11,-4.923E-11,1.4843E-10,0.05,-606575275.991751,,
1.12,-7.972E-11,-6.047E-11,1.3835E-10,0.05,-627195183.140993,,
1.14,-8.747E-11,-5.619E-11,9.403E-11,0.05,-571624556.990968,,
1.16,-8.085E-11,-5.93E-11,1.4172E-10,0.05,-618429189.857761,,
1.18,-8.326E-11,-5.321E-11,1.5287E-10,0.05,-600528465.049243,,
1.2,-7.564E-11,-5.611E-11,1.8992E-10,0.05,-661025912.215759,,
1.22,-7.653E-11,-5.747E-11,1.3752E-10,0.05,-653338560.041814,,
1.24,-7.361E-11,-6.317E-11,1.2157E-10,0.05,-679255535.932618,,
1.26,-7.603E-11,-6.684E-11,1.4019E-10,0.05,-657635144.022097,,
1.28,-7.62E-11,-6.067E-11,1.5055E-10,0.05,-656167979.002625,,
1.3,-6.65E-11,-6.271E-11,1.866E-10,0.05,-751879699.24812,,
1.32,-6.689E-11,-6.451E-11,1.3765E-10,0.05,-747495888.772612,,
1.34,-6.605E-11,-7.016E-11,1.2057E-10,0.05,-757002271.006813,,
1.36,-6.725E-11,-7.186E-11,1.1255E-10,0.05,-743494423.791822,,
1.38,-6.84E-11,-6.461E-11,1.4137E-10,0.05,-730994152.046784,,
1.4,-5.791E-11,-7.276E-11,1.7582E-10,0.05,-863408737.696425,,
1.42,-6.151E-11,-7.01E-11,1.4045E-10,0.05,-812875955.129247,,
1.44,-5.806E-11,-8.082E-11,1.3622E-10,0.05,-861178091.629349,,
1.46,-6.419E-11,-7.898E-11,9.675E-11,0.05,-778937529.210157,,
1.48,-5.806E-11,-8.307E-11,1.3958E-10,0.05,-861178091.629349,,
1.5,-6.085E-11,-7.636E-11,1.5018E-10,0.05,-821692686.935086,,
1.52,-5.004E-11,-7.852E-11,1.8573E-10,0.05,-999200639.488409,,
1.54,-4.946E-11,-8.329E-11,1.3733E-10,0.05,-1010917913.46543,,
1.56,-4.877E-11,-8.641E-11,9.375E-11,0.05,-1025220422.39081,,
1.58,-4.827E-11,-9.156E-11,1.3919E-10,0.05,-1035840066.29376,,
1.6,-5.002E-11,-8.673E-11,1.5129E-10,0.05,-999600159.936026,,
1.62,-3.892E-11,-8.714E-11,1.853E-10,0.05,-1284686536.4851,,
1.64,-3.686E-11,-9.141E-11,1.3634E-10,0.05,-1356483993.48888,,
1.66,-3.717E-11,-9.447E-11,1.1809E-10,0.05,-1345170836.69626,,
1.68,-3.74E-11,-1.001E-10,1.0527E-10,0.05,-1336898395.72193,,
1.7,-3.965E-11,-9.345E-11,1.3988E-10,0.05,-1261034047.91929,,
1.72,-3.106E-11,-1.0065E-10,1.6962E-10,0.05,-1609787508.04894,,
1.74,-3.125E-11,-9.981E-11,1.4709E-10,0.05,-1600000000,,
1.76,-2.687E-11,-1.1163E-10,1.3738E-10,0.05,-1860811313.73279,,
1.78,-3.221E-11,-1.0756E-10,9.481E-11,0.05,-1552312946.28997,,
1.8,-2.541E-11,-1.1358E-10,1.3744E-10,0.05,-1967729240.45651,,
1.82,-2.621E-11,-1.0724E-10,1.4858E-10,0.05,-1907668828.69134,,
1.84,-1.452E-11,-1.1205E-10,1.8765E-10,0.05,-3443526170.7989,,
1.86,-1.7E-11,-1.1436E-10,1.3639E-10,0.05,-2941176470.58823,,
1.88,-1.197E-11,-1.2065E-10,1.2344E-10,0.05,-4177109440.26733,,
1.9,-1.354E-11,-1.25E-10,1.0381E-10,0.05,-3692762186.11521,,
1.92,-1.313E-11,-1.2259E-10,1.3931E-10,0.05,-3808073115.00381,,
1.94,-6.63E-12,-1.2663E-10,1.6884E-10,0.05,-7541478129.71342,,
1.96,-3.61E-12,-1.2627E-10,1.5472E-10,0.05,-13850415512.4654,,
1.98,3.02E-12,-1.3312E-10,1.0991E-10,0.05,16556291390.7285,,
2,2.52E-12,-1.401E-10,1.0621E-10,0.05,19841269841.2698,,
2.02,1.83E-12,-1.3248E-10,1.4033E-10,0.05,27322404371.5847,,
2.04,1.08E-11,-1.4069E-10,1.6978E-10,0.05,4629629629.62963,,
2.06,1.088E-11,-1.4E-10,1.4525E-10,0.05,4595588235.29412,,
2.08,1.711E-11,-1.541E-10,1.3899E-10,0.05,2922267679.71946,,
2.1,1.082E-11,-1.5027E-10,9.538E-11,0.05,4621072088.72458,,
2.12,1.935E-11,-1.5823E-10,1.3757E-10,0.05,2583979328.16537,,
2.14,1.912E-11,-1.5332E-10,1.4795E-10,0.05,2615062761.50628,,
2.16,3.029E-11,-1.5806E-10,1.8564E-10,0.05,1650709805.21624,,
2.18,3.199E-11,-1.6113E-10,1.3573E-10,0.05,1562988433.88559,,
2.2,3.655E-11,-1.6827E-10,1.1782E-10,0.05,1367989056.08755,,
2.22,3.504E-11,-1.7518E-10,9.945E-11,0.05,1426940639.26941,,
2.24,3.698E-11,-1.7078E-10,1.3975E-10,0.05,1352082206.59816,,
2.26,4.474E-11,-1.7726E-10,1.6606E-10,0.05,1117568171.65847,,
2.28,4.83E-11,-1.7805E-10,1.5193E-10,0.05,1035196687.3706,,
2.3,5.686E-11,-1.924E-10,1.3366E-10,0.05,879352796.341892,,
2.32,4.969E-11,-1.8951E-10,9.721E-11,0.05,1006238679.81485,,
2.34,5.931E-11,-1.9752E-10,1.3166E-10,0.05,843028157.140449,,
2.36,6.01E-11,-1.9166E-10,1.4233E-10,0.05,831946755.407654,,
2.38,7.229E-11,-1.9839E-10,1.8344E-10,0.05,691658597.316365,,
2.4,7.205E-11,-2.0005E-10,1.3407E-10,0.05,693962526.023595,,
2.42,7.808E-11,-2.1085E-10,1.2058E-10,0.05,640368852.459016,,
2.44,7.626E-11,-2.1738E-10,9.484E-11,0.05,655651717.807501,,
2.46,7.952E-11,-2.1546E-10,1.4126E-10,0.05,628772635.814889,,
2.48,8.855E-11,-2.2185E-10,1.6458E-10,0.05,564652738.565782,,
2.5,9.434E-11,-2.2356E-10,1.5513E-10,0.05,529997880.00848,,
2.52,1.0517E-10,-2.3807E-10,1.3289E-10,0.05,475420747.361415,,
2.54,9.969E-11,-2.3624E-10,9.827E-11,0.05,501554819.94182,,
2.56,1.0895E-10,-2.4472E-10,1.3023E-10,0.05,458926112.895824,,
2.58,1.0872E-10,-2.3906E-10,1.4256E-10,0.05,459896983.075791,,
2.6,1.2488E-10,-2.4987E-10,1.7799E-10,0.05,400384368.994234,,
2.62,1.2485E-10,-2.5235E-10,1.2989E-10,0.05,400480576.69203,,
2.64,1.3274E-10,-2.6247E-10,1.1994E-10,0.05,376676209.130631,,
2.66,1.2972E-10,-2.6869E-10,8.861E-11,0.05,385445575.084798,,
2.68,1.3636E-10,-2.7116E-10,1.3664E-10,0.05,366676444.705192,,
2.7,1.4232E-10,-2.7616E-10,1.5769E-10,0.05,351320966.835301,,
2.72,1.5088E-10,-2.7738E-10,1.5977E-10,0.05,331389183.457052,,
2.74,1.5918E-10,-2.9251E-10,1.3261E-10,0.05,314109812.790552,,
2.76,1.5948E-10,-2.9371E-10,1.0466E-10,0.05,313518936.543767,,
2.78,1.6777E-10,-3.0303E-10,1.2073E-10,0.05,298027060.857126,,
2.8,1.7009E-10,-2.9739E-10,1.3749E-10,0.05,293962020.107002,,
2.82,1.8714E-10,-3.1201E-10,1.7377E-10,0.05,267179651.597734,,
2.84,1.8722E-10,-3.1279E-10,1.3456E-10,0.05,267065484.456789,,
2.86,1.9783E-10,-3.2725E-10,1.2081E-10,0.05,252742253.449932,,
2.88,1.9624E-10,-3.3263E-10,1.1727E-10,0.05,254790052.996331,,
2.9,2.0505E-10,-3.2911E-10,1.3386E-10,0.05,243842965.130456,,
2.92,2.1933E-10,-3.4322E-10,1.7321E-10,0.05,227966990.379793,,
2.94,2.2043E-10,-3.4459E-10,1.2905E-10,0.05,226829378.94116,,
2.96,2.3067E-10,-3.5988E-10,1.2284E-10,0.05,216759873.412234,,
2.98,2.2928E-10,-3.6523E-10,8.203E-11,0.05,218073970.690858,,
3,2.3826E-10,-3.7255E-10,1.3172E-10,0.05,209854780.4919,,
3.02,2.4581E-10,-3.7667E-10,1.4662E-10,0.05,203409137.13844,,
3.04,2.5628E-10,-3.795E-10,1.64E-10,0.05,195099110.348057,,
3.06,2.6518E-10,-3.9487E-10,1.2349E-10,0.05,188551172.788295,,
3.08,2.7006E-10,-4.0057E-10,1.0063E-10,0.05,185144042.064726,,
3.1,2.7702E-10,-4.0948E-10,1.0656E-10,0.05,180492383.221428,,
3.12,2.8146E-10,-4.0755E-10,1.3064E-10,0.05,177645136.076174,,
3.14,3.0021E-10,-4.2246E-10,1.6543E-10,0.05,166550081.60954,,
3.16,3.0334E-10,-4.2713E-10,1.3098E-10,0.05,164831542.163908,,
3.18,3.1628E-10,-4.446E-10,1.1984E-10,0.05,158087770.330087,,
3.2,3.1611E-10,-4.4713E-10,7.912E-11,0.05,158172787.95356,,
3.22,3.2796E-10,-4.5793E-10,1.272E-10,0.05,152457616.782534,,
3.24,3.3446E-10,-4.6017E-10,1.399E-10,0.05,149494707.887341,,
3.26,3.5118E-10,-4.6799E-10,1.7021E-10,0.05,142377128.538072,,
3.28,3.602E-10,-4.8023E-10,1.2564E-10,0.05,138811771.238201,,
3.3,3.6441E-10,-4.8931E-10,7.694E-11,0.05,137208089.788974,,
3.32,3.7154E-10,-5.0108E-10,1.26E-10,0.05,134575012.111751,,
3.34,3.7644E-10,-5.0338E-10,1.3591E-10,0.05,132823291.892466,,
3.36,3.9627E-10,-5.1197E-10,1.6791E-10,0.05,126176596.764832,,
3.38,4.0393E-10,-5.2263E-10,1.2443E-10,0.05,123783823.929889,,
3.4,4.1361E-10,-5.3489E-10,1.0455E-10,0.05,120886825.753729,,
3.42,4.2189E-10,-5.4846E-10,8.92E-11,0.05,118514304.676574,,
3.44,4.284E-10,-5.4993E-10,1.3034E-10,0.05,116713352.00747,,
3.46,4.4441E-10,-5.6342E-10,1.5257E-10,0.05,112508719.425756,,
3.48,4.5525E-10,-5.7054E-10,1.1735E-10,0.05,109829763.866008,,
3.5,4.6911E-10,-5.8452E-10,1.1004E-10,0.05,106584809.532945,,
3.52,4.7244E-10,-5.956E-10,7.862E-11,0.05,105833545.000423,,
3.54,4.7951E-10,-6.039E-10,1.2608E-10,0.05,104273112.135305,,
3.56,4.9136E-10,-6.1145E-10,1.483E-10,0.05,101758384.890915,,
3.58,5.0591E-10,-6.1887E-10,1.5024E-10,0.05,98831808.0290961,,
3.6,5.1858E-10,-6.4298E-10,1.1777E-10,0.05,96417139.1106483,,
3.62,5.1967E-10,-6.4641E-10,8.637E-11,0.05,96214905.6131776,,
3.64,5.3692E-10,-6.6046E-10,1.1699E-10,0.05,93123742.8294718,,
3.66,5.4338E-10,-6.6047E-10,1.2492E-10,0.05,92016636.6078987,,
3.68,5.6628E-10,-6.767E-10,1.6529E-10,0.05,88295542.8409974,,
3.7,5.7325E-10,-6.8476E-10,1.1807E-10,0.05,87221979.9389446,,
3.72,5.8886E-10,-7.0317E-10,1.0789E-10,0.05,84909825.7650375,,
3.74,5.939E-10,-7.1571E-10,7.58E-11,0.05,84189257.4507493,,
3.76,6.0502E-10,-7.2446E-10,1.2223E-10,0.05,82641896.1356649,,
3.78,6.2617E-10,-7.3504E-10,1.598E-10,0.05,79850519.8268841,,
3.8,6.3079E-10,-7.4404E-10,1.2001E-10,0.05,79265682.7153252,,
3.82,6.4902E-10,-7.6359E-10,1.1053E-10,0.05,77039228.3750886,,
3.84,6.5489E-10,-7.7457E-10,9.24E-11,0.05,76348699.7816427,,
3.86,6.6227E-10,-7.755E-10,1.2195E-10,0.05,75497908.7079288,,
3.88,6.8401E-10,-7.9423E-10,1.4857E-10,0.05,73098346.5154018,,
3.9,6.929E-10,-8.0504E-10,1.2609E-10,0.05,72160484.9184587,,
3.92,7.0938E-10,-8.2664E-10,1.1788E-10,0.05,70484084.6936762,,
3.94,7.1254E-10,-8.3306E-10,7.836E-11,0.05,70171499.1439077,,
3.96,7.3221E-10,-8.5138E-10,1.1852E-10,0.05,68286420.562407,,
3.98,7.4153E-10,-8.5627E-10,1.2473E-10,0.05,67428155.3005273,,
4,7.6526E-10,-8.7074E-10,1.5667E-10,0.05,65337270.9928652,,
4.02,7.4953E-10,-8.8451E-10,1.3534E-10,0.05,66708470.6416021,,
4.04,7.9936E-10,-8.9183E-10,1.3877E-10,0.05,62550040.0320256,,
4.06,8.0721E-10,-9.1622E-10,9.681E-11,0.05,61941749.9783204,,
4.08,8.2379E-10,-9.2502E-10,5.268E-11,0.05,60695080.0568106,,
4.1,8.4901E-10,-9.4079E-10,1.0097E-10,0.05,58892121.4119975,,
4.12,8.6116E-10,-9.5234E-10,1.352E-10,0.05,58061219.7501045,,
4.14,8.7205E-10,-9.6943E-10,9.157E-11,0.05,57336161.9173213,,
4.16,8.858E-10,-9.7505E-10,1.018E-10,0.05,56446150.3725446,,
4.18,9.1353E-10,-9.932E-10,9.817E-11,0.05,54732740.0304314,,
4.2,9.2389E-10,-1.0202E-09,9.724E-11,0.05,54118996.8502744,,
4.22,9.2897E-10,-1.0373E-09,5.748E-11,0.05,53823051.3364264,,
4.24,9.4667E-10,-1.0502E-09,1.1021E-10,0.05,52816715.4341006,,
4.26,9.6601E-10,-1.0704E-09,1.3205E-10,0.05,51759298.5579859,,
4.28,9.8667E-10,-1.0832E-09,1.1667E-10,0.05,50675504.474647,,
4.3,1.01042E-09,-1.1108E-09,1.0428E-10,0.05,49484372.8350587,,
4.32,1.02011E-09,-1.126E-09,6.332E-11,0.05,49014321.984884,,
4.34,1.041E-09,-1.1432E-09,1.1157E-10,0.05,48030739.673391,,
4.36,1.06187E-09,-1.1635E-09,1.3647E-10,0.05,47086743.1983199,,
4.38,1.08366E-09,-1.1794E-09,1.1468E-10,0.05,46139933.1893767,,
4.4,1.10648E-09,-1.2113E-09,1.0287E-10,0.05,45188345.0220519,,
4.42,1.11611E-09,-1.2267E-09,6.067E-11,0.05,44798451.765507,,
4.44,1.13906E-09,-1.247E-09,1.1535E-10,0.05,43895843.9414956,,
4.46,1.1827E-09,-1.2615E-09,1.4208E-10,0.05,42276147.7974127,,
4.48,1.1995E-09,-1.2977E-09,1.0954E-10,0.05,41684035.0145894,,
4.5,1.2084E-09,-1.3137E-09,6.708E-11,0.05,41377027.4743462,,
4.52,1.2345E-09,-1.339E-09,1.116E-10,0.05,40502227.6225192,,
4.54,1.2583E-09,-1.361E-09,1.3803E-10,0.05,39736151.9510451,,
4.56,1.2864E-09,-1.3835E-09,1.139E-10,0.05,38868159.2039801,,
4.58,1.3174E-09,-1.4143E-09,1.0121E-10,0.05,37953544.86109,,
4.6,1.3345E-09,-1.4422E-09,7.621E-11,0.05,37467216.1858374,,
4.62,1.3611E-09,-1.4568E-09,1.15E-10,0.05,36734993.7550511,,
4.64,1.3962E-09,-1.4881E-09,1.522E-10,0.05,35811488.3254548,,
4.66,1.4214E-09,-1.5256E-09,1.1247E-10,0.05,35176586.4640495,,
4.68,1.4411E-09,-1.55E-09,7.338E-11,0.05,34695718.5483311,,
4.7,1.4747E-09,-1.5819E-09,1.1423E-10,0.05,33905201.0578423,,
4.72,1.5001E-09,-1.607E-09,1.3613E-10,0.05,33331111.2592494,,
4.74,1.539E-09,-1.6351E-09,1.2414E-10,0.05,32488628.9798571,,
4.76,1.5704E-09,-1.6712E-09,1.0689E-10,0.05,31839021.9052471,,
4.78,1.5914E-09,-1.7018E-09,7.045E-11,0.05,31418876.4609778,,
4.8,1.623E-09,-1.7235E-09,1.1244E-10,0.05,30807147.2581639,,
4.82,1.6693E-09,-1.7611E-09,1.5917E-10,0.05,29952674.7738573,,
4.84,1.6982E-09,-1.7969E-09,1.117E-10,0.05,29442939.583088,,
4.86,1.7346E-09,-1.8324E-09,8.843E-11,0.05,28825089.357777,,
4.88,1.7644E-09,-1.872E-09,1.107E-10,0.05,28338245.2958513,,
4.9,1.7937E-09,-1.9041E-09,1.3153E-10,0.05,27875341.472933,,
4.92,1.8415E-09,-1.9379E-09,1.4169E-10,0.05,27151778.4414879,,
4.94,1.883E-09,-1.9875E-09,1.1753E-10,0.05,26553372.2782793,,
4.96,1.9088E-09,-2.0202E-09,7.376E-11,0.05,26194467.7284158,,
4.98,1.9516E-09,-2.0574E-09,1.1882E-10,0.05,25620004.0992007,,
5,1.9963E-09,-2.099E-09,1.4666E-10,0.05,25046335.721084,,
5.02,2.0398E-09,-2.1355E-09,1.1891E-10,0.05,24512207.0791254,,
5.04,2.0846E-09,-2.184E-09,1.0572E-10,0.05,23985416.8665451,,
5.06,2.1201E-09,-2.2305E-09,9.857E-11,0.05,23583793.2173011,,
5.08,2.157E-09,-2.2645E-09,1.2514E-10,0.05,23180343.0690774,,
5.1,2.2148E-09,-2.3108E-09,1.6205E-10,0.05,22575401.8421528,,
5.12,2.2624E-09,-2.3657E-09,1.1837E-10,0.05,22100424.3281471,,
5.14,2.2998E-09,-2.4071E-09,8.417E-11,0.05,21741020.9583442,,
5.16,2.3506E-09,-2.4623E-09,1.1828E-10,0.05,21271164.8089849,,
5.18,2.3955E-09,-2.5057E-09,1.4001E-10,0.05,20872469.2131079,,
5.2,2.4538E-09,-2.5524E-09,1.3614E-10,0.05,20376558.8067487,,
5.22,2.5072E-09,-2.6114E-09,1.1447E-10,0.05,19942565.4116145,,
5.24,2.5488E-09,-2.662E-09,7.544E-11,0.05,19617074.7018205,,
5.26,2.6023E-09,-2.7065E-09,1.2257E-10,0.05,19213772.4320793,,
5.28,2.6672E-09,-2.7649E-09,1.6206E-10,0.05,18746250.74985,,
5.3,2.7154E-09,-2.8192E-09,1.2113E-10,0.05,18413493.4079694,,
5.32,2.774E-09,-2.8794E-09,9.929E-11,0.05,18024513.3381399,,
5.34,2.8253E-09,-2.938E-09,1.0996E-10,0.05,17697235.6917849,,
5.36,2.8829E-09,-2.9912E-09,1.318E-10,0.05,17343647.0220958,,
5.38,2.9529E-09,-3.0481E-09,1.6488E-10,0.05,16932507.0269904,,
5.4,3.013E-09,-3.1204E-09,1.2115E-10,0.05,16594756.057086,,
5.42,3.0657E-09,-3.1774E-09,8.34E-11,0.05,16309488.8606191,,
5.44,3.1322E-09,-3.2445E-09,1.2147E-10,0.05,15963220.7394164,,
5.46,3.1951E-09,-3.3051E-09,1.4651E-10,0.05,15648962.473788,,
5.48,3.2666E-09,-3.3686E-09,1.3646E-10,0.05,15306434.8252005,,
5.5,3.3382E-09,-3.4432E-09,1.1612E-10,0.05,14978131.927386,,
5.52,3.3928E-09,-3.5114E-09,8.445E-11,0.05,14737090.3088894,,
5.54,3.4615E-09,-3.5703E-09,1.2417E-10,0.05,14444604.9400549,,
5.56,3.5477E-09,-3.6425E-09,1.5699E-10,0.05,14093638.1317473,,
5.58,3.6204E-09,-3.7291E-09,1.2458E-10,0.05,13810628.6598166,,
5.6,3.6803E-09,-3.7989E-09,8.07E-11,0.05,13585848.9797027,,
5.62,3.7582E-09,-3.8726E-09,1.2427E-10,0.05,13304241.3921558,,
5.64,3.8394E-09,-3.9482E-09,1.5486E-10,0.05,13022868.1564828,,
5.66,3.9201E-09,-4.0236E-09,1.2984E-10,0.05,12754776.6638606,,
5.68,4.003E-09,-4.108E-09,1.1357E-10,0.05,12490632.0259805,,
5.7,4.0739E-09,-4.1902E-09,1.0461E-10,0.05,12273251.6752989,,
5.72,4.1524E-09,-4.2628E-09,1.31E-10,0.05,12041229.1686735,,
5.74,4.2559E-09,-4.3514E-09,1.7646E-10,0.05,11748396.3438991,,
5.76,4.3375E-09,-4.4479E-09,1.257E-10,0.05,11527377.5216138,,
5.78,4.4152E-09,-4.5283E-09,9.447E-11,0.05,11324515.3107447,,
5.8,4.5063E-09,-4.6257E-09,1.2649E-10,0.05,11095577.3028871,,
5.82,4.5928E-09,-4.7097E-09,1.5111E-10,0.05,10886605.121059,,
5.84,4.6942E-09,-4.7976E-09,1.4823E-10,0.05,10651442.2052746,,
5.86,4.7889E-09,-4.902E-09,1.2588E-10,0.05,10440811.0422018,,
5.88,4.8688E-09,-4.9956E-09,8.648E-11,0.05,10269470.9168584,,
5.9,4.9697E-09,-5.0817E-09,1.305E-10,0.05,10060969.4750186,,
5.92,5.0844E-09,-5.1919E-09,1.6421E-10,0.05,9834002.04547242,,
5.94,5.1778E-09,-5.285E-09,1.3057E-10,0.05,9656610.91583298,,
5.96,5.2832E-09,-5.3915E-09,1.0705E-10,0.05,9463961.23561478,,
5.98,5.3798E-09,-5.4975E-09,1.1197E-10,0.05,9294025.80021562,,
6,5.4774E-09,-5.5953E-09,1.3407E-10,0.05,9128418.59276299,,
6.02,5.5985E-09,-5.6975E-09,1.6794E-10,0.05,8930963.65097794,,
6.04,5.7052E-09,-5.8169E-09,1.3178E-10,0.05,8763934.6561032,,
6.06,5.8019E-09,-5.9226E-09,8.915E-11,0.05,8617866.56095417,,
6.08,5.9174E-09,-6.0387E-09,1.2952E-10,0.05,8449656.94392808,,
6.1,6.0285E-09,-6.1454E-09,1.5516E-10,0.05,8293937.13195654,,
6.12,6.1588E-09,-6.2651E-09,1.4321E-10,0.05,8118464.63596805,,
6.14,6.2773E-09,-6.3869E-09,1.2608E-10,0.05,7965207.97158014,,
6.16,6.3815E-09,-6.5083E-09,9.288E-11,0.05,7835148.47606362,,
6.18,6.5106E-09,-6.6231E-09,1.2997E-10,0.05,7679783.73728996,,
6.2,6.6454E-09,-6.7466E-09,1.7395E-10,0.05,7524001.56499233,,
6.22,6.7642E-09,-6.8784E-09,1.3257E-10,0.05,7391857.13018539,,
6.24,6.8916E-09,-7.0123E-09,1.0499E-10,0.05,7255209.24023449,,
6.26,7.0231E-09,-7.1439E-09,1.2673E-10,0.05,7119363.24415144,,
6.28,7.1505E-09,-7.2666E-09,1.6148E-10,0.05,6992518.00573387,,
6.3,7.2827E-09,-7.3951E-09,1.4082E-10,0.05,6865585.56579291,,
6.32,7.429E-09,-7.5395E-09,1.2361E-10,0.05,6730380.93956118,,
6.34,7.5412E-09,-7.6637E-09,1.036E-10,0.05,6630244.52341802,,
6.36,7.6765E-09,-7.796E-09,1.3411E-10,0.05,6513385.00618772,,
6.38,7.8415E-09,-7.9466E-09,1.8027E-10,0.05,6376331.05910859,,
6.4,7.9813E-09,-8.0888E-09,1.3626E-10,0.05,6264643.60442534,,
6.42,8.1125E-09,-8.2298E-09,1.0575E-10,0.05,6163328.1972265,,
6.44,8.2638E-09,-8.3811E-09,1.2903E-10,0.05,6050485.24891696,,
6.46,8.3996E-09,-8.5223E-09,1.5267E-10,0.05,5952664.41259108,,
6.48,8.5589E-09,-8.6678E-09,1.6322E-10,0.05,5841872.20320368,,
6.5,8.7263E-09,-8.8394E-09,1.3309E-10,0.05,5729805.30121587,,
6.52,8.8567E-09,-8.9933E-09,8.963E-11,0.05,5645443.56250071,,
6.54,9.0271E-09,-9.1479E-09,1.6094E-10,0.05,5538877.38033255,,
6.56,9.1726E-09,-9.2847E-09,1.3789E-10,0.05,5451017.15980202,,
6.58,9.3784E-09,-9.4814E-09,1.1566E-10,0.05,5331399.81233473,,
6.6,9.5364E-09,-9.6565E-09,1.3197E-10,0.05,5243068.66322721,,
