Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
2.9,-3.1256E-10,-7.668E-11,4.107E-10,0.05,-159969285.897108,,
2.92,-3.4388E-10,-5.689E-11,4.1338E-10,0.05,-145399557.985344,,
2.94,-3.0984E-10,-5.33E-11,4.0969E-10,0.05,-161373612.186935,,
2.96,-3.0272E-10,-3.752E-11,4.1024E-10,0.05,-165169133.192389,,
2.98,-2.7213E-10,-6.058E-11,4.0512E-10,0.05,-183735714.548194,,
3,-3.1684E-10,-6.863E-11,4.103E-10,0.05,-157808357.530615,,
3.02,-3.3254E-10,-7.214E-11,4.0734E-10,0.05,-150357851.687015,,
3.04,-3.4584E-10,-5.88E-11,4.189E-10,0.05,-144575526.254916,,
3.06,-3.1176E-10,-4.405E-11,4.123E-10,0.05,-160379779.317424,,
3.08,-2.894E-10,-5.562E-11,4.1322E-10,0.05,-172771250.863856,,
3.1,-3.0667E-10,-6.022E-11,4.0839E-10,0.05,-163041706.068412,,
3.12,-3.2125E-10,-7.99E-11,4.0914E-10,0.05,-155642023.346304,,
3.14,-3.5182E-10,-5.683E-11,4.0847E-10,0.05,-142118128.588483,,
3.16,-3.1614E-10,-5.327E-11,4.1462E-10,0.05,-158157778.199532,,
3.18,-3.1093E-10,-3.965E-11,4.1544E-10,0.05,-160807898.883993,,
3.2,-2.8372E-10,-6.087E-11,4.115E-10,0.05,-176230086.000282,,
3.22,-3.1909E-10,-7.629E-11,4.1619E-10,0.05,-156695603.121376,,
3.24,-3.4996E-10,-5.684E-11,4.1113E-10,0.05,-142873471.253858,,
3.26,-3.1632E-10,-5.548E-11,4.1602E-10,0.05,-158067779.463834,,
3.28,-3.1488E-10,-3.864E-11,4.2984E-10,0.05,-158790650.406504,,
3.3,-2.8021E-10,-6.027E-11,3.8642E-10,0.05,-178437600.37115,,
3.32,-3.1946E-10,-6.776E-11,4.1277E-10,0.05,-156514117.573405,,
3.34,-3.3054E-10,-7.228E-11,4.1019E-10,0.05,-151267622.678042,,
3.36,-3.5034E-10,-5.62E-11,4.145E-10,0.05,-142718502.026603,,
3.38,-3.1979E-10,-4.831E-11,4.1569E-10,0.05,-156352606.397949,,
3.4,-2.9804E-10,-5.788E-11,4.1503E-10,0.05,-167762716.413904,,
3.42,-3.2195E-10,-5.975E-11,4.1541E-10,0.05,-155303618.574313,,
3.44,-3.1976E-10,-7.723E-11,4.113E-10,0.05,-156367275.456592,,
3.46,-3.5386E-10,-5.613E-11,4.1926E-10,0.05,-141298818.741875,,
3.48,-3.2882E-10,-5.855E-11,4.3219E-10,0.05,-152058877.197251,,
3.5,-3.1775E-10,-3.983E-11,4.213E-10,0.05,-157356412.2738,,
3.52,-2.8912E-10,-6.147E-11,4.2293E-10,0.05,-172938572.219148,,
3.54,-3.2712E-10,-6.968E-11,4.1688E-10,0.05,-152849107.361213,,
3.56,-3.397E-10,-6.889E-11,4.1807E-10,0.05,-147188695.908154,,
3.58,-3.4845E-10,-5.676E-11,4.2246E-10,0.05,-143492610.130578,,
3.6,-3.2702E-10,-4.778E-11,4.3339E-10,0.05,-152895847.348786,,
3.62,-2.9967E-10,-6.097E-11,4.2889E-10,0.05,-166850201.888744,,
3.64,-3.2763E-10,-5.545E-11,4.0259E-10,0.05,-152611177.242621,,
3.66,-3.2725E-10,-8.021E-11,4.2695E-10,0.05,-152788388.082506,,
3.68,-3.658E-10,-5.638E-11,4.2575E-10,0.05,-136686714.051394,,
3.7,-3.2344E-10,-5.49E-11,4.2385E-10,0.05,-154588177.096216,,
3.72,-3.2152E-10,-4.028E-11,4.2747E-10,0.05,-155511321.224185,,
3.74,-2.9181E-10,-6.441E-11,4.2836E-10,0.05,-171344367.910627,,
3.76,-3.3436E-10,-7.839E-11,4.2537E-10,0.05,-149539418.590741,,
3.78,-3.6132E-10,-5.692E-11,4.2627E-10,0.05,-138381490.091885,,
3.8,-3.2784E-10,-4.573E-11,4.2494E-10,0.05,-152513421.181064,,
3.82,-2.9022E-10,-6.221E-11,4.2427E-10,0.05,-172283095.582661,,
3.84,-3.3585E-10,-6.713E-11,4.2562E-10,0.05,-148875986.303409,,
3.86,-3.4136E-10,-7.967E-11,4.2354E-10,0.05,-146472931.802203,,
3.88,-3.6643E-10,-5.694E-11,4.2497E-10,0.05,-136451709.739923,,
3.9,-3.3536E-10,-4.969E-11,4.285E-10,0.05,-149093511.450382,,
3.92,-3.0668E-10,-5.537E-11,4.2634E-10,0.05,-163036389.722186,,
3.94,-3.1612E-10,-6.328E-11,4.2808E-10,0.05,-158167784.385676,,
3.96,-3.335E-10,-7.638E-11,4.3138E-10,0.05,-149925037.481259,,
3.98,-3.6635E-10,-5.669E-11,4.2864E-10,0.05,-136481506.755835,,
4,-3.4215E-10,-5.951E-11,4.4911E-10,0.05,-146134736.226801,,
4.02,-3.3818E-10,-4.196E-11,4.4506E-10,0.05,-147850257.259448,,
4.04,-3.0327E-10,-6.575E-11,4.4125E-10,0.05,-164869588.155769,,
4.06,-3.5107E-10,-7.046E-11,4.423E-10,0.05,-142421739.25428,,
4.08,-3.4412E-10,-7.769E-11,4.4187E-10,0.05,-145298151.807509,,
4.1,-3.8081E-10,-6.182E-11,4.448E-10,0.05,-131299073.028544,,
4.12,-3.3982E-10,-4.871E-11,4.4065E-10,0.05,-147136719.439703,,
4.14,-3.2083E-10,-5.595E-11,4.3708E-10,0.05,-155845775.021039,,
4.16,-3.2106E-10,-6.284E-11,4.3787E-10,0.05,-155734130.692082,,
4.18,-3.3546E-10,-7.936E-11,4.3532E-10,0.05,-149049066.952841,,
4.2,-3.6936E-10,-5.785E-11,4.383E-10,0.05,-135369287.416071,,
4.22,-3.4093E-10,-5.848E-11,4.4184E-10,0.05,-146657671.662805,,
4.24,-3.3707E-10,-4.218E-11,4.4502E-10,0.05,-148337140.653277,,
4.26,-3.1134E-10,-6.554E-11,4.5483E-10,0.05,-160596132.845121,,
4.28,-3.4538E-10,-6.978E-11,4.3766E-10,0.05,-144768081.533384,,
4.3,-3.5757E-10,-7.899E-11,4.4376E-10,0.05,-139832760.019017,,
4.32,-3.8345E-10,-6.153E-11,4.4468E-10,0.05,-130395097.144347,,
4.34,-3.5144E-10,-4.772E-11,4.4541E-10,0.05,-142271796.039153,,
4.36,-3.2269E-10,-6.02E-11,4.4501E-10,0.05,-154947472.806719,,
4.38,-3.3329E-10,-6.418E-11,4.4499E-10,0.05,-150019502.53533,,
4.4,-3.5533E-10,-7.954E-11,4.5968E-10,0.05,-140714265.612248,,
4.42,-3.835E-10,-6.092E-11,4.5616E-10,0.05,-130378096.479791,,
4.44,-3.4975E-10,-5.804E-11,4.4783E-10,0.05,-142959256.611866,,
4.46,-3.5102E-10,-4.117E-11,4.5831E-10,0.05,-142442026.095379,,
4.48,-3.0359E-10,-6.564E-11,4.4292E-10,0.05,-164695806.844758,,
4.5,-3.5261E-10,-7.463E-11,4.4907E-10,0.05,-141799722.072545,,
4.52,-3.6752E-10,-7.396E-11,4.4493E-10,0.05,-136047017.849369,,
4.54,-3.6855E-10,-5.827E-11,4.4634E-10,0.05,-135666802.333469,,
4.56,-3.4332E-10,-4.938E-11,4.4282E-10,0.05,-145636723.756262,,
4.58,-3.2936E-10,-6.265E-11,4.5878E-10,0.05,-151809570.075298,,
4.6,-3.4504E-10,-6.472E-11,4.5281E-10,0.05,-144910734.987248,,
4.62,-3.4827E-10,-8.203E-11,4.5152E-10,0.05,-143566772.906079,,
4.64,-3.8254E-10,-5.724E-11,4.4144E-10,0.05,-130705285.721755,,
4.66,-3.4819E-10,-6.058E-11,4.6581E-10,0.05,-143599758.752405,,
4.68,-3.4494E-10,-4.508E-11,4.4902E-10,0.05,-144952745.404998,,
4.7,-3.1672E-10,-6.565E-11,4.4764E-10,0.05,-157868148.522354,,
4.72,-3.5522E-10,-6.84E-11,4.4596E-10,0.05,-140757840.2117,,
4.74,-3.7177E-10,-6.853E-11,4.3652E-10,0.05,-134491755.655378,,
4.76,-3.8361E-10,-6.237E-11,4.5678E-10,0.05,-130340710.617554,,
4.78,-3.5275E-10,-4.574E-11,4.5405E-10,0.05,-141743444.365698,,
4.8,-3.1641E-10,-6.511E-11,4.6372E-10,0.05,-158022818.494991,,
4.82,-3.5839E-10,-7.555E-11,4.5865E-10,0.05,-139512821.228271,,
4.84,-3.7669E-10,-7.083E-11,4.5832E-10,0.05,-132735140.301043,,
4.86,-3.85E-10,-5.916E-11,4.5715E-10,0.05,-129870129.87013,,
4.88,-3.5622E-10,-5.207E-11,4.5499E-10,0.05,-140362697.20959,,
4.9,-3.2643E-10,-7.123E-11,4.5677E-10,0.05,-153172196.182949,,
4.92,-3.4828E-10,-6.591E-11,4.6795E-10,0.05,-143562650.740783,,
4.94,-3.5318E-10,-8.228E-11,4.4598E-10,0.05,-141570870.377711,,
4.96,-3.9655E-10,-5.694E-11,4.4524E-10,0.05,-126087504.728281,,
4.98,-3.6369E-10,-5.888E-11,4.6203E-10,0.05,-137479721.741043,,
5,-3.5112E-10,-4.442E-11,4.7501E-10,0.05,-142401458.190932,,
5.02,-3.1754E-10,-7.059E-11,4.7907E-10,0.05,-157460477.420168,,
5.04,-3.6415E-10,-7.901E-11,4.5616E-10,0.05,-137306055.197034,,
5.06,-3.7195E-10,-7.263E-11,4.6262E-10,0.05,-134426670.251378,,
5.08,-3.8909E-10,-5.91E-11,4.6629E-10,0.05,-128504973.142461,,
5.1,-3.6246E-10,-5.158E-11,4.6894E-10,0.05,-137946256.138608,,
5.12,-3.2915E-10,-6.341E-11,4.5562E-10,0.05,-151906425.641805,,
5.14,-3.541E-10,-6.579E-11,4.6542E-10,0.05,-141203049.98588,,
5.16,-3.6373E-10,-8.082E-11,4.5356E-10,0.05,-137464602.864762,,
5.18,-3.962E-10,-6.694E-11,4.6435E-10,0.05,-126198889.449773,,
5.2,-3.6263E-10,-5.725E-11,4.7642E-10,0.05,-137881587.292833,,
5.22,-3.6333E-10,-5.016E-11,4.6297E-10,0.05,-137615941.430655,,
5.24,-3.1912E-10,-6.924E-11,4.5957E-10,0.05,-156680872.399098,,
5.26,-3.6786E-10,-8.162E-11,4.6797E-10,0.05,-135921274.397869,,
5.28,-3.8431E-10,-7.371E-11,4.7621E-10,0.05,-130103302.021805,,
5.3,-3.9948E-10,-6.381E-11,4.7759E-10,0.05,-125162711.524982,,
5.32,-3.6397E-10,-5.386E-11,4.7267E-10,0.05,-137373959.392258,,
5.34,-3.4062E-10,-7.068E-11,4.7059E-10,0.05,-146791145.5581,,
5.36,-3.6112E-10,-6.728E-11,4.7056E-10,0.05,-138458130.261409,,
5.38,-3.6107E-10,-8.272E-11,4.5477E-10,0.05,-138477303.569945,,
5.4,-3.9321E-10,-6.732E-11,4.8819E-10,0.05,-127158515.805804,,
5.42,-3.7608E-10,-5.324E-11,4.5795E-10,0.05,-132950436.07743,,
5.44,-3.2683E-10,-5.674E-11,4.2249E-10,0.05,-152984732.123734,,
5.46,-3.4859E-10,-6.582E-11,4.7301E-10,0.05,-143434980.923148,,
5.48,-3.57E-10,-8.206E-11,4.5424E-10,0.05,-140056022.408964,,
5.5,-3.9976E-10,-6.455E-11,4.7509E-10,0.05,-125075045.027016,,
5.52,-3.5807E-10,-5.587E-11,4.5519E-10,0.05,-139637501.047281,,
5.54,-3.613E-10,-4.704E-11,4.8411E-10,0.05,-138389150.290617,,
5.56,-3.2728E-10,-7.28E-11,4.7167E-10,0.05,-152774382.791494,,
5.58,-3.6722E-10,-7.186E-11,4.8427E-10,0.05,-136158161.32019,,
5.6,-3.8451E-10,-8.258E-11,4.9579E-10,0.05,-130035629.762555,,
5.62,-3.9292E-10,-6.892E-11,4.5965E-10,0.05,-127252366.894024,,
5.64,-3.6749E-10,-5.458E-11,4.7005E-10,0.05,-136058124.030586,,
5.66,-3.3249E-10,-7.107E-11,4.8796E-10,0.05,-150380462.570303,,
5.68,-3.6997E-10,-7.205E-11,4.5661E-10,0.05,-135146092.926454,,
5.7,-3.5807E-10,-8.082E-11,4.5771E-10,0.05,-139637501.047281,,
5.72,-4.2131E-10,-6.148E-11,4.9328E-10,0.05,-118677458.403551,,
5.74,-3.7593E-10,-6.389E-11,4.6296E-10,0.05,-133003484.691299,,
5.76,-3.5385E-10,-5.53E-11,4.6846E-10,0.05,-141302811.925957,,
5.78,-3.3457E-10,-7.167E-11,4.9848E-10,0.05,-149445556.983591,,
5.8,-3.8202E-10,-7.931E-11,4.2338E-10,0.05,-130883199.832469,,
5.82,-4.1399E-10,-6.383E-11,4.8246E-10,0.05,-120775864.151308,,
5.84,-3.9959E-10,-6.353E-11,4.7801E-10,0.05,-125128256.462874,,
5.86,-3.7627E-10,-5.181E-11,4.9274E-10,0.05,-132883301.884285,,
5.88,-3.5663E-10,-7.22E-11,4.8613E-10,0.05,-140201329.1086,,
5.9,-3.8437E-10,-8.155E-11,4.7926E-10,0.05,-130082992.949502,,
5.92,-4.0913E-10,-6.588E-11,5.1141E-10,0.05,-122210544.325764,,
5.94,-4.0626E-10,-6.534E-11,4.8169E-10,0.05,-123073893.565697,,
5.96,-3.7523E-10,-4.954E-11,4.9204E-10,0.05,-133251605.681848,,
5.98,-3.4928E-10,-7.298E-11,4.8798E-10,0.05,-143151626.202474,,
6,-3.824E-10,-7.869E-11,4.909E-10,0.05,-130753138.075314,,
6.02,-3.8439E-10,-8.673E-11,5.0737E-10,0.05,-130076224.667655,,
6.04,-4.3043E-10,-6.263E-11,4.87E-10,0.05,-116162906.860581,,
6.06,-3.8939E-10,-5.855E-11,5.0442E-10,0.05,-128405968.309407,,
6.08,-3.6323E-10,-5.963E-11,4.8397E-10,0.05,-137653828.152961,,
6.1,-3.4627E-10,-7.038E-11,5.1409E-10,0.05,-144395991.567274,,
6.12,-3.7745E-10,-8.592E-11,4.8253E-10,0.05,-132467876.539939,,
6.14,-4.1895E-10,-7.173E-11,4.8713E-10,0.05,-119345984.007638,,
6.16,-4.2297E-10,-6.68E-11,4.9379E-10,0.05,-118211693.500721,,
6.18,-3.7685E-10,-5.017E-11,4.8621E-10,0.05,-132678784.662332,,
6.2,-3.609E-10,-7.377E-11,5.0331E-10,0.05,-138542532.557495,,
6.22,-3.8826E-10,-7.141E-11,4.9074E-10,0.05,-128779683.717097,,
6.24,-3.8078E-10,-8.923E-11,4.9392E-10,0.05,-131309417.511424,,
6.26,-4.2832E-10,-6.649E-11,4.9425E-10,0.05,-116735151.288756,,
6.28,-4.0121E-10,-5.544E-11,4.6651E-10,0.05,-124623015.37848,,
6.3,-3.7307E-10,-5.914E-11,4.8748E-10,0.05,-134023105.583403,,
6.32,-3.3001E-10,-6.46E-11,5.2107E-10,0.05,-151510560.286052,,
6.34,-3.7799E-10,-7.553E-11,4.7481E-10,0.05,-132278631.709834,,
6.36,-4.1925E-10,-6.687E-11,4.9823E-10,0.05,-119260584.376863,,
6.38,-4.2283E-10,-6.655E-11,4.7217E-10,0.05,-118250833.668377,,
6.4,-3.7368E-10,-5.766E-11,5.0516E-10,0.05,-133804324.55577,,
6.42,-3.5808E-10,-7.335E-11,5.0247E-10,0.05,-139633601.429848,,
6.44,-4.0928E-10,-6.862E-11,4.7912E-10,0.05,-122165754.4957,,
6.46,-3.8187E-10,-8.17E-11,4.9661E-10,0.05,-130934611.255139,,
6.48,-4.6838E-10,-6.767E-11,4.7399E-10,0.05,-106750928.73308,,
6.5,-4.0249E-10,-5.483E-11,5.0094E-10,0.05,-124226688.861835,,
