Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
2.64,2.552E-11,-1.7657E-10,2.0062E-10,0.05,1959247648.90282,,
2.66,2.985E-11,-1.8865E-10,1.6056E-10,0.05,1675041876.0469,,
2.68,3.02E-11,-1.9739E-10,1.3398E-10,0.05,1655629139.07285,,
2.7,2.496E-11,-2.0666E-10,1.2607E-10,0.05,2003205128.20513,,
2.72,2.272E-11,-1.8925E-10,1.5384E-10,0.05,2200704225.35211,,
2.74,4.122E-11,-2.005E-10,1.9566E-10,0.05,1213003396.40951,,
2.76,4.304E-11,-1.9478E-10,1.7678E-10,0.05,1161710037.17472,,
2.78,5.257E-11,-2.2242E-10,1.5905E-10,0.05,951112801.978315,,
2.8,3.618E-11,-2.173E-10,1.1206E-10,0.05,1381978993.91929,,
2.82,4.846E-11,-2.2892E-10,1.4803E-10,0.05,1031778786.62815,,
2.84,4.191E-11,-2.1341E-10,1.6771E-10,0.05,1193032689.09568,,
2.86,6.745E-11,-2.176E-10,2.0918E-10,0.05,741289844.329133,,
2.88,6.873E-11,-2.2354E-10,1.6424E-10,0.05,727484359.08628,,
2.9,7.436E-11,-2.3925E-10,1.3595E-10,0.05,672404518.558365,,
2.92,6.604E-11,-2.4836E-10,1.1675E-10,0.05,757116898.849182,,
2.94,6.464E-11,-2.3619E-10,1.5307E-10,0.05,773514851.485148,,
2.96,7.909E-11,-2.4242E-10,1.884E-10,0.05,632191174.611202,,
2.98,8.602E-11,-2.4034E-10,1.8431E-10,0.05,581260172.053011,,
3,9.858E-11,-2.6694E-10,1.6074E-10,0.05,507202272.26618,,
3.02,8.271E-11,-2.6259E-10,1.1334E-10,0.05,604521823.237819,,
3.04,9.417E-11,-2.7669E-10,1.4307E-10,0.05,530954656.472337,,
3.06,8.753E-11,-2.5764E-10,1.654E-10,0.05,571232720.210214,,
3.08,1.17E-10,-2.6785E-10,2.0898E-10,0.05,427350427.350427,,
3.1,1.1549E-10,-2.6855E-10,1.6602E-10,0.05,432937916.702745,,
3.12,1.2772E-10,-2.9034E-10,1.4318E-10,0.05,391481365.487003,,
3.14,1.1505E-10,-2.9822E-10,1.1067E-10,0.05,434593654.932638,,
3.16,1.1775E-10,-2.965E-10,1.5169E-10,0.05,424628450.106157,,
3.18,1.2616E-10,-2.9586E-10,1.8401E-10,0.05,396322130.627774,,
3.2,1.4273E-10,-2.9433E-10,1.884E-10,0.05,350311777.481959,,
3.22,1.5313E-10,-3.2252E-10,1.5905E-10,0.05,326519950.368968,,
3.24,1.4191E-10,-3.1895E-10,1.1897E-10,0.05,352335987.597773,,
3.26,1.4837E-10,-3.338E-10,1.3738E-10,0.05,336995349.464177,,
3.28,1.4888E-10,-3.1515E-10,1.5922E-10,0.05,335840945.728103,,
3.3,1.7475E-10,-3.2962E-10,2.0599E-10,0.05,286123032.904149,,
3.32,1.7503E-10,-3.2756E-10,1.684E-10,0.05,285665314.517511,,
3.34,1.8859E-10,-3.543E-10,1.4466E-10,0.05,265125404.316242,,
3.36,1.7619E-10,-3.6102E-10,1.0856E-10,0.05,283784550.769056,,
3.38,1.812E-10,-3.6025E-10,1.5365E-10,0.05,275938189.845475,,
3.4,1.884E-10,-3.6078E-10,1.814E-10,0.05,265392781.316348,,
3.42,2.0741E-10,-3.614E-10,1.922E-10,0.05,241068415.216238,,
3.44,2.1983E-10,-3.8846E-10,1.5957E-10,0.05,227448482.918619,,
3.46,2.1161E-10,-3.8801E-10,1.1988E-10,0.05,236283729.502386,,
3.48,2.2024E-10,-4.0341E-10,1.3486E-10,0.05,227025063.567018,,
3.5,2.1798E-10,-3.8621E-10,1.5608E-10,0.05,229378842.095605,,
3.52,2.4893E-10,-4.0195E-10,2.0167E-10,0.05,200859679.427952,,
3.54,2.4674E-10,-4.0205E-10,1.6699E-10,0.05,202642457.647726,,
3.56,2.6427E-10,-4.298E-10,1.4624E-10,0.05,189200438.945018,,
3.58,2.5005E-10,-4.3595E-10,1.0362E-10,0.05,199960007.9984,,
3.6,2.6072E-10,-4.3916E-10,1.5231E-10,0.05,191776618.594661,,
3.62,2.6369E-10,-4.3828E-10,1.7779E-10,0.05,189616595.244416,,
3.64,2.8819E-10,-4.4064E-10,1.9117E-10,0.05,173496651.514626,,
3.66,3.016E-10,-4.6754E-10,1.5979E-10,0.05,165782493.3687,,
3.68,2.9726E-10,-4.7096E-10,1.2316E-10,0.05,168202920.002691,,
3.7,3.0281E-10,-4.8615E-10,1.2926E-10,0.05,165120042.270731,,
3.72,3.0536E-10,-4.7143E-10,1.5239E-10,0.05,163741157.977469,,
3.74,3.3414E-10,-4.8892E-10,1.995E-10,0.05,149637876.339259,,
3.76,3.3605E-10,-4.9073E-10,1.6553E-10,0.05,148787382.829936,,
3.78,3.5484E-10,-5.1814E-10,1.448E-10,0.05,140908578.51426,,
3.8,3.4499E-10,-5.2747E-10,1.0265E-10,0.05,144931737.151801,,
3.82,3.5298E-10,-5.3562E-10,1.4471E-10,0.05,141651085.047311,,
3.84,3.6188E-10,-5.3248E-10,1.748E-10,0.05,138167348.292252,,
3.86,3.8333E-10,-5.3647E-10,1.9405E-10,0.05,130435916.834059,,
3.88,3.9929E-10,-5.6336E-10,1.5713E-10,0.05,125222269.528413,,
3.9,3.9963E-10,-5.6974E-10,1.2359E-10,0.05,125115732.052148,,
3.92,4.0482E-10,-5.8584E-10,1.2506E-10,0.05,123511684.205326,,
3.94,4.0884E-10,-5.7347E-10,1.5146E-10,0.05,122297231.190686,,
3.96,4.3588E-10,-5.9435E-10,1.9372E-10,0.05,114710470.771772,,
3.98,4.419E-10,-5.9352E-10,1.6905E-10,0.05,113147770.988912,,
4,4.6179E-10,-6.2808E-10,1.4636E-10,0.05,108274323.826848,,
4.02,4.5096E-10,-6.3364E-10,1.0039E-10,0.05,110874578.676601,,
4.04,4.6369E-10,-6.4898E-10,1.4356E-10,0.05,107830662.727253,,
4.06,4.6937E-10,-6.4179E-10,1.6823E-10,0.05,106525768.58342,,
4.08,5.014E-10,-6.4976E-10,2.0288E-10,0.05,99720781.8109294,,
4.1,5.146E-10,-6.7023E-10,1.5882E-10,0.05,97162844.9280995,,
4.12,5.2606E-10,-6.8743E-10,1.2953E-10,0.05,95046192.4495305,,
4.14,5.2681E-10,-7.0384E-10,1.2458E-10,0.05,94910878.6849149,,
4.16,5.2957E-10,-6.9505E-10,1.4729E-10,0.05,94416224.4840153,,
4.18,5.6304E-10,-7.1711E-10,1.8957E-10,0.05,88803637.3969878,,
4.2,5.6774E-10,-7.1932E-10,1.6747E-10,0.05,88068482.0516434,,
4.22,5.924E-10,-7.5704E-10,1.4925E-10,0.05,84402430.7900068,,
4.24,5.7987E-10,-7.6262E-10,1.036E-10,0.05,86226223.1189749,,
4.26,6.0144E-10,-7.8138E-10,1.4043E-10,0.05,83133812.1840915,,
4.28,6.0329E-10,-7.7316E-10,1.6079E-10,0.05,82878880.8035936,,
4.3,6.415E-10,-7.8811E-10,2.0145E-10,0.05,77942322.6812159,,
4.32,6.529E-10,-8.0465E-10,1.5518E-10,0.05,76581406.0346148,,
4.34,6.7154E-10,-8.2888E-10,1.3265E-10,0.05,74455728.6237603,,
4.36,6.6988E-10,-8.4924E-10,1.1357E-10,0.05,74640234.0717741,,
4.38,6.782E-10,-8.4636E-10,1.4957E-10,0.05,73724565.0250663,,
4.4,7.0545E-10,-8.6545E-10,1.8165E-10,0.05,70876745.339854,,
4.42,7.2389E-10,-8.7366E-10,1.7321E-10,0.05,69071267.734048,,
4.44,7.4779E-10,-9.1243E-10,1.5151E-10,0.05,66863691.6781449,,
4.46,7.4249E-10,-9.1829E-10,1.0404E-10,0.05,67340974.289216,,
4.48,7.6339E-10,-9.4334E-10,1.3869E-10,0.05,65497321.1595646,,
4.5,7.9129E-10,-9.383E-10,1.6194E-10,0.05,63187958.9025515,,
4.52,8.1429E-10,-9.484E-10,1.3332E-10,0.05,61403185.5972688,,
4.54,8.2563E-10,-9.6373E-10,1.2187E-10,0.05,60559814.9292056,,
4.56,8.618E-10,-9.818E-10,1.4956E-10,0.05,58018101.6477141,,
4.58,8.7564E-10,-1.0256E-09,1.3716E-10,0.05,57101091.7728747,,
4.6,8.6974E-10,-1.0396E-09,8.939E-11,0.05,57488444.8225907,,
4.62,8.9118E-10,-1.0551E-09,1.3673E-10,0.05,56105388.3614982,,
4.64,9.0428E-10,-1.066E-09,1.6985E-10,0.05,55292608.4840978,,
4.66,9.4039E-10,-1.0788E-09,1.6436E-10,0.05,53169429.704697,,
4.68,9.6775E-10,-1.1215E-09,1.3918E-10,0.05,51666236.114699,,
4.7,9.6587E-10,-1.1368E-09,9.791E-11,0.05,51766800.915237,,
4.72,9.8757E-10,-1.1557E-09,1.3928E-10,0.05,50629322.4784066,,
4.74,1.00453E-09,-1.1673E-09,1.6978E-10,0.05,49774521.4179766,,
4.76,1.04127E-09,-1.1809E-09,1.6824E-10,0.05,48018285.3630663,,
4.78,1.07117E-09,-1.2245E-09,1.4199E-10,0.05,46677931.6074946,,
4.8,1.06948E-09,-1.2435E-09,9.69E-11,0.05,46751692.4112653,,
4.82,1.0953E-09,-1.2625E-09,1.4146E-10,0.05,45649593.7186159,,
4.84,1.11459E-09,-1.2775E-09,1.7257E-10,0.05,44859544.7653397,,
4.86,1.15002E-09,-1.3086E-09,1.1406E-10,0.05,43477504.739048,,
4.88,1.1862E-09,-1.3316E-09,8.667E-11,0.05,42151407.8570224,,
4.9,1.1973E-09,-1.3612E-09,1.3731E-10,0.05,41760628.0798463,,
4.92,1.2211E-09,-1.3773E-09,1.7294E-10,0.05,40946687.4129883,,
4.94,1.2584E-09,-1.3953E-09,1.581E-10,0.05,39732994.2784488,,
4.96,1.2962E-09,-1.4407E-09,1.3197E-10,0.05,38574294.0904182,,
4.98,1.3022E-09,-1.47E-09,1.0983E-10,0.05,38396559.6682537,,
5,1.3235E-09,-1.4767E-09,1.4464E-10,0.05,37778617.3026067,,
5.02,1.3737E-09,-1.5103E-09,1.9329E-10,0.05,36398049.0645701,,
5.04,1.4015E-09,-1.5459E-09,1.5185E-10,0.05,35676061.3628256,,
5.06,1.4242E-09,-1.5786E-09,1.1575E-10,0.05,35107428.7319197,,
5.08,1.4478E-09,-1.6176E-09,1.3423E-10,0.05,34535156.7896118,,
5.1,1.465E-09,-1.6306E-09,1.6524E-10,0.05,34129692.8327645,,
5.12,1.5199E-09,-1.658E-09,1.7855E-10,0.05,32896901.1119153,,
5.14,1.5625E-09,-1.7057E-09,1.2931E-10,0.05,32000000,,
5.16,1.5724E-09,-1.7436E-09,1.2302E-10,0.05,31798524.548461,,
5.18,1.6005E-09,-1.7555E-09,1.5107E-10,0.05,31240237.4258044,,
5.2,1.6557E-09,-1.7908E-09,1.6758E-10,0.05,30198707.4953192,,
5.22,1.6995E-09,-1.847E-09,1.4515E-10,0.05,29420417.7699323,,
5.24,1.7104E-09,-1.883E-09,1.0528E-10,0.05,29232927.9700655,,
5.26,1.7416E-09,-1.8999E-09,1.4974E-10,0.05,28709232.8892972,,
5.28,1.802E-09,-1.9396E-09,1.9335E-10,0.05,27746947.8357381,,
5.3,1.8436E-09,-1.9976E-09,1.5452E-10,0.05,27120850.509872,,
5.32,1.8646E-09,-2.029E-09,1.0836E-10,0.05,26815402.7673496,,
5.34,1.9054E-09,-2.0752E-09,1.4351E-10,0.05,26241209.1949197,,
5.36,1.9395E-09,-2.1029E-09,1.7831E-10,0.05,25779840.164991,,
5.38,1.9966E-09,-2.1359E-09,1.6881E-10,0.05,25042572.3730342,,
5.4,2.0504E-09,-2.1989E-09,1.42E-10,0.05,24385485.7588763,,
5.42,2.071E-09,-2.2464E-09,1.144E-10,0.05,24142926.1226461,,
5.44,2.1097E-09,-2.2695E-09,1.4863E-10,0.05,23700052.1401147,,
5.46,2.1775E-09,-2.32E-09,1.9777E-10,0.05,22962112.5143513,,
5.48,2.2249E-09,-2.3695E-09,1.5677E-10,0.05,22472920.1312419,,
5.5,2.2678E-09,-2.4231E-09,1.2147E-10,0.05,22047799.629597,,
5.52,2.3047E-09,-2.4832E-09,1.3823E-10,0.05,21694797.5875385,,
5.54,2.344E-09,-2.5131E-09,1.627E-10,0.05,21331058.0204778,,
5.56,2.4206E-09,-2.5588E-09,1.8731E-10,0.05,20656035.6936297,,
5.58,2.4797E-09,-2.6348E-09,1.5591E-10,0.05,20163729.4834053,,
5.6,2.5043E-09,-2.6803E-09,1.0799E-10,0.05,19965659.0664058,,
5.62,2.5611E-09,-2.7315E-09,1.4848E-10,0.05,19522861.2705478,,
5.64,2.6182E-09,-2.7806E-09,1.823E-10,0.05,19097089.6035444,,
5.66,2.6857E-09,-2.8279E-09,1.6965E-10,0.05,18617120.3038314,,
5.68,2.7544E-09,-2.9032E-09,1.4558E-10,0.05,18152773.7438281,,
5.7,2.7887E-09,-2.9658E-09,1.1907E-10,0.05,17929501.2012766,,
5.72,2.8393E-09,-3.0021E-09,1.5086E-10,0.05,17609974.2894375,,
5.74,2.9294E-09,-3.0658E-09,1.8013E-10,0.05,17068341.6399263,,
5.76,2.9922E-09,-3.1475E-09,1.5301E-10,0.05,16710112.9603636,,
5.78,3.0284E-09,-3.211E-09,1.1092E-10,0.05,16510368.5114252,,
5.8,3.0921E-09,-3.2573E-09,1.5222E-10,0.05,16170240.2897707,,
5.82,3.1782E-09,-3.3286E-09,1.9743E-10,0.05,15732175.4452206,,
5.84,3.2437E-09,-3.3914E-09,1.6592E-10,0.05,15414495.7918427,,
5.86,3.3188E-09,-3.4693E-09,1.3796E-10,0.05,15065686.3926721,,
5.88,3.37E-09,-3.5489E-09,1.404E-10,0.05,14836795.2522255,,
5.9,3.4272E-09,-3.6011E-09,1.6543E-10,0.05,14589169.0009337,,
5.92,3.5288E-09,-3.6692E-09,1.9653E-10,0.05,14169122.6479256,,
5.94,3.6063E-09,-3.7671E-09,1.633E-10,0.05,13864625.7937498,,
5.96,3.6545E-09,-3.8363E-09,1.1267E-10,0.05,13681762.2109728,,
5.98,3.7336E-09,-3.9112E-09,1.4917E-10,0.05,13391900.5785301,,
6,3.8199E-09,-3.9872E-09,1.85E-10,0.05,13089347.8886882,,
6.02,3.9067E-09,-4.0529E-09,1.7103E-10,0.05,12798525.6098497,,
6.04,4.0008E-09,-4.1501E-09,1.4871E-10,0.05,12497500.4999,,
6.06,4.0551E-09,-4.2413E-09,1.2907E-10,0.05,12330152.1540776,,
6.08,4.1403E-09,-4.3056E-09,1.5706E-10,0.05,12076419.583122,,
6.1,4.2524E-09,-4.3941E-09,2.0859E-10,0.05,11758066.0332988,,
6.12,4.3362E-09,-4.4901E-09,1.6987E-10,0.05,11530833.4486417,,
6.14,4.4204E-09,-4.5825E-09,1.3412E-10,0.05,11311193.5571442,,
6.16,4.503E-09,-4.6867E-09,1.4845E-10,0.05,11103708.6386853,,
6.18,4.5809E-09,-4.7631E-09,1.7444E-10,0.05,10914885.7211465,,
6.2,4.7063E-09,-4.8509E-09,1.9321E-10,0.05,10624057.1149311,,
6.22,4.8065E-09,-4.9647E-09,1.6431E-10,0.05,10402579.8398003,,
6.24,4.8748E-09,-5.0634E-09,1.1696E-10,0.05,10256831.049479,,
6.26,4.9805E-09,-5.1543E-09,1.5612E-10,0.05,10039152.6955125,,
6.28,5.0932E-09,-5.2575E-09,1.9622E-10,0.05,9817010.91651614,,
6.3,5.2035E-09,-5.3517E-09,1.7514E-10,0.05,9608917.07504564,,
6.32,5.3226E-09,-5.474E-09,1.4681E-10,0.05,9393905.234284,,
6.34,5.4044E-09,-5.5907E-09,1.387E-10,0.05,9251720.82007253,,
6.36,5.5019E-09,-5.6777E-09,1.6482E-10,0.05,9087769.67956524,,
6.38,5.6436E-09,-5.7888E-09,2.0697E-10,0.05,8859593.16748175,,
6.4,5.7559E-09,-5.9202E-09,1.7197E-10,0.05,8686738.8245105,,
6.42,5.8533E-09,-6.0337E-09,1.2899E-10,0.05,8542189.87579656,,
6.44,5.9738E-09,-6.1622E-09,1.5356E-10,0.05,8369881.81726874,,
6.46,6.0822E-09,-6.2647E-09,1.843E-10,0.05,8220709.61165368,,
6.48,6.2273E-09,-6.3765E-09,1.8804E-10,0.05,8029161.9160792,,
6.5,6.365E-09,-6.5242E-09,1.6473E-10,0.05,7855459.54438335,,
6.52,6.4605E-09,-6.6499E-09,1.2555E-10,0.05,7739339.06044424,,
6.54,6.5836E-09,-6.7677E-09,1.5947E-10,0.05,7594629.07831582,,
6.56,6.7417E-09,-6.9035E-09,2.0503E-10,0.05,7416526.98874171,,
6.58,6.8736E-09,-7.0323E-09,1.7718E-10,0.05,7274208.56610801,,
