Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
1.5,1.12992E-06,-1.12972E-06,7.243E-11,0.05,44250.9204191447,,
1.52,1.14296E-06,-1.14288E-06,7.45E-11,0.05,43746.0628543431,,
1.54,1.1547E-06,-1.159E-06,6.962E-11,0.05,43301.2903784533,,
1.56,1.1678E-06,-1.1723E-06,5.224E-11,0.05,42815.5506079808,,
1.58,1.1808E-06,-1.1852E-06,9.2E-12,0.05,42344.1734417344,,
1.6,1.194E-06,-1.1986E-06,2.408E-11,0.05,41876.0469011725,,
1.62,1.2075E-06,-1.2119E-06,-3.67E-12,0.05,41407.867494824,,
1.64,1.2206E-06,-1.225E-06,-2.491E-11,0.05,40963.4605931509,,
1.66,1.234E-06,-1.2384E-06,1.53E-11,0.05,40518.6385737439,,
1.68,1.2473E-06,-1.2516E-06,3.267E-11,0.05,40086.5870279804,,
1.7,1.2607E-06,-1.2651E-06,2.847E-11,0.05,39660.5060680574,,
1.72,1.274E-06,-1.2785E-06,5.516E-11,0.05,39246.4678178964,,
1.74,1.2872E-06,-1.2919E-06,7.858E-11,0.05,38844.0024860162,,
1.76,1.3004E-06,-1.3049E-06,3.196E-11,0.05,38449.7077822209,,
1.78,1.3138E-06,-1.3186E-06,2.39E-11,0.05,38057.5430050236,,
1.8,1.3274E-06,-1.3317E-06,2.24E-11,0.05,37667.6209130631,,
1.82,1.341E-06,-1.3453E-06,-9.13E-12,0.05,37285.6077554064,,
1.84,1.3544E-06,-1.3589E-06,-2.828E-11,0.05,36916.7158889545,,
1.86,1.3679E-06,-1.3725E-06,2.87E-11,0.05,36552.3795599094,,
1.88,1.3813E-06,-1.3858E-06,3.322E-11,0.05,36197.7846955766,,
1.9,1.3948E-06,-1.3995E-06,3.318E-11,0.05,35847.433323774,,
1.92,1.4085E-06,-1.4132E-06,6.637E-11,0.05,35498.757543486,,
1.94,1.4222E-06,-1.4266E-06,8.454E-11,0.05,35156.7993249895,,
1.96,1.4357E-06,-1.4406E-06,2.126E-11,0.05,34826.2171762903,,
1.98,1.4492E-06,-1.4541E-06,3.038E-11,0.05,34501.7940932928,,
2,1.4629E-06,-1.4677E-06,1.584E-11,0.05,34178.6861713036,,
2.02,1.4767E-06,-1.4811E-06,-9.2E-12,0.05,33859.2808288752,,
2.04,1.4904E-06,-1.4949E-06,-1.795E-11,0.05,33548.0407944176,,
2.06,1.5043E-06,-1.5087E-06,4.526E-11,0.05,33238.050920694,,
2.08,1.5176E-06,-1.5223E-06,3.191E-11,0.05,32946.758039009,,
2.1,1.5311E-06,-1.5359E-06,4.179E-11,0.05,32656.2602050813,,
2.12,1.545E-06,-1.5495E-06,6.782E-11,0.05,32362.4595469256,,
2.14,1.5587E-06,-1.5632E-06,7.521E-11,0.05,32078.0137293899,,
2.16,1.5723E-06,-1.5772E-06,1.729E-11,0.05,31800.5469694079,,
2.18,1.5861E-06,-1.5906E-06,3.01E-11,0.05,31523.8635647185,,
2.2,1.5999E-06,-1.6044E-06,-6.25E-12,0.05,31251.9532470779,,
2.22,1.6136E-06,-1.618E-06,2.07E-11,0.05,30986.6137828458,,
2.24,1.6272E-06,-1.6316E-06,3.976E-11,0.05,30727.6302851524,,
2.26,1.6409E-06,-1.6454E-06,3.399E-11,0.05,30471.0829422878,,
2.28,1.6544E-06,-1.6591E-06,6.597E-11,0.05,30222.4371373308,,
2.3,1.6681E-06,-1.6728E-06,8.693E-11,0.05,29974.2221689347,,
2.32,1.682E-06,-1.6866E-06,3.428E-11,0.05,29726.5160523187,,
2.34,1.6956E-06,-1.7002E-06,2.363E-11,0.05,29488.0868129276,,
2.36,1.7095E-06,-1.7141E-06,2.595E-11,0.05,29248.3182217023,,
2.38,1.7233E-06,-1.728E-06,-4.96E-12,0.05,29014.1008530146,,
2.4,1.7369E-06,-1.7417E-06,-2.299E-11,0.05,28786.9192239047,,
2.42,1.7506E-06,-1.7551E-06,3.222E-11,0.05,28561.6360105107,,
2.44,1.7641E-06,-1.7687E-06,3.487E-11,0.05,28343.0644521286,,
2.46,1.7782E-06,-1.7827E-06,3.688E-11,0.05,28118.3218985491,,
2.48,1.7916E-06,-1.7964E-06,6.952E-11,0.05,27908.0151819603,,
2.5,1.8056E-06,-1.8102E-06,8.561E-11,0.05,27691.6260522818,,
2.52,1.8186E-06,-1.8234E-06,2.402E-11,0.05,27493.6764544155,,
2.54,1.8326E-06,-1.8371E-06,2.916E-11,0.05,27283.6407290189,,
2.56,1.8461E-06,-1.8507E-06,2.373E-11,0.05,27084.1232869292,,
2.58,1.8598E-06,-1.8643E-06,-6.03E-12,0.05,26884.6112485213,,
2.6,1.8734E-06,-1.8778E-06,-1.827E-11,0.05,26689.4416568805,,
2.62,1.8871E-06,-1.8917E-06,4.223E-11,0.05,26495.6812039638,,
2.64,1.9008E-06,-1.9052E-06,3.221E-11,0.05,26304.7138047138,,
2.66,1.9144E-06,-1.9188E-06,4.476E-11,0.05,26117.8437108232,,
2.68,1.9279E-06,-1.9324E-06,7.858E-11,0.05,25934.9551325276,,
2.7,1.9418E-06,-1.9464E-06,6.485E-11,0.05,25749.3047687712,,
2.72,1.9553E-06,-1.9602E-06,1.77E-11,0.05,25571.5235513732,,
2.74,1.9692E-06,-1.9737E-06,3.028E-11,0.05,25391.0217347146,,
2.76,1.9827E-06,-1.9872E-06,1.754E-11,0.05,25218.136884047,,
2.78,1.9964E-06,-2.0009E-06,-8.39E-12,0.05,25045.0811460629,,
2.8,2.0097E-06,-2.0144E-06,4.6E-13,0.05,24879.3352241628,,
2.82,2.0236E-06,-2.028E-06,4.95E-11,0.05,24708.4404032417,,
2.84,2.0371E-06,-2.0412E-06,3.735E-11,0.05,24544.6958912179,,
2.86,2.0506E-06,-2.0554E-06,5.508E-11,0.05,24383.1073832049,,
2.88,2.0642E-06,-2.0686E-06,8.232E-11,0.05,24222.4590640442,,
2.9,2.0779E-06,-2.0825E-06,5.329E-11,0.05,24062.755666779,,
2.92,2.0913E-06,-2.0959E-06,2.496E-11,0.05,23908.5736144982,,
2.94,2.1047E-06,-2.1095E-06,3.217E-11,0.05,23756.3548249157,,
2.96,2.1186E-06,-2.1229E-06,-3.7E-13,0.05,23600.4908902105,,
2.98,2.1318E-06,-2.1366E-06,-1.615E-11,0.05,23454.3578196829,,
3,2.1453E-06,-2.15E-06,2.636E-11,0.05,23306.7636228033,,
3.02,2.159E-06,-2.1634E-06,4.483E-11,0.05,23158.8698471515,,
3.04,2.1724E-06,-2.1766E-06,4.16E-11,0.05,23016.0191493279,,
3.06,2.1854E-06,-2.1904E-06,7.136E-11,0.05,22879.1067996705,,
3.08,2.1993E-06,-2.2038E-06,9.047E-11,0.05,22734.5064338653,,
3.1,2.2127E-06,-2.2174E-06,3.39E-11,0.05,22596.8274054323,,
3.12,2.226E-06,-2.231E-06,3.063E-11,0.05,22461.8149146451,,
3.14,2.2395E-06,-2.2439E-06,2.678E-11,0.05,22326.4121455682,,
3.16,2.2531E-06,-2.2576E-06,-3.6E-13,0.05,22191.6470640451,,
3.18,2.2664E-06,-2.2713E-06,-2.088E-11,0.05,22061.4189904695,,
3.2,2.279E-06,-2.2838E-06,3.855E-11,0.05,21939.4471259324,,
3.22,2.293E-06,-2.2973E-06,3.383E-11,0.05,21805.4949847362,,
3.24,2.3058E-06,-2.3107E-06,4.243E-11,0.05,21684.4479139561,,
3.26,2.3193E-06,-2.3239E-06,6.987E-11,0.05,21558.2287759238,,
3.28,2.3328E-06,-2.3372E-06,9.393E-11,0.05,21433.4705075446,,
3.3,2.3462E-06,-2.3504E-06,3.016E-11,0.05,21311.0561759441,,
3.32,2.3593E-06,-2.3638E-06,3.545E-11,0.05,21192.7266562116,,
3.34,2.3725E-06,-2.3773E-06,3.235E-11,0.05,21074.8155953635,,
3.36,2.3862E-06,-2.3904E-06,1.62E-12,0.05,20953.8177856005,,
3.38,2.3992E-06,-2.4037E-06,-2.172E-11,0.05,20840.2800933645,,
3.4,2.4124E-06,-2.4169E-06,4.702E-11,0.05,20726.2477201127,,
3.42,2.4252E-06,-2.4302E-06,3.604E-11,0.05,20616.856341745,,
3.44,2.4386E-06,-2.4433E-06,4.342E-11,0.05,20503.567620766,,
3.46,2.452E-06,-2.4567E-06,6.921E-11,0.05,20391.5171288744,,
3.48,2.4653E-06,-2.4699E-06,8.86E-11,0.05,20281.5073216241,,
3.5,2.4783E-06,-2.483E-06,2.983E-11,0.05,20175.1200419643,,
3.52,2.4912E-06,-2.4958E-06,8.11E-12,0.05,20070.6486833654,,
3.54,2.5044E-06,-2.5086E-06,-8.66E-12,0.05,19964.861843156,,
3.56,2.5173E-06,-2.5215E-06,2.393E-11,0.05,19862.5511460692,,
3.58,2.5303E-06,-2.535E-06,4.812E-11,0.05,19760.5027071889,,
3.6,2.5431E-06,-2.5478E-06,4.152E-11,0.05,19661.0436081947,,
3.62,2.5565E-06,-2.5609E-06,6.856E-11,0.05,19557.9894386857,,
3.64,2.5694E-06,-2.5739E-06,9.572E-11,0.05,19459.7960613373,,
3.66,2.583E-06,-2.587E-06,3.328E-11,0.05,19357.3364305072,,
3.68,2.5956E-06,-2.6003E-06,3.442E-11,0.05,19263.3687779319,,
3.7,2.6084E-06,-2.6133E-06,3.035E-11,0.05,19168.839135102,,
3.72,2.6218E-06,-2.626E-06,2.97E-12,0.05,19070.8673430468,,
3.74,2.6348E-06,-2.6389E-06,-1.911E-11,0.05,18976.772430545,,
3.76,2.6474E-06,-2.6519E-06,5.83E-11,0.05,18886.454634736,,
3.78,2.6601E-06,-2.6646E-06,4.517E-11,0.05,18796.2858539153,,
3.8,2.6732E-06,-2.6776E-06,6.056E-11,0.05,18704.1747718091,,
3.82,2.6858E-06,-2.6904E-06,9.35E-11,0.05,18616.4271353042,,
3.84,2.6983E-06,-2.7033E-06,6.361E-11,0.05,18530.1856724604,,
3.86,2.7113E-06,-2.7161E-06,2.327E-11,0.05,18441.3381034928,,
3.88,2.7241E-06,-2.7287E-06,3.781E-11,0.05,18354.6859513234,,
3.9,2.737E-06,-2.7416E-06,4.81E-12,0.05,18268.1768359518,,
3.92,2.7496E-06,-2.7544E-06,-1.167E-11,0.05,18184.4631946465,,
3.94,2.7625E-06,-2.767E-06,2.481E-11,0.05,18099.5475113122,,
3.96,2.7751E-06,-2.7795E-06,4.053E-11,0.05,18017.3687434687,,
3.98,2.7878E-06,-2.7921E-06,4.399E-11,0.05,17935.2894755721,,
4,2.8003E-06,-2.805E-06,7.197E-11,0.05,17855.2297968075,,
4.02,2.8133E-06,-2.8178E-06,9.694E-11,0.05,17772.7224256212,,
4.04,2.826E-06,-2.8306E-06,4.901E-11,0.05,17692.8520877565,,
4.06,2.8387E-06,-2.8432E-06,3.505E-11,0.05,17613.6964103287,,
4.08,2.8511E-06,-2.856E-06,3.813E-11,0.05,17537.0909473537,,
4.1,2.8642E-06,-2.8685E-06,6.3E-13,0.05,17456.8815026884,,
4.12,2.8765E-06,-2.8813E-06,-1.471E-11,0.05,17382.2353554667,,
4.14,2.8886E-06,-2.8929E-06,4.53E-11,0.05,17309.4232500173,,
4.16,2.901E-06,-2.9051E-06,3.109E-11,0.05,17235.4360565322,,
4.18,2.9135E-06,-2.9179E-06,5.767E-11,0.05,17161.4896172988,,
4.2,2.926E-06,-2.9308E-06,8.01E-11,0.05,17088.1749829118,,
4.22,2.9387E-06,-2.9432E-06,8.074E-11,0.05,17014.3260625447,,
4.24,2.9512E-06,-2.9555E-06,2.006E-11,0.05,16942.2607752779,,
4.26,2.9638E-06,-2.9682E-06,5.108E-11,0.05,16870.2341588501,,
4.28,2.9762E-06,-2.9807E-06,2.222E-11,0.05,16799.946240172,,
4.3,2.9886E-06,-2.9929E-06,-1.159E-11,0.05,16730.2415846885,,
4.32,3.0011E-06,-3.0054E-06,1.083E-11,0.05,16660.557795475,,
4.34,3.0128E-06,-3.0175E-06,4.966E-11,0.05,16595.8576739246,,
4.36,3.0255E-06,-3.0294E-06,4.027E-11,0.05,16526.1940175178,,
4.38,3.0379E-06,-3.0422E-06,6.675E-11,0.05,16458.7379439745,,
4.4,3.0504E-06,-3.0543E-06,7.984E-11,0.05,16391.2929451875,,
4.42,3.0622E-06,-3.067E-06,7.419E-11,0.05,16328.1301025407,,
4.44,3.0749E-06,-3.0794E-06,2.488E-11,0.05,16260.6914045985,,
4.46,3.0867E-06,-3.091E-06,4.376E-11,0.05,16198.529173551,,
4.48,3.0991E-06,-3.1033E-06,1.67E-11,0.05,16133.7162401988,,
4.5,3.111E-06,-3.1155E-06,-1.268E-11,0.05,16072.0025715204,,
4.52,3.1234E-06,-3.1278E-06,5.314E-11,0.05,16008.1961964526,,
4.54,3.1353E-06,-3.1396E-06,4.019E-11,0.05,15947.4372468344,,
4.56,3.1471E-06,-3.1518E-06,5.172E-11,0.05,15887.6425915923,,
4.58,3.1595E-06,-3.1639E-06,7.405E-11,0.05,15825.2888115208,,
4.6,3.1715E-06,-3.1759E-06,9.786E-11,0.05,15765.4106889484,,
4.62,3.1835E-06,-3.1881E-06,3.981E-11,0.05,15705.9839798963,,
4.64,3.1956E-06,-3.2004E-06,3.251E-11,0.05,15646.5139566904,,
4.66,3.208E-06,-3.2126E-06,3.79E-11,0.05,15586.0349127182,,
4.68,3.2199E-06,-3.2241E-06,-7.17E-12,0.05,15528.4325600174,,
4.7,3.2318E-06,-3.2362E-06,-6.64E-12,0.05,15471.2544093075,,
4.72,3.244E-06,-3.2481E-06,6.332E-11,0.05,15413.0702836005,,
4.74,3.2553E-06,-3.2599E-06,5.367E-11,0.05,15359.5674745799,,
4.76,3.2672E-06,-3.2713E-06,6.844E-11,0.05,15303.6238981391,,
4.78,3.2785E-06,-3.2833E-06,8.069E-11,0.05,15250.8769254232,,
4.8,3.2905E-06,-3.2953E-06,7.79E-11,0.05,15195.2590791673,,
4.82,3.3027E-06,-3.3071E-06,9.012E-11,0.05,15139.1285917583,,
4.84,3.3147E-06,-3.3192E-06,2.332E-11,0.05,15084.3213563822,,
4.86,3.3267E-06,-3.3311E-06,3.542E-11,0.05,15029.9095199447,,
4.88,3.3381E-06,-3.3426E-06,3.039E-11,0.05,14978.5806296995,,
4.9,3.3504E-06,-3.3543E-06,-3.29E-12,0.05,14923.5912129895,,
4.92,3.362E-06,-3.3659E-06,7.47E-12,0.05,14872.0999405116,,
4.94,3.3736E-06,-3.3777E-06,4.827E-11,0.05,14820.9627697415,,
4.96,3.3854E-06,-3.3893E-06,4.333E-11,0.05,14769.3034796479,,
4.98,3.3965E-06,-3.4012E-06,6.836E-11,0.05,14721.0363609598,,
5,3.4087E-06,-3.4128E-06,8.621E-11,0.05,14668.3486373104,,
5.02,3.4199E-06,-3.4246E-06,7.528E-11,0.05,14620.3105353958,,
5.04,3.432E-06,-3.4365E-06,3.454E-11,0.05,14568.7645687646,,
5.06,3.4439E-06,-3.4482E-06,3.768E-11,0.05,14518.4238799036,,
5.08,3.455E-06,-3.4589E-06,-6.27E-12,0.05,14471.7800289436,,
5.1,3.4665E-06,-3.4704E-06,2.446E-11,0.05,14423.7703735757,,
5.12,3.478E-06,-3.4822E-06,5.024E-11,0.05,14376.0782058654,,
5.14,3.4893E-06,-3.4936E-06,4.402E-11,0.05,14329.5216805663,,
5.16,3.5012E-06,-3.5051E-06,7.127E-11,0.05,14280.8180052553,,
5.18,3.5126E-06,-3.5167E-06,9.075E-11,0.05,14234.4701930194,,
