Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
0.46,-2.78E-12,-8.268E-11,8.65E-11,0.05,-17985611510.7914,,
0.48,-8.51E-12,-8.127E-11,6.894E-11,0.05,-5875440658.04935,,
0.5,-7.08E-12,-8.63E-11,8.005E-11,0.05,-7062146892.65537,,
0.52,-8.46E-12,-8.22E-11,9.732E-11,0.05,-5910165484.63357,,
0.54,-2.78E-12,-8.856E-11,1.3044E-10,0.05,-17985611510.7914,,
0.56,-5.68E-12,-8.844E-11,1.0107E-10,0.05,-8802816901.40845,,
0.58,-2.39E-12,-9.898E-11,9.428E-11,0.05,-20920502092.0502,,
0.6,-7.76E-12,-9.896E-11,7.138E-11,0.05,-6443298969.07216,,
0.62,-7.62E-12,-1.001E-10,1.0752E-10,0.05,-6561679790.02625,,
0.64,-8.69E-12,-1.0112E-10,1.253E-10,0.05,-5753739930.95512,,
0.66,-5.19E-12,-9.896E-11,1.3701E-10,0.05,-9633911368.01541,,
0.68,-3.1E-12,-1.1023E-10,1.1351E-10,0.05,-16129032258.0645,,
0.7,-7.93E-12,-1.0729E-10,9.684E-11,0.05,-6305170239.59647,,
0.72,-6.89E-12,-1.1354E-10,1.029E-10,0.05,-7256894049.34688,,
0.74,-8.89E-12,-1.0791E-10,1.1853E-10,0.05,-5624296962.87964,,
0.76,-1.25E-12,-1.1303E-10,1.4935E-10,0.05,-40000000000,,
0.78,-3.88E-12,-1.1371E-10,1.2872E-10,0.05,-12886597938.1443,,
0.8,-1.88E-12,-1.2211E-10,1.2267E-10,0.05,-26595744680.8511,,
0.82,-9.82E-12,-1.2081E-10,9.039E-11,0.05,-5091649694.50102,,
0.84,-5.46E-12,-1.2484E-10,1.2312E-10,0.05,-9157509157.50916,,
0.86,-8.7E-12,-1.2109E-10,1.333E-10,0.05,-5747126436.78161,,
0.88,-5.5E-13,-1.2218E-10,1.6762E-10,0.05,-90909090909.0909,,
0.9,-2.47E-12,-1.2333E-10,1.3322E-10,0.05,-20242914979.7571,,
0.92,-2.91E-12,-1.2738E-10,1.2045E-10,0.05,-17182130584.1924,,
0.94,-5.78E-12,-1.3066E-10,1.05E-10,0.05,-8650519031.14187,,
0.96,-5.86E-12,-1.2663E-10,1.353E-10,0.05,-8532423208.19113,,
0.98,-2.53E-12,-1.302E-10,1.6139E-10,0.05,-19762845849.8024,,
1,-3.44E-12,-1.2835E-10,1.5116E-10,0.05,-14534883720.9302,,
1.02,9.6E-13,-1.382E-10,1.3653E-10,0.05,52083333333.3333,,
1.04,-7.95E-12,-1.3455E-10,1.0716E-10,0.05,-6289308176.10063,,
1.06,-1.71E-12,-1.3775E-10,1.3409E-10,0.05,-29239766081.8713,,
1.08,-6E-12,-1.312E-10,1.4459E-10,0.05,-8333333333.33333,,
1.1,3.25E-12,-1.3531E-10,1.7513E-10,0.05,15384615384.6154,,
1.12,-5.6E-13,-1.3427E-10,1.4029E-10,0.05,-89285714285.7143,,
1.14,2.65E-12,-1.3994E-10,1.3044E-10,0.05,18867924528.3019,,
1.16,-1.57E-12,-1.4116E-10,1.0996E-10,0.05,-31847133757.9618,,
1.18,-3.83E-12,-1.3777E-10,1.4288E-10,0.05,-13054830287.2063,,
1.2,1.7E-12,-1.4048E-10,1.6317E-10,0.05,29411764705.8824,,
1.22,1.82E-12,-1.3677E-10,1.5696E-10,0.05,27472527472.5275,,
1.24,4.28E-12,-1.464E-10,1.4293E-10,0.05,11682242990.6542,,
1.26,-2.87E-12,-1.4221E-10,1.1305E-10,0.05,-17421602787.4564,,
1.28,1.15E-12,-1.4673E-10,1.3605E-10,0.05,43478260869.5652,,
1.3,-1.4E-12,-1.3886E-10,1.4732E-10,0.05,-35714285714.2857,,
1.32,5.4E-12,-1.4156E-10,1.7787E-10,0.05,9259259259.25926,,
1.34,6.91E-12,-1.4308E-10,1.4301E-10,0.05,7235890014.47178,,
1.36,7.35E-12,-1.4626E-10,1.3354E-10,0.05,6802721088.43537,,
1.38,4.02E-12,-1.4807E-10,1.1116E-10,0.05,12437810945.2736,,
1.4,3.04E-12,-1.4593E-10,1.4444E-10,0.05,16447368421.0526,,
1.42,4.89E-12,-1.4586E-10,1.6403E-10,0.05,10224948875.2556,,
1.44,7.63E-12,-1.4461E-10,1.6178E-10,0.05,6553079947.57536,,
1.46,1.047E-11,-1.5316E-10,1.455E-10,0.05,4775549188.15664,,
1.48,3.74E-12,-1.4927E-10,1.1972E-10,0.05,13368983957.2192,,
1.5,8.91E-12,-1.5286E-10,1.3651E-10,0.05,5611672278.33894,,
1.52,7.96E-12,-1.4699E-10,1.4674E-10,0.05,6281407035.17588,,
1.54,1.566E-11,-1.5126E-10,1.77E-10,0.05,3192848020.43423,,
1.56,1.176E-11,-1.4992E-10,1.4627E-10,0.05,4251700680.27211,,
1.58,1.554E-11,-1.5658E-10,1.3545E-10,0.05,3217503217.50322,,
1.6,1.117E-11,-1.5688E-10,1.0719E-10,0.05,4476275738.5855,,
1.62,1.17E-11,-1.5663E-10,1.4357E-10,0.05,4273504273.50427,,
1.64,1.267E-11,-1.5512E-10,1.6216E-10,0.05,3946329913.18074,,
1.66,1.84E-11,-1.5355E-10,1.7117E-10,0.05,2717391304.34783,,
1.68,1.99E-11,-1.6182E-10,1.4512E-10,0.05,2512562814.07035,,
1.7,1.518E-11,-1.606E-10,1.2704E-10,0.05,3293807641.63373,,
1.72,1.945E-11,-1.6339E-10,1.3301E-10,0.05,2570694087.4036,,
1.74,1.693E-11,-1.5822E-10,1.4743E-10,0.05,2953337271.11636,,
1.76,2.564E-11,-1.6266E-10,1.7551E-10,0.05,1950078003.12012,,
1.78,2.277E-11,-1.5924E-10,1.5019E-10,0.05,2195871761.08915,,
1.8,2.56E-11,-1.6926E-10,1.4433E-10,0.05,1953125000,,
1.82,2.115E-11,-1.6771E-10,1.0869E-10,0.05,2364066193.85343,,
1.84,2.365E-11,-1.7071E-10,1.4517E-10,0.05,2114164904.86258,,
1.86,2.359E-11,-1.6815E-10,1.5998E-10,0.05,2119542178.88936,,
1.88,2.963E-11,-1.6588E-10,1.7389E-10,0.05,1687478906.51367,,
1.9,3.235E-11,-1.7496E-10,1.4572E-10,0.05,1545595054.09583,,
1.92,2.921E-11,-1.7297E-10,1.2351E-10,0.05,1711742553.91989,,
1.94,3.085E-11,-1.7777E-10,1.295E-10,0.05,1620745542.94976,,
1.96,2.882E-11,-1.7169E-10,1.4518E-10,0.05,1734906315.05899,,
1.98,3.821E-11,-1.7764E-10,1.7255E-10,0.05,1308557969.11803,,
2,3.677E-11,-1.7446E-10,1.5096E-10,0.05,1359804188.1969,,
2.02,4.081E-11,-1.8527E-10,1.442E-10,0.05,1225189904.43519,,
2.04,3.471E-11,-1.8338E-10,1.1055E-10,0.05,1440507058.48459,,
2.06,3.883E-11,-1.8773E-10,1.4334E-10,0.05,1287664177.18259,,
2.08,3.831E-11,-1.8295E-10,1.5797E-10,0.05,1305142260.5064,,
2.1,4.528E-11,-1.8288E-10,1.8045E-10,0.05,1104240282.68551,,
2.12,4.762E-11,-1.8911E-10,1.4786E-10,0.05,1049979000.41999,,
2.14,4.806E-11,-1.9093E-10,1.3137E-10,0.05,1040366208.90553,,
2.16,4.67E-11,-1.9522E-10,1.2626E-10,0.05,1070663811.56317,,
2.18,4.529E-11,-1.8902E-10,1.4693E-10,0.05,1103996467.2113,,
2.2,5.419E-11,-1.9401E-10,1.729E-10,0.05,922679461.155195,,
2.22,5.471E-11,-1.9471E-10,1.5982E-10,0.05,913909705.721075,,
2.24,5.726E-11,-2.0449E-10,1.5007E-10,0.05,873209919.664687,,
2.26,5.387E-11,-2.0009E-10,1.1454E-10,0.05,928160386.114721,,
2.28,5.835E-11,-2.0663E-10,1.449E-10,0.05,856898029.134533,,
2.3,5.71E-11,-2.0288E-10,1.5736E-10,0.05,875656742.556918,,
2.32,6.624E-11,-2.0346E-10,1.8621E-10,0.05,754830917.874396,,
2.34,6.689E-11,-2.0852E-10,1.4872E-10,0.05,747495888.772612,,
2.36,7.022E-11,-2.1168E-10,1.2951E-10,0.05,712047849.615494,,
2.38,6.751E-11,-2.1689E-10,1.2922E-10,0.05,740631017.627018,,
2.4,6.728E-11,-2.1179E-10,1.4921E-10,0.05,743162901.307967,,
2.42,7.657E-11,-2.167E-10,1.7539E-10,0.05,652997257.411519,,
2.44,7.646E-11,-2.1668E-10,1.5766E-10,0.05,653936698.927544,,
2.46,8.075E-11,-2.265E-10,1.4674E-10,0.05,619195046.439628,,
2.48,7.539E-11,-2.2597E-10,1.1361E-10,0.05,663217933.412919,,
2.5,8.298E-11,-2.3067E-10,1.4557E-10,0.05,602554832.489757,,
2.52,8.324E-11,-2.2639E-10,1.5386E-10,0.05,600672753.483902,,
2.54,9.09E-11,-2.2711E-10,1.7396E-10,0.05,550055005.50055,,
2.56,9.274E-11,-2.3399E-10,1.4854E-10,0.05,539141686.435195,,
2.58,9.254E-11,-2.3747E-10,1.316E-10,0.05,540306894.315971,,
2.6,9.59E-11,-2.4266E-10,1.328E-10,0.05,521376433.785193,,
2.62,9.434E-11,-2.3721E-10,1.4961E-10,0.05,529997880.00848,,
2.64,1.0401E-10,-2.4467E-10,1.7458E-10,0.05,480723007.403134,,
2.66,1.0491E-10,-2.4421E-10,1.5429E-10,0.05,476598989.610142,,
2.68,1.0935E-10,-2.5515E-10,1.4725E-10,0.05,457247370.827618,,
2.7,1.0422E-10,-2.5526E-10,1.1563E-10,0.05,479754365.764728,,
2.72,1.1127E-10,-2.6039E-10,1.4848E-10,0.05,449357418.890986,,
2.74,1.1205E-10,-2.579E-10,1.6131E-10,0.05,446229361.892012,,
2.76,1.2185E-10,-2.5881E-10,1.7971E-10,0.05,410340582.683627,,
2.78,1.2474E-10,-2.6695E-10,1.503E-10,0.05,400833734.167068,,
2.8,1.2548E-10,-2.6875E-10,1.3135E-10,0.05,398469875.677399,,
2.82,1.2767E-10,-2.7614E-10,1.253E-10,0.05,391634683.167541,,
2.84,1.2818E-10,-2.7207E-10,1.4966E-10,0.05,390076454.985177,,
2.86,1.3914E-10,-2.7818E-10,1.7218E-10,0.05,359350294.667242,,
2.88,1.4114E-10,-2.787E-10,1.5364E-10,0.05,354258183.364036,,
2.9,1.4584E-10,-2.9119E-10,1.4691E-10,0.05,342841470.104224,,
2.92,1.4131E-10,-2.8902E-10,1.1725E-10,0.05,353832000.566131,,
2.94,1.4961E-10,-2.9694E-10,1.4743E-10,0.05,334202259.207272,,
2.96,1.4916E-10,-2.9399E-10,1.5646E-10,0.05,335210512.201663,,
2.98,1.6031E-10,-2.9601E-10,1.7206E-10,0.05,311895702.077225,,
3,1.6511E-10,-3.0586E-10,1.4726E-10,0.05,302828417.418691,,
3.02,1.6393E-10,-3.0908E-10,1.2671E-10,0.05,305008235.222351,,
3.04,1.7084E-10,-3.155E-10,1.3345E-10,0.05,292671505.502224,,
3.06,1.6968E-10,-3.1216E-10,1.4625E-10,0.05,294672324.375295,,
3.08,1.8296E-10,-3.2003E-10,1.7677E-10,0.05,273283777.874945,,
3.1,1.8474E-10,-3.2114E-10,1.5019E-10,0.05,270650644.148533,,
3.12,1.9098E-10,-3.3375E-10,1.4452E-10,0.05,261807519.111949,,
3.14,1.8732E-10,-3.3505E-10,1.1394E-10,0.05,266922912.662823,,
3.16,1.9532E-10,-3.4232E-10,1.4376E-10,0.05,255990169.977473,,
3.18,1.9717E-10,-3.4213E-10,1.5704E-10,0.05,253588274.078207,,
3.2,2.0874E-10,-3.4192E-10,1.7476E-10,0.05,239532432.691386,,
3.22,2.1383E-10,-3.5215E-10,1.4436E-10,0.05,233830613.103868,,
3.24,2.1639E-10,-3.5762E-10,1.2814E-10,0.05,231064282.083276,,
3.26,2.2118E-10,-3.6573E-10,1.2648E-10,0.05,226060222.443259,,
3.28,2.2285E-10,-3.6257E-10,1.4643E-10,0.05,224366165.58223,,
3.3,2.3664E-10,-3.7313E-10,1.6984E-10,0.05,211291413.116971,,
3.32,2.4004E-10,-3.7553E-10,1.5503E-10,0.05,208298616.897184,,
3.34,2.4566E-10,-3.8798E-10,1.4585E-10,0.05,203533338.760889,,
3.36,2.4271E-10,-3.8889E-10,1.1254E-10,0.05,206007169.049483,,
3.38,2.5444E-10,-3.9952E-10,1.4187E-10,0.05,196509982.707122,,
3.4,2.5506E-10,-3.9699E-10,1.5299E-10,0.05,196032306.124049,,
3.42,2.7013E-10,-4.0273E-10,1.7812E-10,0.05,185096064.857661,,
3.44,2.7479E-10,-4.1006E-10,1.4618E-10,0.05,181957130.89996,,
3.46,2.8097E-10,-4.1864E-10,1.3099E-10,0.05,177954941.808734,,
3.48,2.8381E-10,-4.285E-10,1.2184E-10,0.05,176174201.049998,,
3.5,2.8639E-10,-4.2599E-10,1.4442E-10,0.05,174587101.504941,,
3.52,3.0052E-10,-4.3414E-10,1.6336E-10,0.05,166378277.65207,,
3.54,3.0531E-10,-4.3957E-10,1.5172E-10,0.05,163767973.535095,,
3.56,3.1517E-10,-4.5525E-10,1.4366E-10,0.05,158644541.041343,,
3.58,3.1204E-10,-4.5576E-10,1.1388E-10,0.05,160235867.196513,,
3.6,3.2518E-10,-4.6785E-10,1.4003E-10,0.05,153760993.911065,,
3.62,3.2981E-10,-4.6757E-10,1.5034E-10,0.05,151602437.767199,,
3.64,3.4333E-10,-4.7335E-10,1.7383E-10,0.05,145632481.868756,,
3.66,3.5091E-10,-4.826E-10,1.425E-10,0.05,142486677.495654,,
3.68,3.5514E-10,-4.9159E-10,1.2588E-10,0.05,140789547.783973,,
3.7,3.6225E-10,-5.0303E-10,1.1767E-10,0.05,138026224.982747,,
3.72,3.6722E-10,-5.0264E-10,1.4108E-10,0.05,136158161.32019,,
3.74,3.814E-10,-5.1392E-10,1.6178E-10,0.05,131095962.244363,,
3.76,3.8798E-10,-5.1956E-10,1.5267E-10,0.05,128872622.300119,,
3.78,3.9994E-10,-5.3545E-10,1.4345E-10,0.05,125018752.812922,,
3.8,3.9867E-10,-5.3854E-10,1.1158E-10,0.05,125417011.563448,,
3.82,4.1219E-10,-5.5048E-10,1.3095E-10,0.05,121303282.466824,,
3.84,4.1813E-10,-5.5165E-10,1.4487E-10,0.05,119580034.91737,,
3.86,4.3506E-10,-5.6088E-10,1.7401E-10,0.05,114926676.780214,,
3.88,4.3987E-10,-5.6811E-10,1.3847E-10,0.05,113669947.939164,,
3.9,4.5115E-10,-5.8365E-10,1.2991E-10,0.05,110827884.295689,,
3.92,4.5551E-10,-5.9316E-10,1.0781E-10,0.05,109767074.268402,,
3.94,4.6346E-10,-6.0072E-10,1.3893E-10,0.05,107884175.54913,,
3.96,4.7634E-10,-6.0855E-10,1.5993E-10,0.05,104967040.34933,,
3.98,4.8827E-10,-6.1422E-10,1.5533E-10,0.05,102402359.350359,,
4,4.9937E-10,-6.3349E-10,1.3839E-10,0.05,100126158.96029,,
4.02,5.004E-10,-6.3752E-10,1.1354E-10,0.05,99920063.9488409,,
4.04,5.1627E-10,-6.5154E-10,1.3386E-10,0.05,96848548.2402619,,
4.06,5.2373E-10,-6.5384E-10,1.4339E-10,0.05,95469039.3905257,,
4.08,5.4271E-10,-6.6719E-10,1.7234E-10,0.05,92130235.3006209,,
4.1,5.5094E-10,-6.7676E-10,1.3886E-10,0.05,90753984.099902,,
4.12,5.6343E-10,-6.9197E-10,1.3082E-10,0.05,88742168.5036296,,
4.14,5.6943E-10,-7.02E-10,1.1959E-10,0.05,87807105.350965,,
4.16,5.7917E-10,-7.0706E-10,1.3907E-10,0.05,86330438.3859661,,
4.18,5.9858E-10,-7.2319E-10,1.6549E-10,0.05,83531023.422099,,
4.2,6.0585E-10,-7.3101E-10,1.4045E-10,0.05,82528678.7158538,,
4.22,5.8824E-10,-7.2745E-10,1.4693E-10,0.05,84999320.00544,,
4.24,6.2879E-10,-7.3371E-10,1.1857E-10,0.05,79517804.0363237,,
4.26,6.4572E-10,-7.4915E-10,1.3843E-10,0.05,77432943.0713003,,
4.28,6.531E-10,-7.5755E-10,1.3452E-10,0.05,76557954.3714592,,
4.3,6.6723E-10,-7.7227E-10,1.1194E-10,0.05,74936678.5066619,,
4.32,6.8173E-10,-7.9084E-10,1.0598E-10,0.05,73342819.0045913,,
4.34,6.9461E-10,-7.9943E-10,7.788E-11,0.05,71982839.291113,,
4.36,7.17E-10,-8.1628E-10,9.185E-11,0.05,69735006.9735007,,
4.38,7.2551E-10,-8.2597E-10,1.0614E-10,0.05,68917037.6700528,,
4.4,7.4292E-10,-8.3798E-10,1.3778E-10,0.05,67301997.5232865,,
4.42,7.485E-10,-8.5013E-10,1.1638E-10,0.05,66800267.2010688,,
4.44,7.6924E-10,-8.7175E-10,1.0376E-10,0.05,64999220.0093599,,
4.46,7.8001E-10,-8.8318E-10,7.623E-11,0.05,64101742.2853553,,
4.48,8.0503E-10,-9.0179E-10,8.736E-11,0.05,62109486.6029837,,
4.5,8.161E-10,-9.0794E-10,1.0596E-10,0.05,61267001.592942,,
4.52,8.3546E-10,-9.2581E-10,1.3529E-10,0.05,59847269.7675532,,
4.54,8.4327E-10,-9.492E-10,9.935E-11,0.05,59292990.382677,,
4.56,8.6005E-10,-9.6204E-10,7.537E-11,0.05,58136154.8747166,,
4.58,8.8502E-10,-9.8081E-10,1.0095E-10,0.05,56495898.3977763,,
4.6,9.0011E-10,-9.917E-10,1.348E-10,0.05,55548766.2619013,,
4.62,9.2104E-10,-1.0244E-09,1.1304E-10,0.05,54286458.7857205,,
4.64,9.3364E-10,-1.0401E-09,9.137E-11,0.05,53553832.3122403,,
4.66,9.516E-10,-1.0646E-09,1.0872E-10,0.05,52543085.3299706,,
4.68,9.6412E-10,-1.0726E-09,1.2272E-10,0.05,51860764.2202216,,
4.7,9.8954E-10,-1.0922E-09,1.5359E-10,0.05,50528528.4071387,,
4.72,1.00711E-09,-1.1148E-09,1.2002E-10,0.05,49647009.7606021,,
4.74,1.02415E-09,-1.1349E-09,1.0198E-10,0.05,48820973.4902114,,
4.76,1.04039E-09,-1.1566E-09,1.0813E-10,0.05,48058900.9890522,,
4.78,1.05556E-09,-1.168E-09,1.2165E-10,0.05,47368221.607488,,
4.8,1.08505E-09,-1.1894E-09,1.5597E-10,0.05,46080825.7683978,,
4.82,1.10088E-09,-1.2112E-09,1.2287E-10,0.05,45418210.8858368,,
4.84,1.12246E-09,-1.2352E-09,1.049E-10,0.05,44545017.1943766,,
4.86,1.14061E-09,-1.2594E-09,1.0919E-10,0.05,43836192.9143178,,
4.88,1.1668E-09,-1.2703E-09,9.342E-11,0.05,42852245.457662,,
4.9,1.1876E-09,-1.3028E-09,1.1717E-10,0.05,42101717.7500842,,
4.92,1.2061E-09,-1.3196E-09,1.3426E-10,0.05,41455932.3439184,,
4.94,1.2328E-09,-1.3406E-09,1.3869E-10,0.05,40558079.1693705,,
4.96,1.2579E-09,-1.3755E-09,1.221E-10,0.05,39748787.6619763,,
4.98,1.2745E-09,-1.3959E-09,9.177E-11,0.05,39231071.0082385,,
5,1.3011E-09,-1.4177E-09,1.2529E-10,0.05,38429021.5971101,,
5.02,1.3331E-09,-1.4432E-09,1.5241E-10,0.05,37506563.6486385,,
5.04,1.3548E-09,-1.4632E-09,1.2767E-10,0.05,36905816.3566578,,
5.06,1.383E-09,-1.4987E-09,1.1273E-10,0.05,36153289.9493854,,
5.08,1.4045E-09,-1.5255E-09,1.1148E-10,0.05,35599857.6005696,,
5.1,1.4296E-09,-1.5429E-09,1.2917E-10,0.05,34974818.1309457,,
5.12,1.4643E-09,-1.5717E-09,1.6106E-10,0.05,34146008.331626,,
5.14,1.4912E-09,-1.6068E-09,1.2881E-10,0.05,33530042.9184549,,
5.16,1.5137E-09,-1.6353E-09,1.035E-10,0.05,33031644.315254,,
5.18,1.5459E-09,-1.6686E-09,1.2419E-10,0.05,32343618.6040494,,
5.2,1.5723E-09,-1.6931E-09,1.4342E-10,0.05,31800546.9694079,,
5.22,1.609E-09,-1.72E-09,1.443E-10,0.05,31075201.9888129,,
5.24,1.6422E-09,-1.7624E-09,1.3025E-10,0.05,30446961.393253,,
5.26,1.6676E-09,-1.7938E-09,1.0021E-10,0.05,29983209.4027345,,
5.28,1.7014E-09,-1.8218E-09,1.3092E-10,0.05,29387563.1832608,,
5.3,1.7414E-09,-1.8551E-09,1.5834E-10,0.05,28712530.1481567,,
5.32,1.77E-09,-1.8847E-09,1.3637E-10,0.05,28248587.5706215,,
5.34,1.8096E-09,-1.928E-09,1.2134E-10,0.05,27630415.56145,,
5.36,1.8405E-09,-1.9676E-09,1.2422E-10,0.05,27166530.8340125,,
5.38,1.8721E-09,-1.9928E-09,1.4071E-10,0.05,26707975.0013354,,
5.4,1.9145E-09,-2.0295E-09,1.6152E-10,0.05,26116479.4985636,,
5.42,1.954E-09,-2.0789E-09,1.3548E-10,0.05,25588536.3357216,,
5.44,1.9856E-09,-2.1135E-09,1.0717E-10,0.05,25181305.3988719,,
5.46,2.0279E-09,-2.1572E-09,1.3622E-10,0.05,24656048.1286059,,
5.48,2.0701E-09,-2.1911E-09,1.5422E-10,0.05,24153422.5399739,,
5.5,2.1149E-09,-2.2301E-09,1.3879E-10,0.05,23641779.7531798,,
5.52,2.1589E-09,-2.2823E-09,1.289E-10,0.05,23159942.5633424,,
5.54,2.199E-09,-2.3267E-09,1.1305E-10,0.05,22737608.003638,,
5.56,2.2383E-09,-2.3625E-09,1.3775E-10,0.05,22338381.8076219,,
5.58,2.2936E-09,-2.4094E-09,1.6881E-10,0.05,21799790.7220091,,
5.6,2.3354E-09,-2.4533E-09,1.3716E-10,0.05,21409608.6323542,,
5.62,2.3813E-09,-2.5077E-09,1.1639E-10,0.05,20996934.4475707,,
5.64,2.4288E-09,-2.5599E-09,1.3445E-10,0.05,20586297.7602108,,
5.66,2.4746E-09,-2.6001E-09,1.478E-10,0.05,20205285.7027398,,
5.68,2.5297E-09,-2.6469E-09,1.6322E-10,0.05,19765189.5481678,,
5.7,2.5802E-09,-2.7088E-09,1.3877E-10,0.05,19378342.7641268,,
5.72,2.6235E-09,-2.7567E-09,1.0777E-10,0.05,19058509.6245474,,
5.74,2.6772E-09,-2.8085E-09,1.4078E-10,0.05,18676228.8958614,,
5.76,2.7359E-09,-2.86E-09,1.6269E-10,0.05,18275521.7661464,,
5.78,2.7898E-09,-2.9119E-09,1.4292E-10,0.05,17922431.7155352,,
5.8,2.8511E-09,-2.9773E-09,1.3282E-10,0.05,17537090.9473537,,
5.82,2.9036E-09,-3.0388E-09,1.2048E-10,0.05,17220002.7552004,,
5.84,2.9608E-09,-3.0861E-09,1.4919E-10,0.05,16887327.749257,,
5.86,3.0274E-09,-3.1472E-09,1.6355E-10,0.05,16515822.157627,,
5.88,3.0899E-09,-3.2186E-09,1.4412E-10,0.05,16181753.4548044,,
5.9,3.142E-09,-3.2785E-09,1.086E-10,0.05,15913430.9357097,,
5.92,3.2092E-09,-3.3434E-09,1.4028E-10,0.05,15580206.9051477,,
5.94,3.278E-09,-3.4063E-09,1.6376E-10,0.05,15253203.1726663,,
5.96,3.343E-09,-3.4656E-09,1.4879E-10,0.05,14956625.7852229,,
5.98,3.4154E-09,-3.5435E-09,1.3617E-10,0.05,14639573.695614,,
6,3.4789E-09,-3.616E-09,1.229E-10,0.05,14372359.0790192,,
6.02,3.5454E-09,-3.6717E-09,1.3976E-10,0.05,14102781.0684267,,
6.04,3.6228E-09,-3.7448E-09,1.7314E-10,0.05,13801479.5186044,,
6.06,3.6925E-09,-3.8198E-09,1.4489E-10,0.05,13540961.40826,,
6.08,3.7646E-09,-3.8966E-09,1.2455E-10,0.05,13281623.5456622,,
6.1,3.8383E-09,-3.976E-09,1.3921E-10,0.05,13026600.317849,,
6.12,3.9153E-09,-4.0444E-09,1.5818E-10,0.05,12770413.5059893,,
6.14,3.997E-09,-4.1194E-09,1.6492E-10,0.05,12509382.0365274,,
6.16,4.0783E-09,-4.2125E-09,1.4637E-10,0.05,12260010.2984087,,
6.18,4.1507E-09,-4.2899E-09,1.1436E-10,0.05,12046160.8885248,,
6.2,4.2358E-09,-4.3671E-09,1.4606E-10,0.05,11804145.6159403,,
6.22,4.3258E-09,-4.4517E-09,1.7519E-10,0.05,11558555.6428869,,
6.24,4.4134E-09,-4.5371E-09,1.5289E-10,0.05,11329134.000997,,
6.26,4.5013E-09,-4.6368E-09,1.3249E-10,0.05,11107902.1615978,,
6.28,4.5874E-09,-4.7256E-09,1.3675E-10,0.05,10899420.150848,,
6.3,4.6746E-09,-4.8088E-09,1.5713E-10,0.05,10696102.3403072,,
6.32,4.7693E-09,-4.8971E-09,1.7164E-10,0.05,10483718.7847273,,
6.34,4.8657E-09,-5.0046E-09,1.4821E-10,0.05,10276013.7287543,,
6.36,4.9508E-09,-5.0922E-09,1.1841E-10,0.05,10099377.8783227,,
6.38,5.0499E-09,-5.1905E-09,1.4463E-10,0.05,9901186.16210222,,
6.4,5.1549E-09,-5.2851E-09,1.7221E-10,0.05,9699509.20483424,,
6.42,5.2538E-09,-5.3786E-09,1.5397E-10,0.05,9516921.08569036,,
6.44,5.3577E-09,-5.4924E-09,1.4175E-10,0.05,9332362.7676055,,
6.46,5.4563E-09,-5.5985E-09,1.2896E-10,0.05,9163719.00372047,,
6.48,5.5624E-09,-5.6939E-09,1.505E-10,0.05,8988925.64360708,,
6.5,5.6771E-09,-5.8051E-09,1.8322E-10,0.05,8807313.5932078,,
6.52,5.7815E-09,-5.9217E-09,1.5357E-10,0.05,8648274.66920349,,
6.54,5.8917E-09,-6.0302E-09,1.2862E-10,0.05,8486514.92777976,,
6.56,6.0044E-09,-6.1478E-09,1.4747E-10,0.05,8327226.70041969,,
6.58,6.1198E-09,-6.2576E-09,1.6849E-10,0.05,8170201.64057649,,
6.6,6.2387E-09,-6.3741E-09,1.6883E-10,0.05,8014490.19827849,,
