Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
1.24,-4.04E-12,-4.182E-11,3.88E-11,0.05,-12376237623.7624,,
1.26,-6.63E-12,-2.973E-11,7.675E-11,0.05,-7541478129.71342,,
1.28,-9.9E-13,-3.183E-11,4.178E-11,0.05,-50505050505.0505,,
1.3,3.2E-13,-4.026E-11,2.253E-11,0.05,156250000000,,
1.32,-1.036E-11,-4.394E-11,-7.8E-12,0.05,-4826254826.25483,,
1.34,-9.24E-12,-3.799E-11,4.365E-11,0.05,-5411255411.25541,,
1.36,-8.12E-12,-3.73E-11,7.7E-11,0.05,-6157635467.9803,,
1.38,-5.18E-12,-3.601E-11,7.463E-11,0.05,-9652509652.50965,,
1.4,1.38E-12,-4.881E-11,3.972E-11,0.05,36231884057.971,,
1.42,-1.22E-11,-4.167E-11,2.17E-12,0.05,-4098360655.7377,,
1.44,-4E-12,-4.833E-11,3.93E-11,0.05,-12500000000,,
1.46,-5.91E-12,-3.344E-11,5.068E-11,0.05,-8460236886.63283,,
1.48,3.74E-12,-4.04E-11,1.0376E-10,0.05,13368983957.2192,,
1.5,-5.3E-13,-3.858E-11,4.725E-11,0.05,-94339622641.5094,,
1.52,4.56E-12,-4.602E-11,3.003E-11,0.05,10964912280.7018,,
1.54,-4.38E-12,-5.08E-11,-7.45E-12,0.05,-11415525114.1553,,
1.56,-4.32E-12,-4.649E-11,4.556E-11,0.05,-11574074074.0741,,
1.58,-3.56E-12,-4.319E-11,7.979E-11,0.05,-14044943820.2247,,
1.6,1.8E-13,-4.358E-11,7.395E-11,0.05,277777777777.778,,
1.62,6.77E-12,-5.437E-11,4.223E-11,0.05,7385524372.23043,,
1.64,-7.01E-12,-4.848E-11,2.06E-12,0.05,-7132667617.68902,,
1.66,9.2E-13,-5.639E-11,4.068E-11,0.05,54347826086.9565,,
1.68,-4E-12,-4.051E-11,5.106E-11,0.05,-12500000000,,
1.7,7.43E-12,-4.75E-11,1.0944E-10,0.05,6729475100.94213,,
1.72,6.32E-12,-4.678E-11,4.625E-11,0.05,7911392405.06329,,
1.74,8.07E-12,-5.175E-11,3.037E-11,0.05,6195786864.93185,,
1.76,9.2E-13,-5.888E-11,5.7E-12,0.05,54347826086.9565,,
1.78,-1.3E-13,-4.903E-11,4.789E-11,0.05,-384615384615.385,,
1.8,4.95E-12,-5.162E-11,9.041E-11,0.05,10101010101.0101,,
1.82,5.44E-12,-5.336E-11,7.297E-11,0.05,9191176470.58824,,
1.84,8.34E-12,-6.173E-11,4.304E-11,0.05,5995203836.93046,,
1.86,-4.31E-12,-5.644E-11,5.21E-12,0.05,-11600928074.2459,,
1.88,4.6E-12,-6.565E-11,4.222E-11,0.05,10869565217.3913,,
1.9,-1.98E-12,-4.822E-11,5.725E-11,0.05,-25252525252.5253,,
1.92,1.189E-11,-5.659E-11,1.1691E-10,0.05,4205214465.93776,,
1.94,6.95E-12,-5.617E-11,4.635E-11,0.05,7194244604.31655,,
1.96,9.3E-12,-6.02E-11,3.384E-11,0.05,5376344086.02151,,
1.98,4.69E-12,-6.871E-11,1.6E-13,0.05,10660980810.2345,,
2,4.42E-12,-5.954E-11,4.892E-11,0.05,11312217194.5701,,
2.02,7.9E-12,-6.068E-11,9.001E-11,0.05,6329113924.05063,,
2.04,1.446E-11,-6.159E-11,8.302E-11,0.05,3457814661.13416,,
2.06,1.441E-11,-7.216E-11,4.75E-11,0.05,3469812630.11797,,
2.08,4.28E-12,-6.547E-11,1.547E-11,0.05,11682242990.6542,,
2.1,1.505E-11,-7.589E-11,4.181E-11,0.05,3322259136.21262,,
2.12,7.93E-12,-5.656E-11,5.842E-11,0.05,6305170239.59647,,
2.14,2.354E-11,-6.862E-11,1.1159E-10,0.05,2124044180.11895,,
2.16,1.935E-11,-6.579E-11,5.097E-11,0.05,2583979328.16537,,
2.18,2.084E-11,-7.2E-11,3.845E-11,0.05,2399232245.68138,,
2.2,1.372E-11,-8.013E-11,3.09E-12,0.05,3644314868.80466,,
2.22,1.47E-11,-7.377E-11,5.216E-11,0.05,3401360544.21769,,
2.24,1.655E-11,-7.161E-11,9.312E-11,0.05,3021148036.25378,,
2.26,2.348E-11,-7.487E-11,8.563E-11,0.05,2129471890.97104,,
2.28,2.501E-11,-8.316E-11,4.925E-11,0.05,1999200319.87205,,
2.3,1.448E-11,-7.786E-11,1.888E-11,0.05,3453038674.03315,,
2.32,2.507E-11,-8.814E-11,4.466E-11,0.05,1994415636.21859,,
2.34,1.66E-11,-7.05E-11,6.275E-11,0.05,3012048192.77108,,
2.36,3.519E-11,-8.033E-11,1.2239E-10,0.05,1420858198.3518,,
2.38,2.807E-11,-7.983E-11,5.007E-11,0.05,1781261132.88208,,
2.4,3.03E-11,-8.396E-11,3.801E-11,0.05,1650165016.50165,,
2.42,2.624E-11,-9.473E-11,1.182E-11,0.05,1905487804.87805,,
2.44,2.329E-11,-8.166E-11,5.706E-11,0.05,2146844139.1155,,
2.46,3.108E-11,-8.555E-11,1.0139E-10,0.05,1608751608.75161,,
2.48,3.644E-11,-8.853E-11,7.885E-11,0.05,1372118551.04281,,
2.5,3.756E-11,-9.926E-11,5.31E-11,0.05,1331203407.88072,,
2.52,2.746E-11,-9.348E-11,1.758E-11,0.05,1820830298.61617,,
2.54,3.805E-11,-1.0386E-10,4.531E-11,0.05,1314060446.78055,,
2.56,2.837E-11,-8.547E-11,6.462E-11,0.05,1762425096.93338,,
2.58,4.96E-11,-9.632E-11,1.2106E-10,0.05,1008064516.12903,,
2.6,4.157E-11,-9.602E-11,5.334E-11,0.05,1202790473.89945,,
2.62,3.271E-11,-1.0063E-10,2.198E-11,0.05,1528584530.72455,,
2.64,4.24E-11,-1.1102E-10,4.606E-11,0.05,1179245283.01887,,
2.66,3.371E-11,-9.114E-11,6.89E-11,0.05,1483239394.83833,,
2.68,5.669E-11,-1.0454E-10,1.2335E-10,0.05,881989768.91868,,
2.7,4.85E-11,-1.0471E-10,5.181E-11,0.05,1030927835.05155,,
2.72,4.914E-11,-1.0835E-10,4.727E-11,0.05,1017501017.50102,,
2.74,4.987E-11,-1.2131E-10,1.048E-11,0.05,1002606777.62182,,
2.76,4.397E-11,-1.0838E-10,5.719E-11,0.05,1137138958.38071,,
2.78,5.312E-11,-1.128E-10,1.123E-10,0.05,941265060.240964,,
2.8,5.655E-11,-1.1536E-10,6.568E-11,0.05,884173297.966401,,
2.82,5.757E-11,-1.2303E-10,5.562E-11,0.05,868507903.421921,,
2.84,5.181E-11,-1.2556E-10,1.189E-11,0.05,965064659.332175,,
2.86,5.635E-11,-1.2964E-10,5.421E-11,0.05,887311446.317657,,
2.88,5.209E-11,-1.1887E-10,9.011E-11,0.05,959877135.726627,,
2.9,7.124E-11,-1.2654E-10,1.1401E-10,0.05,701852891.633914,,
2.92,6.9E-11,-1.3196E-10,5.349E-11,0.05,724637681.15942,,
2.94,6.624E-11,-1.2982E-10,3.922E-11,0.05,754830917.874396,,
2.96,7.312E-11,-1.4426E-10,3.057E-11,0.05,683807439.824945,,
2.98,6.429E-11,-1.2332E-10,6.088E-11,0.05,777725929.382486,,
3,8.677E-11,-1.3844E-10,1.1739E-10,0.05,576236026.276363,,
3.02,8.116E-11,-1.3947E-10,6.852E-11,0.05,616067028.092656,,
3.04,8.373E-11,-1.4747E-10,5.462E-11,0.05,597157530.156455,,
3.06,7.734E-11,-1.4911E-10,1.634E-11,0.05,646495991.724851,,
3.08,8.478E-11,-1.5719E-10,5.578E-11,0.05,589761736.258552,,
3.1,7.885E-11,-1.4361E-10,8.652E-11,0.05,634115409.004439,,
3.12,9.692E-11,-1.5109E-10,1.2704E-10,0.05,515889393.314073,,
3.14,9.276E-11,-1.5626E-10,5.398E-11,0.05,539025442.000862,,
3.16,9.198E-11,-1.5597E-10,4.566E-11,0.05,543596434.007393,,
3.18,9.62E-11,-1.7246E-10,2.445E-11,0.05,519750519.75052,,
3.2,8.626E-11,-1.535E-10,6.075E-11,0.05,579642939.948991,,
3.22,1.081E-10,-1.664E-10,1.1596E-10,0.05,462534690.101758,,
3.24,1.0449E-10,-1.6843E-10,7.206E-11,0.05,478514690.400995,,
3.26,1.0484E-10,-1.7884E-10,6.151E-11,0.05,476917207.172835,,
3.28,1.019E-10,-1.7767E-10,2.059E-11,0.05,490677134.445535,,
3.3,1.0815E-10,-1.8757E-10,5.511E-11,0.05,462320850.670365,,
3.32,1.0321E-10,-1.7264E-10,9.184E-11,0.05,484449181.280884,,
3.34,1.2401E-10,-1.8341E-10,1.2373E-10,0.05,403193290.86364,,
3.36,1.1888E-10,-1.8733E-10,5.781E-11,0.05,420592193.808883,,
3.38,1.2042E-10,-1.884E-10,4.757E-11,0.05,415213419.697725,,
3.4,1.2488E-10,-2.0374E-10,2.915E-11,0.05,400384368.994234,,
3.42,1.1539E-10,-1.8478E-10,6.576E-11,0.05,433313112.054771,,
3.44,1.403E-10,-1.9857E-10,1.2005E-10,0.05,356379187.455453,,
3.46,1.371E-10,-2.0132E-10,7.432E-11,0.05,364697301.239971,,
3.48,1.3833E-10,-2.1067E-10,6.241E-11,0.05,361454492.879346,,
3.5,1.3548E-10,-2.1275E-10,2.397E-11,0.05,369058163.566578,,
3.52,1.4431E-10,-2.2014E-10,5.677E-11,0.05,346476335.666274,,
3.54,1.3853E-10,-2.0602E-10,8.699E-11,0.05,360932649.967516,,
3.56,1.6047E-10,-2.196E-10,1.321E-10,0.05,311584719.885337,,
3.58,1.5416E-10,-2.2236E-10,5.925E-11,0.05,324338349.766476,,
3.6,1.5668E-10,-2.235E-10,5.192E-11,0.05,319121776.870054,,
3.62,1.6157E-10,-2.4187E-10,2.734E-11,0.05,309463390.480906,,
3.64,1.5091E-10,-2.2355E-10,6.557E-11,0.05,331323305.281294,,
3.66,1.7473E-10,-2.3596E-10,1.2112E-10,0.05,286155783.208379,,
3.68,1.7514E-10,-2.419E-10,8.271E-11,0.05,285485896.996688,,
3.7,1.7548E-10,-2.5144E-10,6.717E-11,0.05,284932755.869615,,
3.72,1.7175E-10,-2.5188E-10,2.693E-11,0.05,291120815.138282,,
3.74,1.8238E-10,-2.6369E-10,5.526E-11,0.05,274152867.638995,,
3.76,1.7684E-10,-2.475E-10,8.647E-11,0.05,282741461.207872,,
3.78,2.02E-10,-2.6084E-10,1.3544E-10,0.05,247524752.475248,,
3.8,1.9578E-10,-2.6562E-10,5.95E-11,0.05,255388701.603841,,
3.82,1.9787E-10,-2.6783E-10,5.28E-11,0.05,252691160.863193,,
3.84,2.0569E-10,-2.8613E-10,2.927E-11,0.05,243084253.002091,,
3.86,1.9438E-10,-2.6843E-10,6.95E-11,0.05,257228109.887849,,
3.88,2.2052E-10,-2.8275E-10,1.2753E-10,0.05,226736803.918012,,
3.9,2.1694E-10,-2.8753E-10,8.288E-11,0.05,230478473.310593,,
3.92,2.1934E-10,-2.994E-10,6.773E-11,0.05,227956597.063919,,
3.94,2.1692E-10,-3.023E-10,2.743E-11,0.05,230499723.400332,,
3.96,2.2724E-10,-3.1196E-10,6.119E-11,0.05,220031684.562577,,
3.98,2.2559E-10,-2.9993E-10,9.427E-11,0.05,221641030.187508,,
4,2.5155E-10,-3.1331E-10,1.3272E-10,0.05,198767640.628106,,
4.02,2.4721E-10,-3.2012E-10,5.993E-11,0.05,202257190.243113,,
4.04,2.5307E-10,-3.232E-10,5.446E-11,0.05,197573793.811989,,
4.06,2.5967E-10,-3.4109E-10,3.437E-11,0.05,192552085.339084,,
4.08,2.5119E-10,-3.2341E-10,7.074E-11,0.05,199052510.052152,,
4.1,2.7799E-10,-3.4031E-10,1.2823E-10,0.05,179862584.985071,,
4.12,2.763E-10,-3.4785E-10,8.165E-11,0.05,180962721.679334,,
4.14,2.7891E-10,-3.5742E-10,6.897E-11,0.05,179269298.339966,,
4.16,2.8015E-10,-3.6521E-10,2.838E-11,0.05,178475816.526861,,
4.18,2.8805E-10,-3.7404E-10,6.518E-11,0.05,173580975.525082,,
4.2,2.8792E-10,-3.6502E-10,1.0335E-10,0.05,173659349.819394,,
4.22,3.1341E-10,-3.7922E-10,1.291E-10,0.05,159535432.819629,,
4.24,3.1109E-10,-3.906E-10,6.758E-11,0.05,160725192.066605,,
4.26,3.1096E-10,-3.9245E-10,4.225E-11,0.05,160792384.872652,,
4.28,3.2657E-10,-4.1257E-10,5.192E-11,0.05,153106531.524635,,
4.3,3.2089E-10,-3.9606E-10,8.781E-11,0.05,155816634.983951,,
4.32,3.5336E-10,-4.1526E-10,1.4136E-10,0.05,141498754.810958,,
4.34,3.4624E-10,-4.2131E-10,6.735E-11,0.05,144408502.772643,,
4.36,3.5543E-10,-4.2855E-10,6.521E-11,0.05,140674675.744872,,
4.38,3.6273E-10,-4.473E-10,2.568E-11,0.05,137843575.110964,,
4.4,3.6004E-10,-4.4419E-10,6.972E-11,0.05,138873458.504611,,
4.42,3.791E-10,-4.4944E-10,1.2051E-10,0.05,131891321.551042,,
4.44,3.9353E-10,-4.6389E-10,1.0459E-10,0.05,127055116.509542,,
4.46,3.953E-10,-4.7832E-10,6.863E-11,0.05,126486213.002783,,
4.48,3.9595E-10,-4.7998E-10,4.473E-11,0.05,126278570.526582,,
4.5,4.1321E-10,-5.0038E-10,5.93E-11,0.05,121003847.922364,,
4.52,4.0951E-10,-4.8505E-10,8.84E-11,0.05,122097140.48497,,
4.54,4.4452E-10,-5.0812E-10,1.4357E-10,0.05,112480878.250697,,
4.56,4.3932E-10,-5.1565E-10,6.805E-11,0.05,113812255.303651,,
4.58,4.4924E-10,-5.2705E-10,6.863E-11,0.05,111299082.895557,,
4.6,4.602E-10,-5.4827E-10,3.074E-11,0.05,108648413.733159,,
4.62,4.5461E-10,-5.4255E-10,7.316E-11,0.05,109984382.217725,,
4.64,4.7819E-10,-5.5615E-10,1.2487E-10,0.05,104560948.576925,,
4.66,4.9373E-10,-5.7011E-10,1.0587E-10,0.05,101269924.857716,,
4.68,4.9848E-10,-5.8865E-10,7.424E-11,0.05,100304926.978013,,
4.7,5.0367E-10,-5.9181E-10,4.472E-11,0.05,99271348.3034526,,
4.72,5.2553E-10,-6.1422E-10,6.348E-11,0.05,95142047.0762849,,
4.74,5.2405E-10,-6.0174E-10,9.048E-11,0.05,95410743.2496899,,
4.76,5.6135E-10,-6.2559E-10,1.4723E-10,0.05,89070989.5786942,,
4.78,5.6084E-10,-6.3658E-10,7.032E-11,0.05,89151986.3062549,,
4.8,5.7423E-10,-6.5003E-10,7.03E-11,0.05,87073124.0095432,,
4.82,5.872E-10,-6.7361E-10,3.168E-11,0.05,85149863.760218,,
4.84,5.8747E-10,-6.7503E-10,7.399E-11,0.05,85110729.0585051,,
4.86,6.1157E-10,-6.8638E-10,1.2503E-10,0.05,81756789.9014013,,
4.88,6.3014E-10,-7.0421E-10,1.1208E-10,0.05,79347446.5991684,,
4.9,6.3871E-10,-7.266E-10,7.369E-11,0.05,78282788.7460663,,
4.92,6.4293E-10,-7.3342E-10,5.089E-11,0.05,77768963.9618621,,
4.94,6.6786E-10,-7.5869E-10,5.93E-11,0.05,74865989.8781182,,
4.96,6.6847E-10,-7.497E-10,8.798E-11,0.05,74797672.2964381,,
4.98,7.1192E-10,-7.7834E-10,1.4466E-10,0.05,70232610.4056636,,
5,7.1385E-10,-7.9181E-10,7.14E-11,0.05,70042726.0628984,,
5.02,7.297E-10,-8.0895E-10,7.321E-11,0.05,68521310.1274496,,
5.04,7.4709E-10,-8.3623E-10,3.056E-11,0.05,66926340.8692393,,
5.06,7.5131E-10,-8.419E-10,7.511E-11,0.05,66550425.2572174,,
5.08,7.7669E-10,-8.5658E-10,1.2736E-10,0.05,64375748.3680748,,
5.1,8.0021E-10,-8.7849E-10,1.1104E-10,0.05,62483598.0555104,,
5.12,8.1045E-10,-9.0249E-10,7.964E-11,0.05,61694120.5503116,,
5.14,8.2113E-10,-9.1226E-10,5.376E-11,0.05,60891698.0258911,,
5.16,8.4935E-10,-9.4203E-10,6.866E-11,0.05,58868546.535586,,
5.18,8.671E-10,-9.4264E-10,1.2695E-10,0.05,57663475.9543305,,
5.2,8.8341E-10,-9.6444E-10,6.684E-11,0.05,56598861.230912,,
5.22,9.0536E-10,-9.852E-10,6.417E-11,0.05,55226650.1723071,,
5.24,9.301E-10,-1.005E-09,5.922E-11,0.05,53757660.4666165,,
5.26,9.524E-10,-1.039E-09,5.101E-11,0.05,52498950.0209996,,
5.28,9.5712E-10,-1.0364E-09,9.057E-11,0.05,52240053.4938148,,
5.3,1.00436E-09,-1.0701E-09,1.4794E-10,0.05,49782946.353897,,
5.32,1.01212E-09,-1.0948E-09,6.913E-11,0.05,49401256.7679722,,
5.34,1.03091E-09,-1.1145E-09,6.173E-11,0.05,48500839.0645158,,
5.36,1.06098E-09,-1.1529E-09,5.223E-11,0.05,47126241.7764708,,
5.38,1.06826E-09,-1.1493E-09,8.998E-11,0.05,46805084.904424,,
5.4,1.11709E-09,-1.1882E-09,1.4752E-10,0.05,44759151.0084237,,
5.42,1.1288E-09,-1.2123E-09,7.384E-11,0.05,44294826.3642806,,
5.44,1.1575E-09,-1.2413E-09,7.484E-11,0.05,43196544.2764579,,
5.46,1.1776E-09,-1.2709E-09,2.812E-11,0.05,42459239.1304348,,
5.48,1.2003E-09,-1.2831E-09,7.615E-11,0.05,41656252.6035158,,
5.5,1.2454E-09,-1.3144E-09,1.4338E-10,0.05,40147743.6968042,,
5.52,1.2635E-09,-1.3417E-09,7.505E-11,0.05,39572615.7499011,,
5.54,1.2906E-09,-1.3692E-09,6.768E-11,0.05,38741670.5408337,,
5.56,1.3184E-09,-1.4123E-09,5.878E-11,0.05,37924757.2815534,,
5.58,1.3334E-09,-1.4178E-09,1.0097E-10,0.05,37498125.0937453,,
5.6,1.3852E-09,-1.4612E-09,1.3603E-10,0.05,36095870.6323997,,
5.62,1.4063E-09,-1.499E-09,7.703E-11,0.05,35554291.4029723,,
5.64,1.4312E-09,-1.526E-09,4.267E-11,0.05,34935718.2783678,,
5.66,1.465E-09,-1.5601E-09,7.458E-11,0.05,34129692.8327645,,
5.68,1.5035E-09,-1.584E-09,1.3483E-10,0.05,33255736.614566,,
5.7,1.5379E-09,-1.6179E-09,8.367E-11,0.05,32511866.8313935,,
5.72,1.5671E-09,-1.6528E-09,8.277E-11,0.05,31906068.5342352,,
5.74,1.6037E-09,-1.7016E-09,4.525E-11,0.05,31177901.1036977,,
5.76,1.6231E-09,-1.7113E-09,9.097E-11,0.05,30805249.2144661,,
5.78,1.6882E-09,-1.7604E-09,1.5056E-10,0.05,29617343.9165976,,
5.8,1.7138E-09,-1.8005E-09,7.419E-11,0.05,29174932.8976543,,
5.82,1.7445E-09,-1.8343E-09,5.984E-11,0.05,28661507.5952995,,
5.84,1.7931E-09,-1.8852E-09,7.032E-11,0.05,27884669.0089789,,
5.86,1.822E-09,-1.9083E-09,1.2266E-10,0.05,27442371.0208562,,
5.88,1.8784E-09,-1.956E-09,1.1064E-10,0.05,26618398.637138,,
5.9,1.9114E-09,-2.0007E-09,8.34E-11,0.05,26158836.4549545,,
5.92,1.9497E-09,-2.0472E-09,3.684E-11,0.05,25644971.0211827,,
5.94,1.9868E-09,-2.0767E-09,8.083E-11,0.05,25166096.235152,,
5.96,2.048E-09,-2.1255E-09,1.497E-10,0.05,24414062.5,,
5.98,2.0818E-09,-2.1689E-09,8.064E-11,0.05,24017677.0102796,,
6,2.1288E-09,-2.2156E-09,7.466E-11,0.05,23487410.7478392,,
6.02,2.1749E-09,-2.2743E-09,5.716E-11,0.05,22989562.7385167,,
6.04,2.2066E-09,-2.2969E-09,9.92E-11,0.05,22659294.8427445,,
6.06,2.2803E-09,-2.36E-09,1.539E-10,0.05,21926939.4377933,,
6.08,2.316E-09,-2.4172E-09,8.059E-11,0.05,21588946.4594128,,
6.1,2.3607E-09,-2.4637E-09,4.992E-11,0.05,21180158.427585,,
6.12,2.417E-09,-2.5184E-09,8.172E-11,0.05,20686801.8204386,,
6.14,2.4771E-09,-2.5636E-09,1.4152E-10,0.05,20184893.6256106,,
6.16,2.5333E-09,-2.6205E-09,9.069E-11,0.05,19737101.8039711,,
6.18,2.5853E-09,-2.6767E-09,8.45E-11,0.05,19340115.267087,,
6.2,2.6446E-09,-2.7481E-09,4.934E-11,0.05,18906450.8810406,,
6.22,2.6893E-09,-2.7785E-09,9.306E-11,0.05,18592198.7134199,,
6.24,2.7758E-09,-2.8499E-09,1.5636E-10,0.05,18012825.1314936,,
6.26,2.824E-09,-2.9153E-09,7.749E-11,0.05,17705382.4362606,,
6.28,2.8772E-09,-2.9737E-09,5.894E-11,0.05,17378006.3951064,,
6.3,2.9473E-09,-3.0493E-09,7.522E-11,0.05,16964679.5372035,,
6.32,2.9992E-09,-3.0942E-09,1.2904E-10,0.05,16671112.2966124,,
6.34,3.0785E-09,-3.1637E-09,1.1641E-10,0.05,16241676.1409777,,
6.36,3.1378E-09,-3.2305E-09,8.717E-11,0.05,15934731.3404296,,
6.38,3.2115E-09,-3.3119E-09,5.135E-11,0.05,15569048.7311225,,
6.4,3.2625E-09,-3.3552E-09,9.607E-11,0.05,15325670.4980843,,
6.42,3.3626E-09,-3.4383E-09,1.6026E-10,0.05,14869446.2618212,,
6.44,3.4187E-09,-3.5144E-09,8.002E-11,0.05,14625442.4196332,,
6.46,3.4896E-09,-3.5871E-09,7.122E-11,0.05,14328289.7753324,,
6.48,3.5679E-09,-3.6746E-09,7.786E-11,0.05,14013845.6795314,,
6.5,3.63E-09,-3.7325E-09,1.2352E-10,0.05,13774104.6831956,,
6.52,3.7297E-09,-3.8187E-09,1.223E-10,0.05,13405903.960104,,
6.54,3.8014E-09,-3.9032E-09,9.127E-11,0.05,13153048.8767296,,
6.56,3.8857E-09,-3.9913E-09,4.374E-11,0.05,12867694.3665234,,
6.58,3.9591E-09,-4.0568E-09,9.291E-11,0.05,12629132.8837362,,
6.6,4.0646E-09,-4.1502E-09,1.552E-10,0.05,12301333.4645476,,
6.62,4.14E-09,-4.2343E-09,8.693E-11,0.05,12077294.6859903,,
6.64,4.2285E-09,-4.3231E-09,8.184E-11,0.05,11824524.0629065,,
6.66,4.321E-09,-4.43E-09,6.662E-11,0.05,11571395.5102985,,
6.68,4.4004E-09,-4.4951E-09,1.1104E-10,0.05,11362603.3996909,,
6.7,4.5194E-09,-4.6013E-09,1.5324E-10,0.05,11063415.4976324,,
6.72,4.6041E-09,-4.7055E-09,8.807E-11,0.05,10859885.7540019,,
6.74,4.6961E-09,-4.7964E-09,5.815E-11,0.05,10647132.7271566,,
